=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:31.996] [R1] started
[00:43:32.618] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:32.626] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.634] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:32.641] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:32.651] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:32.651] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:32.654] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.654] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.655] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.667] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.670] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.678] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.684] [W8] wrote: "AB"
[00:43:32.687] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.690] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.690] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.694] [W1] wrote: "AB"
[00:43:32.696] [R2] read: "AB"
[00:43:32.699] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:43:32.705] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:32.706] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:32.713] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:32.715] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.715] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.728] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.729] [W3] wrote: "AB"
[00:43:32.730] [R3] read: "AB"
[00:43:32.733] [W6] wrote: "AB"
[00:43:32.734] [R2] read: "AB"
[00:43:32.748] [W4] wrote: "AB"
[00:43:32.754] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.754] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.755] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.756] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.758] [W2] wrote: "AB"
[00:43:32.767] [R5] read: "AB"
[00:43:32.769] [W5] wrote: "AB"
[00:43:32.775] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.775] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.777] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.778] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:32.796] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.799] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.801] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.805] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.808] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.810] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.814] [W7] wrote: "AB"
[00:43:32.825] [R5] read: "AB"
[00:43:32.828] [R1] read: "AB"
[00:43:32.830] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.837] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.840] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.842] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.850] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.851] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.858] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.859] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.864] [W1] wrote: "Test"
[00:43:32.866] [R5] read: "Test"
[00:43:32.868] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.870] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.873] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.873] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.879] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.882] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.886] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.887] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.889] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.895] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:32.901] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.903] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.904] [W3] wrote: "Test"
[00:43:32.907] [R1] read: "Test"
[00:43:32.917] [W6] wrote: "Test"
[00:43:32.919] [W8] wrote: "Test"
[00:43:32.921] [W4] wrote: "Test"
[00:43:32.923] [W5] wrote: "Test"
[00:43:32.927] [R5] read: "Test"
[00:43:32.932] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.940] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:32.940] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.942] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.945] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.956] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.957] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.961] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.967] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.971] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.981] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.989] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.990] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:32.990] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:32.991] [W7] wrote: "Test"
[00:43:32.995] [W2] wrote: "Test"
[00:43:32.999] [R5] read: "Test"
[00:43:33.001] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.001] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.009] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.012] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.015] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.026] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.031] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.036] [W1] wrote: "!"
[00:43:33.047] [R2] read: "!"
[00:43:33.051] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.052] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.053] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.059] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.061] [W4] wrote: "!"
[00:43:33.063] [R1] read: "!"
[00:43:33.072] [R5] read: "!"
[00:43:33.075] [R4] read: "!"
[00:43:33.075] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.081] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.085] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.091] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:33.092] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.110] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.110] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:33.112] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:33.114] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:33.117] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:33.120] [W6] wrote: "!"
[00:43:33.128] [R3] read: "!"
[00:43:33.128] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.131] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.136] [W3] wrote: "!"
[00:43:33.139] [R1] read: "!"
[00:43:33.142] [R4] read: "!"
[00:43:33.143] [R5] read: "!"
[00:43:33.148] [W5] wrote: "!"
[00:43:33.152] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:33.155] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.158] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.164] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.167] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.180] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.183] [W2] wrote: "!"
[00:43:33.184] [R5] read: "!"
[00:43:33.188] [W8] wrote: "!"
[00:43:33.190] [R1] read: "!"
[00:43:33.192] [R4] read: "!"
[00:43:33.199] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.200] [W1] wrote: "A"
[00:43:33.212] [R2] read: "A"
[00:43:33.213] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.213] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:33.216] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:33.217] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.221] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:33.223] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.230] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:33.236] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:33.236] [W7] wrote: "!"
[00:43:33.242] [W1] wrote: "Hello World!"
[00:43:33.258] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.259] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.261] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.264] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.267] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:33.274] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:33.279] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.280] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.280] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:33.285] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:33.291] [W4] wrote: "A"
[00:43:33.297] [R3] read: "A"
[00:43:33.297] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.298] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.301] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.303] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.308] [W3] wrote: "A"
[00:43:33.308] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:33.332] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:33.335] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:33.340] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:33.342] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.344] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.344] [W4] wrote: "Hello World!"
[00:43:33.349] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.352] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.362] [W6] wrote: "A"
[00:43:33.369] [W3] wrote: "Hello World!"
[00:43:33.373] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:33.377] [W5] wrote: "A"
[00:43:33.377] [R3] read: "A"
[00:43:33.379] [R4] read: "A"
[00:43:33.379] [R1] read: "A"
[00:43:33.383] [R2] read: "A"
[00:43:33.383] [W7] wrote: "A"
[00:43:33.384] [R5] read: "A"
[00:43:33.397] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:33.416] [R3] read: "Operating systems manage hardware and software resources."
[00:43:33.421] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.422] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.423] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.432] [W1] wrote: "X"
[00:43:33.435] [W8] wrote: "A"
[00:43:33.435] [W5] wrote: "Hello World!"
[00:43:33.437] [R2] read: "Hello World!"
[00:43:33.438] [R5] read: "Hello World!"
[00:43:33.442] [W2] wrote: "A"
[00:43:33.447] [R3] read: "A"
[00:43:33.448] [R4] read: "A"
[00:43:33.449] [W6] wrote: "Hello World!"
[00:43:33.453] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.458] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.467] [W8] wrote: "Hello World!"
[00:43:33.470] [R3] read: "Hello World!"
[00:43:33.477] [R1] read: "Hello World!"
[00:43:33.480] [W7] wrote: "Hello World!"
[00:43:33.483] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:33.488] [R4] read: "Operating systems manage hardware and software resources."
[00:43:33.488] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.491] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.494] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.495] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:33.506] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.517] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.517] [W2] wrote: "Hello World!"
[00:43:33.518] [R2] read: "Hello World!"
[00:43:33.519] [W3] wrote: "X"
[00:43:33.520] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.528] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.531] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.542] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.545] [W4] wrote: "X"
[00:43:33.546] [R4] read: "X"
[00:43:33.555] [R5] read: "X"
[00:43:33.560] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:33.565] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.571] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:33.575] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:33.575] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:33.579] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.581] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.585] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.600] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.605] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.607] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.610] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:33.611] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:33.618] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:33.621] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:33.623] [W5] wrote: "X"
[00:43:33.635] [R5] read: "X"
[00:43:33.639] [R3] read: "X"
[00:43:33.644] [R2] read: "X"
[00:43:33.647] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:33.649] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:33.656] [R5] read: "Operating systems manage hardware and software resources."
[00:43:33.657] [W8] wrote: "X"
[00:43:33.660] [R4] read: "X"
[00:43:33.662] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:33.664] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:33.666] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.671] [W1] wrote: "Race!"
[00:43:33.676] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:33.678] [R3] read: "Operating systems manage hardware and software resources."
[00:43:33.682] [R2] read: "Operating systems manage hardware and software resources."
[00:43:33.690] [R5] read: "Operating systems manage hardware and software resources."
[00:43:33.691] [W3] wrote: "Race!"
[00:43:33.691] [R4] read: "Race!"
[00:43:33.699] [R3] read: "Race!"
[00:43:33.705] [R1] read: "Race!"
[00:43:33.706] [W2] wrote: "X"
[00:43:33.711] [W6] wrote: "X"
[00:43:33.722] [R3] read: "X"
[00:43:33.728] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:33.733] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:33.736] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:33.736] [W4] wrote: "Race!"
[00:43:33.738] [R5] read: "Race!"
[00:43:33.745] [R3] read: "Race!"
[00:43:33.748] [R4] read: "Race!"
[00:43:33.752] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:33.756] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:33.756] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:43:33.763] [W7] wrote: "X"
[00:43:33.776] [R3] read: "X"
