=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:42:37.553] [R1] started
[22:42:37.662] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.666] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.666] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:37.670] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.679] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:37.685] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.687] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.688] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:37.693] [R2] read: "Operating systems manage hardware and software resources."
[22:42:37.703] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:37.708] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.709] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:37.712] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.713] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:37.716] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:37.725] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:37.731] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:37.738] [R5] read: "Operating systems manage hardware and software resources."
[22:42:37.744] [R1] read: "Operating systems manage hardware and software resources."
[22:42:37.746] [R4] read: "Operating systems manage hardware and software resources."
[22:42:37.751] [R3] read: "Operating systems manage hardware and software resources."
[22:42:37.756] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:37.762] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:37.766] [R2] read: "Operating systems manage hardware and software resources."
[22:42:37.769] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:37.770] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:37.771] [R1] read: "Operating systems manage hardware and software resources."
[22:42:37.771] [R4] read: "Operating systems manage hardware and software resources."
[22:42:37.773] [W6] wrote: "X"
[22:42:37.775] [W7] wrote: "X"
[22:42:37.777] [R3] read: "X"
[22:42:37.780] [R5] read: "X"
[22:42:37.798] [R4] read: "X"
[22:42:37.800] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:37.806] [W1] wrote: "X"
[22:42:37.806] [W8] wrote: "X"
[22:42:37.811] [R2] read: "X"
[22:42:37.811] [R5] read: "X"
[22:42:37.812] [W5] wrote: "X"
[22:42:37.815] [R1] read: "X"
[22:42:37.818] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.819] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.836] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.837] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.840] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.842] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.842] [W4] wrote: "X"
[22:42:37.852] [R5] read: "X"
[22:42:37.858] [W2] wrote: "X"
[22:42:37.861] [W3] wrote: "X"
[22:42:37.866] [R2] read: "X"
[22:42:37.867] [R1] read: "X"
[22:42:37.872] [R3] read: "X"
[22:42:37.872] [R4] read: "X"
[22:42:37.874] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.877] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.881] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.885] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.895] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.896] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.898] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.903] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.904] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.918] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:37.923] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:37.923] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:37.925] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.936] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.938] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.939] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.943] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:37.946] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:37.947] [W7] wrote: "Race!"
[22:42:37.956] [R5] read: "Race!"
[22:42:37.957] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.958] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:37.958] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.969] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:37.970] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:37.971] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:37.972] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:37.982] [W1] wrote: "Race!"
[22:42:37.989] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:37.992] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:37.996] [W4] wrote: "Race!"
[22:42:37.997] [R1] read: "Race!"
[22:42:37.999] [W6] wrote: "Race!"
[22:42:38.000] [R3] read: "Race!"
[22:42:38.001] [R5] read: "Race!"
[22:42:38.008] [R4] read: "Race!"
[22:42:38.011] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:38.019] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.022] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:38.022] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:38.030] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.032] [W5] wrote: "Race!"
[22:42:38.034] [W8] wrote: "Race!"
[22:42:38.038] [R2] read: "Race!"
[22:42:38.045] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.046] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:38.050] [W2] wrote: "Race!"
[22:42:38.051] [R1] read: "Race!"
[22:42:38.064] [R4] read: "Race!"
[22:42:38.069] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.069] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:38.072] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:38.074] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.080] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.081] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.089] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.089] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:38.093] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:38.093] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:38.101] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:38.103] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:38.108] [W3] wrote: "Race!"
[22:42:38.112] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.115] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.122] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:38.128] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.131] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.134] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.135] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.147] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.148] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.151] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.154] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.162] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:38.164] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:38.169] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.174] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.175] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.178] [W6] wrote: "AB"
[22:42:38.184] [R3] read: "AB"
[22:42:38.185] [R4] read: "AB"
[22:42:38.190] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:38.192] [W4] wrote: "AB"
[22:42:38.197] [R5] read: "AB"
[22:42:38.198] [R1] read: "AB"
[22:42:38.206] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.207] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.207] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.210] [W1] wrote: "AB"
[22:42:38.216] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.219] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.225] [W7] wrote: "AB"
[22:42:38.227] [R4] read: "AB"
[22:42:38.227] [R3] read: "AB"
[22:42:38.238] [R2] read: "AB"
[22:42:38.241] [W5] wrote: "AB"
[22:42:38.249] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.250] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:38.252] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:38.253] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.255] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.258] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.259] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.266] [W8] wrote: "AB"
[22:42:38.266] [R3] read: "AB"
[22:42:38.276] [R5] read: "AB"
[22:42:38.279] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.282] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.293] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.299] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.304] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.309] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.309] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.310] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.312] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.327] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.328] [W2] wrote: "AB"
[22:42:38.329] [R2] read: "AB"
[22:42:38.329] [R1] read: "AB"
[22:42:38.334] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.335] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.337] [W6] wrote: "Test"
[22:42:38.338] [R3] read: "Test"
[22:42:38.342] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:38.348] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.364] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.366] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.368] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.372] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.378] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.379] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.380] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.385] [W1] wrote: "Test"
[22:42:38.391] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.397] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.398] [W3] wrote: "AB"
[22:42:38.399] [R3] read: "AB"
[22:42:38.401] [R5] read: "AB"
[22:42:38.404] [R2] read: "AB"
[22:42:38.404] [R1] read: "AB"
[22:42:38.408] [W4] wrote: "Test"
[22:42:38.414] [W7] wrote: "Test"
[22:42:38.416] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.417] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.426] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.434] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.440] [W8] wrote: "Test"
[22:42:38.449] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.450] [W5] wrote: "Test"
[22:42:38.451] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.452] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.452] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.458] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:38.466] [W2] wrote: "Test"
[22:42:38.468] [R1] read: "Test"
[22:42:38.473] [R5] read: "Test"
[22:42:38.473] [R4] read: "Test"
[22:42:38.476] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.484] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.490] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:38.491] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.493] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.494] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.494] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.497] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.498] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.511] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.514] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.515] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.520] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.527] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.528] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.535] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.538] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.539] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.540] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.544] [W6] wrote: "!"
[22:42:38.545] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.548] [W3] wrote: "Test"
[22:42:38.550] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.557] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.563] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.569] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.570] [W1] wrote: "!"
[22:42:38.577] [R4] read: "!"
[22:42:38.580] [W7] wrote: "!"
[22:42:38.580] [R3] read: "!"
[22:42:38.587] [R2] read: "!"
[22:42:38.597] [R1] read: "!"
[22:42:38.603] [R5] read: "!"
[22:42:38.605] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:38.610] [W4] wrote: "!"
[22:42:38.611] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.612] [W2] wrote: "!"
[22:42:38.622] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.625] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:38.626] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:38.629] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.631] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.641] [W8] wrote: "!"
[22:42:38.641] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.644] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.647] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.648] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.659] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.661] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:38.663] [W5] wrote: "!"
[22:42:38.669] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.675] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.680] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:38.680] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:38.682] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:38.700] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.702] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.704] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:38.705] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:38.706] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.708] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.710] [W1] wrote: "A"
[22:42:38.717] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.721] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.729] [W3] wrote: "!"
[22:42:38.732] [R1] read: "!"
[22:42:38.734] [R4] read: "!"
[22:42:38.735] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.736] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.742] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.742] [W7] wrote: "A"
[22:42:38.743] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.753] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.755] [W1] wrote: "Hello World!"
[22:42:38.776] [R1] read: "Hello World!"
[22:42:38.780] [R4] read: "Hello World!"
[22:42:38.780] [R2] read: "Hello World!"
[22:42:38.781] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.789] [W4] wrote: "A"
[22:42:38.790] [W2] wrote: "A"
[22:42:38.793] [R3] read: "A"
[22:42:38.794] [R5] read: "A"
[22:42:38.795] [W7] wrote: "Hello World!"
[22:42:38.797] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:42:38.804] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:38.814] [W5] wrote: "A"
[22:42:38.814] [W6] wrote: "A"
[22:42:38.816] [R3] read: "A"
[22:42:38.817] [R5] read: "A"
[22:42:38.821] [W8] wrote: "A"
[22:42:38.828] [R1] read: "A"
[22:42:38.830] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.833] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.839] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.849] [W4] wrote: "Hello World!"
[22:42:38.854] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.859] [W8] wrote: "Hello World!"
[22:42:38.863] [R4] read: "Hello World!"
[22:42:38.864] [R5] read: "Hello World!"
[22:42:38.864] [W2] wrote: "Hello World!"
[22:42:38.864] [R2] read: "Hello World!"
[22:42:38.871] [R1] read: "Hello World!"
[22:42:38.874] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.885] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.887] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.894] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:38.902] [W5] wrote: "Hello World!"
[22:42:38.903] [W6] wrote: "Hello World!"
[22:42:38.904] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:38.905] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:38.911] [R5] read: "Operating systems manage hardware and software resources."
[22:42:38.915] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.916] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.919] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.920] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.923] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.938] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.941] [W3] wrote: "A"
[22:42:38.947] [W1] wrote: "X"
[22:42:38.949] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.950] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.952] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.954] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.958] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.961] [W7] wrote: "X"
[22:42:38.961] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:38.963] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.969] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:38.973] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:38.975] [R2] read: "Operating systems manage hardware and software resources."
[22:42:38.981] [R5] read: "Operating systems manage hardware and software resources."
[22:42:38.982] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:38.985] [R4] read: "Operating systems manage hardware and software resources."
[22:42:39.000] [R1] read: "Operating systems manage hardware and software resources."
[22:42:39.001] [R2] read: "Operating systems manage hardware and software resources."
[22:42:39.003] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:39.004] [W3] wrote: "Hello World!"
[22:42:39.007] [R3] read: "Hello World!"
[22:42:39.017] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.020] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.031] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.033] [W6] wrote: "X"
[22:42:39.036] [R4] read: "X"
[22:42:39.044] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.044] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.047] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.047] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:39.055] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:39.056] [R2] read: "Operating systems manage hardware and software resources."
[22:42:39.059] [W8] wrote: "X"
[22:42:39.060] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:39.072] [W4] wrote: "X"
[22:42:39.078] [R4] read: "X"
[22:42:39.087] [R1] read: "X"
[22:42:39.089] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.089] [W5] wrote: "X"
[22:42:39.092] [R3] read: "X"
[22:42:39.093] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.097] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:39.102] [R2] read: "Operating systems manage hardware and software resources."
[22:42:39.105] [R5] read: "Operating systems manage hardware and software resources."
[22:42:39.107] [R1] read: "Operating systems manage hardware and software resources."
[22:42:39.109] [W2] wrote: "X"
[22:42:39.114] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.128] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.129] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.129] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.131] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.139] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.155] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.159] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.159] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.161] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.164] [W3] wrote: "X"
[22:42:39.166] [R3] read: "X"
[22:42:39.166] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.172] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.174] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.178] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.182] [W7] wrote: "Race!"
[22:42:39.185] [R4] read: "Race!"
[22:42:39.186] [R5] read: "Race!"
[22:42:39.188] [R3] read: "Race!"
[22:42:39.197] [W1] wrote: "Race!"
[22:42:39.204] [R1] read: "Race!"
[22:42:39.205] [R2] read: "Race!"
[22:42:39.214] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.217] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:39.219] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:39.225] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.231] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:39.232] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:39.237] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:39.248] [W8] wrote: "Race!"
[22:42:39.249] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:39.253] [W4] wrote: "Race!"
