=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:56.186] [R2] started
[00:43:56.386] [R4] read: "Operating systems manage hardware and software resources."
[00:43:56.386] [W8] wrote: "X"
[00:43:56.388] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:56.391] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:56.397] [W3] wrote: "X"
[00:43:56.406] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:56.411] [R3] read: "Operating systems manage hardware and software resources."
[00:43:56.417] [R2] read: "Operating systems manage hardware and software resources."
[00:43:56.417] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:56.419] [R5] read: "Operating systems manage hardware and software resources."
[00:43:56.419] [R1] read: "Operating systems manage hardware and software resources."
[00:43:56.431] [R4] read: "Operating systems manage hardware and software resources."
[00:43:56.445] [W6] wrote: "X"
[00:43:56.446] [R1] read: "X"
[00:43:56.450] [R5] read: "X"
[00:43:56.454] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:56.456] [R2] read: "Operating systems manage hardware and software resources."
[00:43:56.458] [R4] read: "Operating systems manage hardware and software resources."
[00:43:56.461] [R3] read: "Operating systems manage hardware and software resources."
[00:43:56.469] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.472] [W5] wrote: "X"
[00:43:56.474] [R1] read: "X"
[00:43:56.474] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.480] [W2] wrote: "X"
[00:43:56.484] [W4] wrote: "X"
[00:43:56.490] [R2] read: "X"
[00:43:56.490] [R4] read: "X"
[00:43:56.493] [W1] wrote: "X"
[00:43:56.501] [R5] read: "X"
[00:43:56.505] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.505] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.506] [W7] wrote: "X"
[00:43:56.510] [R4] read: "X"
[00:43:56.522] [R1] read: "X"
[00:43:56.523] [R5] read: "X"
[00:43:56.529] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.532] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:56.534] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:56.537] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.545] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.548] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.558] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.560] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.564] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.565] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.567] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.567] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.569] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.575] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.582] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.589] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:56.589] [W3] wrote: "Race!"
[00:43:56.590] [R1] read: "Race!"
[00:43:56.593] [R4] read: "Race!"
[00:43:56.603] [R5] read: "Race!"
[00:43:56.609] [W6] wrote: "Race!"
[00:43:56.610] [W8] wrote: "Race!"
[00:43:56.613] [R2] read: "Race!"
[00:43:56.613] [R3] read: "Race!"
[00:43:56.615] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.616] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:56.616] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.640] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:56.641] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.643] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.643] [W7] wrote: "Race!"
[00:43:56.645] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.645] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:56.649] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:56.650] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:56.650] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:56.661] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:56.670] [W2] wrote: "Race!"
[00:43:56.677] [W1] wrote: "Race!"
[00:43:56.677] [R1] read: "Race!"
[00:43:56.679] [R3] read: "Race!"
[00:43:56.684] [R5] read: "Race!"
[00:43:56.685] [W4] wrote: "Race!"
[00:43:56.696] [R4] read: "Race!"
[00:43:56.696] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.703] [W5] wrote: "Race!"
[00:43:56.705] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.706] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.717] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.721] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.725] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.732] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.734] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.740] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.755] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:56.755] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:56.756] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:56.756] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:56.758] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:56.763] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.764] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.776] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.782] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.784] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.785] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.791] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:56.793] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.796] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:56.799] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.806] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.809] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:56.811] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:56.818] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.820] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.837] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:56.838] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:56.839] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:56.840] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.840] [W3] wrote: "AB"
[00:43:56.842] [R2] read: "AB"
[00:43:56.843] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.848] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:56.850] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.860] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.868] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.868] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:43:56.868] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:56.869] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:56.874] [W6] wrote: "AB"
[00:43:56.876] [R2] read: "AB"
[00:43:56.880] [R3] read: "AB"
[00:43:56.896] [R4] read: "AB"
[00:43:56.904] [R5] read: "AB"
[00:43:56.904] [W7] wrote: "AB"
[00:43:56.907] [W1] wrote: "AB"
[00:43:56.907] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.908] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.912] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.916] [W8] wrote: "AB"
[00:43:56.917] [W2] wrote: "AB"
[00:43:56.924] [R1] read: "AB"
[00:43:56.927] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.928] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:56.937] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.942] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.950] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.953] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.960] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.965] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.966] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.968] [W5] wrote: "AB"
[00:43:56.969] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.981] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.981] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.984] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.991] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.991] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:56.993] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:56.993] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.002] [W4] wrote: "AB"
[00:43:57.006] [R3] read: "AB"
[00:43:57.009] [R5] read: "AB"
[00:43:57.016] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.017] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.019] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:57.026] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.035] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.035] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.039] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.042] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.042] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.043] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.049] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.057] [W1] wrote: "Test"
[00:43:57.061] [R5] read: "Test"
[00:43:57.065] [R3] read: "Test"
[00:43:57.069] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.071] [W3] wrote: "Test"
[00:43:57.073] [R2] read: "Test"
[00:43:57.077] [W8] wrote: "Test"
[00:43:57.082] [R1] read: "Test"
[00:43:57.084] [R4] read: "Test"
[00:43:57.086] [R5] read: "Test"
[00:43:57.087] [W7] wrote: "Test"
[00:43:57.099] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:57.109] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:57.115] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:57.121] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:57.122] [W2] wrote: "Test"
[00:43:57.128] [W6] wrote: "Test"
[00:43:57.129] [R2] read: "Test"
[00:43:57.132] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.133] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.134] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.135] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.139] [W5] wrote: "Test"
[00:43:57.143] [R5] read: "Test"
[00:43:57.162] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.166] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.166] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.167] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.172] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.175] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.188] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.189] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.189] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.192] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.196] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.197] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.197] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.208] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.214] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:57.218] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.224] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.224] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.238] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.244] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.248] [W1] wrote: "!"
[00:43:57.251] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.252] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.256] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.258] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.264] [W8] wrote: "!"
[00:43:57.269] [R2] read: "!"
[00:43:57.271] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.272] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.282] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.286] [W4] wrote: "Test"
[00:43:57.287] [W3] wrote: "!"
[00:43:57.292] [R5] read: "!"
[00:43:57.301] [R2] read: "!"
[00:43:57.304] [W6] wrote: "!"
[00:43:57.304] [W5] wrote: "!"
[00:43:57.307] [R4] read: "!"
[00:43:57.312] [R1] read: "!"
[00:43:57.314] [R5] read: "!"
[00:43:57.314] [R3] read: "!"
[00:43:57.321] [W2] wrote: "!"
[00:43:57.327] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.328] [W7] wrote: "!"
[00:43:57.337] [R2] read: "!"
[00:43:57.342] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.353] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.353] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.355] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.363] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.367] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:57.369] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.371] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.372] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.381] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.383] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.387] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:57.387] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.393] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.395] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.399] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.403] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:57.406] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.413] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.416] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:57.416] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:57.420] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.424] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.427] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.438] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.438] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.441] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.445] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.445] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.446] [W4] wrote: "!"
[00:43:57.449] [W1] wrote: "A"
[00:43:57.460] [R5] read: "A"
[00:43:57.467] [R1] read: "A"
[00:43:57.475] [W5] wrote: "A"
[00:43:57.482] [R3] read: "A"
[00:43:57.483] [W6] wrote: "A"
[00:43:57.484] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.485] [W8] wrote: "A"
[00:43:57.488] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.492] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.492] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.493] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.503] [W3] wrote: "A"
[00:43:57.507] [W5] wrote: "Hello World!"
[00:43:57.522] [W2] wrote: "A"
[00:43:57.522] [R1] read: "A"
[00:43:57.527] [R3] read: "A"
[00:43:57.528] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:57.540] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:57.541] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:57.542] [W1] wrote: "Hello World!"
[00:43:57.544] [R4] read: "Hello World!"
[00:43:57.553] [W2] wrote: "Hello World!"
[00:43:57.561] [R1] read: "Hello World!"
[00:43:57.569] [W6] wrote: "Hello World!"
[00:43:57.570] [W8] wrote: "Hello World!"
[00:43:57.570] [R5] read: "Hello World!"
[00:43:57.574] [R3] read: "Hello World!"
[00:43:57.579] [R4] read: "Hello World!"
[00:43:57.582] [W7] wrote: "A"
[00:43:57.585] [R1] read: "A"
[00:43:57.590] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.590] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.590] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:57.592] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.594] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.594] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.596] [W3] wrote: "Hello World!"
[00:43:57.606] [R4] read: "Hello World!"
[00:43:57.626] [W4] wrote: "A"
[00:43:57.633] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.634] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.636] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.637] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.637] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.638] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.649] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.650] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.661] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:57.666] [R4] read: "Operating systems manage hardware and software resources."
[00:43:57.668] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.668] [W7] wrote: "Hello World!"
[00:43:57.669] [R2] read: "Hello World!"
[00:43:57.675] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:57.681] [R5] read: "Operating systems manage hardware and software resources."
[00:43:57.683] [R1] read: "Operating systems manage hardware and software resources."
[00:43:57.685] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:57.686] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:57.689] [R3] read: "Operating systems manage hardware and software resources."
[00:43:57.700] [W4] wrote: "Hello World!"
[00:43:57.708] [W5] wrote: "X"
[00:43:57.710] [R4] read: "X"
[00:43:57.718] [W1] wrote: "X"
[00:43:57.722] [R1] read: "X"
[00:43:57.722] [W3] wrote: "X"
[00:43:57.728] [R3] read: "X"
[00:43:57.729] [R2] read: "X"
[00:43:57.729] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:57.737] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.739] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.740] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:57.741] [W8] wrote: "X"
[00:43:57.751] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:57.756] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:57.761] [R2] read: "Operating systems manage hardware and software resources."
[00:43:57.761] [R3] read: "Operating systems manage hardware and software resources."
[00:43:57.768] [W2] wrote: "X"
[00:43:57.770] [R1] read: "X"
[00:43:57.771] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:57.776] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.779] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.779] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.783] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.785] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.791] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.791] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:57.796] [R3] read: "Operating systems manage hardware and software resources."
[00:43:57.807] [R4] read: "Operating systems manage hardware and software resources."
[00:43:57.812] [R1] read: "Operating systems manage hardware and software resources."
[00:43:57.812] [W7] wrote: "X"
[00:43:57.814] [R5] read: "X"
[00:43:57.819] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.822] [W6] wrote: "X"
[00:43:57.823] [R2] read: "X"
[00:43:57.830] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.844] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.847] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.863] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.865] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:57.866] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:57.868] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:57.875] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.878] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.878] [W4] wrote: "X"
[00:43:57.879] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.881] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.883] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:57.884] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.897] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.898] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:57.904] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:57.905] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:57.910] [W1] wrote: "Race!"
[00:43:57.916] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.921] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:57.933] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:57.936] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:43:57.937] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:57.941] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
