=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:42:13.298] [R1] started
[22:42:13.419] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.420] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.423] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:13.424] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.428] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:13.446] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:13.448] [R4] read: "Operating systems manage hardware and software resources."
[22:42:13.452] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:13.453] [R1] read: "Operating systems manage hardware and software resources."
[22:42:13.453] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:13.457] [R3] read: "Operating systems manage hardware and software resources."
[22:42:13.461] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.462] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:13.465] [R5] read: "Operating systems manage hardware and software resources."
[22:42:13.467] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.472] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:13.476] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:13.478] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:13.496] [R4] read: "Operating systems manage hardware and software resources."
[22:42:13.496] [R3] read: "Operating systems manage hardware and software resources."
[22:42:13.496] [R1] read: "Operating systems manage hardware and software resources."
[22:42:13.509] [R5] read: "Operating systems manage hardware and software resources."
[22:42:13.517] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:13.519] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:13.520] [R2] read: "Operating systems manage hardware and software resources."
[22:42:13.525] [R3] read: "Operating systems manage hardware and software resources."
[22:42:13.528] [W1] wrote: "X"
[22:42:13.529] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:13.530] [W7] wrote: "X"
[22:42:13.530] [R5] read: "X"
[22:42:13.538] [R1] read: "X"
[22:42:13.541] [W3] wrote: "X"
[22:42:13.545] [W8] wrote: "X"
[22:42:13.546] [R4] read: "X"
[22:42:13.549] [W2] wrote: "X"
[22:42:13.550] [W6] wrote: "X"
[22:42:13.553] [R2] read: "X"
[22:42:13.559] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.569] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.576] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.577] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.578] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.578] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.581] [W5] wrote: "X"
[22:42:13.585] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.588] [W4] wrote: "X"
[22:42:13.598] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.601] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:13.602] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.609] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.610] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.611] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.618] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.621] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.622] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.631] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:13.635] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:13.639] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.651] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.653] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.657] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.659] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.659] [W1] wrote: "Race!"
[22:42:13.668] [R5] read: "Race!"
[22:42:13.672] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:13.675] [W7] wrote: "Race!"
[22:42:13.681] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.686] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.686] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:13.688] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:13.689] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:13.691] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:13.695] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.709] [W8] wrote: "Race!"
[22:42:13.717] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.721] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.724] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.726] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.727] [W2] wrote: "Race!"
[22:42:13.732] [R4] read: "Race!"
[22:42:13.740] [W6] wrote: "Race!"
[22:42:13.742] [R2] read: "Race!"
[22:42:13.746] [R1] read: "Race!"
[22:42:13.748] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:13.748] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:13.749] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.750] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.760] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.767] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.773] [W5] wrote: "Race!"
[22:42:13.773] [R4] read: "Race!"
[22:42:13.773] [R1] read: "Race!"
[22:42:13.776] [R3] read: "Race!"
[22:42:13.783] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.783] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:13.787] [W4] wrote: "Race!"
[22:42:13.788] [W3] wrote: "Race!"
[22:42:13.788] [R2] read: "Race!"
[22:42:13.803] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.803] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.804] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.809] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.811] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.812] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.814] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.834] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.839] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.840] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.843] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.844] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.845] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:13.859] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:13.867] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:13.868] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:13.871] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.871] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.878] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.878] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.883] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:13.889] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:13.890] [W7] wrote: "AB"
[22:42:13.896] [R5] read: "AB"
[22:42:13.899] [R2] read: "AB"
[22:42:13.901] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.901] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.910] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.912] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.913] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.915] [W1] wrote: "AB"
[22:42:13.925] [R2] read: "AB"
[22:42:13.925] [R3] read: "AB"
[22:42:13.931] [R5] read: "AB"
[22:42:13.940] [R4] read: "AB"
[22:42:13.941] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:13.950] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:13.955] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.957] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.957] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:13.959] [W2] wrote: "AB"
[22:42:13.963] [R5] read: "AB"
[22:42:13.964] [R2] read: "AB"
[22:42:13.968] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:13.970] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:13.971] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.978] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.982] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:13.986] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:13.989] [W8] wrote: "AB"
[22:42:13.994] [R1] read: "AB"
[22:42:13.998] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.000] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.011] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.015] [W6] wrote: "AB"
[22:42:14.018] [R5] read: "AB"
[22:42:14.020] [R4] read: "AB"
[22:42:14.021] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.022] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.027] [W4] wrote: "AB"
[22:42:14.031] [R3] read: "AB"
[22:42:14.035] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.044] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.045] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.048] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.063] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.063] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.064] [W7] wrote: "Test"
[22:42:14.072] [R2] read: "Test"
[22:42:14.080] [W5] wrote: "AB"
[22:42:14.083] [R1] read: "AB"
[22:42:14.084] [R3] read: "AB"
[22:42:14.085] [W1] wrote: "Test"
[22:42:14.087] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.090] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.091] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.102] [W3] wrote: "AB"
[22:42:14.102] [R4] read: "AB"
[22:42:14.103] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.111] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.120] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.124] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.126] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.131] [W8] wrote: "Test"
[22:42:14.131] [R3] read: "Test"
[22:42:14.135] [R5] read: "Test"
[22:42:14.136] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.141] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.152] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.152] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.155] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.157] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.159] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:14.162] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.170] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.172] [W2] wrote: "Test"
[22:42:14.179] [R1] read: "Test"
[22:42:14.180] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.185] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.191] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.193] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.199] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.202] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.207] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.211] [W6] wrote: "Test"
[22:42:14.212] [W7] wrote: "!"
[22:42:14.214] [R5] read: "!"
[22:42:14.215] [R4] read: "!"
[22:42:14.220] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:14.232] [W4] wrote: "Test"
[22:42:14.233] [R2] read: "Test"
[22:42:14.236] [W5] wrote: "Test"
[22:42:14.247] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.248] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.255] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.255] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.256] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.272] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.273] [W1] wrote: "!"
[22:42:14.275] [R4] read: "!"
[22:42:14.276] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.281] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.283] [W3] wrote: "Test"
[22:42:14.287] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.291] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.296] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.300] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:14.306] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:14.310] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.311] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.314] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.322] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.324] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.325] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.329] [W8] wrote: "!"
[22:42:14.331] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.335] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.337] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.339] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.349] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.357] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.363] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.371] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.374] [W4] wrote: "!"
[22:42:14.381] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:14.390] [W2] wrote: "!"
[22:42:14.390] [W6] wrote: "!"
[22:42:14.390] [R1] read: "!"
[22:42:14.390] [W7] wrote: "A"
[22:42:14.396] [R2] read: "A"
[22:42:14.397] [R3] read: "A"
[22:42:14.399] [R5] read: "A"
[22:42:14.408] [W5] wrote: "!"
[22:42:14.413] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.413] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.421] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:14.422] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.434] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.434] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:14.441] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:14.446] [W7] wrote: "Hello World!"
[22:42:14.448] [R5] read: "Hello World!"
[22:42:14.448] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.452] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:14.454] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.455] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:14.457] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.463] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.468] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.469] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.480] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.481] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:14.485] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.487] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.488] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.489] [W1] wrote: "A"
[22:42:14.498] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.503] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.506] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.508] [W2] wrote: "A"
[22:42:14.513] [R5] read: "A"
[22:42:14.514] [R3] read: "A"
[22:42:14.516] [W3] wrote: "!"
[22:42:14.524] [R2] read: "!"
[22:42:14.527] [W4] wrote: "A"
[22:42:14.529] [R1] read: "A"
[22:42:14.535] [R3] read: "A"
[22:42:14.536] [W1] wrote: "Hello World!"
[22:42:14.536] [R4] read: "Hello World!"
[22:42:14.538] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:14.544] [W6] wrote: "A"
[22:42:14.551] [R5] read: "A"
[22:42:14.563] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:42:14.565] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:14.565] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:14.571] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:14.575] [W5] wrote: "A"
[22:42:14.580] [W7] wrote: "X"
[22:42:14.586] [W2] wrote: "Hello World!"
[22:42:14.589] [W8] wrote: "A"
[22:42:14.590] [W4] wrote: "Hello World!"
[22:42:14.590] [R3] read: "Hello World!"
[22:42:14.591] [R5] read: "Hello World!"
[22:42:14.613] [R3] read: "Hello World!"
[22:42:14.614] [R1] read: "Hello World!"
[22:42:14.617] [R4] read: "Hello World!"
[22:42:14.617] [R5] read: "Hello World!"
[22:42:14.619] [W6] wrote: "Hello World!"
[22:42:14.622] [W8] wrote: "Hello World!"
[22:42:14.624] [R2] read: "Hello World!"
[22:42:14.628] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:14.628] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.633] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.636] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.638] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.638] [W5] wrote: "Hello World!"
[22:42:14.650] [R4] read: "Hello World!"
[22:42:14.659] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.662] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.667] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.678] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.684] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.684] [W3] wrote: "A"
[22:42:14.689] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.691] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.692] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:14.696] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.698] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.705] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:14.706] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:14.710] [R5] read: "Operating systems manage hardware and software resources."
[22:42:14.710] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:14.716] [R1] read: "Operating systems manage hardware and software resources."
[22:42:14.720] [R4] read: "Operating systems manage hardware and software resources."
[22:42:14.726] [R2] read: "Operating systems manage hardware and software resources."
[22:42:14.729] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.732] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:14.733] [R5] read: "Operating systems manage hardware and software resources."
[22:42:14.749] [R4] read: "Operating systems manage hardware and software resources."
[22:42:14.751] [W3] wrote: "Hello World!"
[22:42:14.751] [R3] read: "Hello World!"
[22:42:14.753] [R2] read: "Hello World!"
[22:42:14.759] [R5] read: "Hello World!"
[22:42:14.761] [R1] read: "Hello World!"
[22:42:14.779] [W4] wrote: "X"
[22:42:14.781] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:14.781] [R4] read: "Operating systems manage hardware and software resources."
[22:42:14.783] [W1] wrote: "X"
[22:42:14.787] [W2] wrote: "X"
[22:42:14.787] [R1] read: "X"
[22:42:14.797] [R3] read: "X"
[22:42:14.797] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:14.808] [W5] wrote: "X"
[22:42:14.808] [R2] read: "X"
[22:42:14.809] [W7] wrote: "Race!"
[22:42:14.809] [R5] read: "Race!"
[22:42:14.813] [R4] read: "Race!"
[22:42:14.822] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:14.825] [W8] wrote: "X"
[22:42:14.828] [R1] read: "X"
[22:42:14.834] [R2] read: "X"
[22:42:14.837] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.838] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.843] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.847] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.848] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.848] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:14.852] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:14.853] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.860] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.868] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.873] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.874] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.877] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.878] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.879] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:14.883] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:14.884] [W6] wrote: "X"
[22:42:14.896] [R3] read: "X"
[22:42:14.898] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:14.900] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.904] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.904] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.904] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:14.929] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:14.933] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:14.933] [W2] wrote: "Race!"
[22:42:14.935] [R4] read: "Race!"
[22:42:14.950] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.952] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:14.954] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:14.959] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:14.963] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.964] [W1] wrote: "Race!"
[22:42:14.967] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:14.968] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:14.979] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:14.982] [W3] wrote: "X"
[22:42:14.983] [R5] read: "X"
[22:42:14.983] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.987] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.992] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:14.992] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:15.000] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:15.001] [W4] wrote: "Race!"
[22:42:15.004] [R5] read: "Race!"
[22:42:15.016] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:15.017] [W7] wrote: "AB"
