=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[00:44:20.420] [R2] started
[00:44:20.681] [W8] wrote: "X"
[00:44:20.681] [R2] read: "X"
[00:44:20.682] [W3] wrote: "X"
[00:44:20.686] [R3] read: "X"
[00:44:20.689] [R5] read: "X"
[00:44:20.694] [R4] read: "X"
[00:44:20.697] [W5] wrote: "X"
[00:44:20.698] [W1] wrote: "X"
[00:44:20.701] [R1] read: "X"
[00:44:20.707] [R3] read: "X"
[00:44:20.710] [W2] wrote: "X"
[00:44:20.712] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.715] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.718] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.719] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.727] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.728] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.728] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:20.732] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:20.738] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:20.750] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.751] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.753] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.756] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.756] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:20.758] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.775] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:20.776] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:20.776] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:20.787] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.792] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.794] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:20.794] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:20.799] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.799] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:20.804] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.808] [W4] wrote: "Race!"
[00:44:20.814] [R2] read: "Race!"
[00:44:20.817] [R5] read: "Race!"
[00:44:20.820] [W7] wrote: "Race!"
[00:44:20.826] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.833] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:20.839] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:20.848] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:20.850] [W8] wrote: "Race!"
[00:44:20.851] [W6] wrote: "Race!"
[00:44:20.854] [R3] read: "Race!"
[00:44:20.864] [W5] wrote: "Race!"
[00:44:20.864] [R2] read: "Race!"
[00:44:20.865] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.867] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:20.870] [W3] wrote: "Race!"
[00:44:20.872] [R5] read: "Race!"
[00:44:20.882] [W1] wrote: "Race!"
[00:44:20.893] [R1] read: "Race!"
[00:44:20.894] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.896] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.901] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.904] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.909] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:20.913] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:44:20.915] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:20.918] [W2] wrote: "Race!"
[00:44:20.918] [R4] read: "Race!"
[00:44:20.925] [R5] read: "Race!"
[00:44:20.927] [R1] read: "Race!"
[00:44:20.930] [R3] read: "Race!"
[00:44:20.931] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.940] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:44:20.945] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:20.951] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:20.955] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:20.957] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.971] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:20.975] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:44:20.976] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:20.977] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:20.978] [W4] wrote: "AB"
[00:44:20.982] [R3] read: "AB"
[00:44:20.984] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:44:20.987] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:20.987] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:44:21.001] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:21.004] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:21.011] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:21.013] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:44:21.021] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:21.023] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:21.026] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:21.027] [W8] wrote: "AB"
[00:44:21.031] [R2] read: "AB"
[00:44:21.031] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.036] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.039] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.050] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.062] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.063] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.068] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.068] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.072] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.077] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.079] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.087] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.095] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.105] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.106] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.108] [W6] wrote: "AB"
[00:44:21.110] [R4] read: "AB"
[00:44:21.111] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.116] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.121] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.121] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:21.122] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.125] [W7] wrote: "AB"
[00:44:21.143] [W2] wrote: "AB"
[00:44:21.148] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.154] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.155] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.156] [W1] wrote: "AB"
[00:44:21.160] [W5] wrote: "AB"
[00:44:21.161] [R2] read: "AB"
[00:44:21.166] [R3] read: "AB"
[00:44:21.168] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.168] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.189] [W3] wrote: "AB"
[00:44:21.198] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.198] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.199] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.202] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.207] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.210] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.211] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.215] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.217] [W4] wrote: "Test"
[00:44:21.220] [R3] read: "Test"
[00:44:21.221] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.223] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.228] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.234] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.248] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.263] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.264] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.265] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:21.271] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.277] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.279] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.281] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.283] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.284] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.285] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.289] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.289] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:21.302] [W6] wrote: "Test"
[00:44:21.303] [W8] wrote: "Test"
[00:44:21.312] [R5] read: "Test"
[00:44:21.316] [R2] read: "Test"
[00:44:21.319] [R1] read: "Test"
[00:44:21.322] [W2] wrote: "Test"
[00:44:21.323] [R3] read: "Test"
[00:44:21.338] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.339] [W1] wrote: "Test"
[00:44:21.344] [R4] read: "Test"
[00:44:21.345] [R3] read: "Test"
[00:44:21.347] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.348] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.353] [W5] wrote: "Test"
[00:44:21.361] [R5] read: "Test"
[00:44:21.364] [R2] read: "Test"
[00:44:21.368] [W3] wrote: "Test"
[00:44:21.369] [R3] read: "Test"
[00:44:21.373] [R1] read: "Test"
[00:44:21.380] [W4] wrote: "!"
[00:44:21.382] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.385] [W7] wrote: "Test"
[00:44:21.387] [R4] read: "Test"
[00:44:21.392] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.392] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.394] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.408] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.408] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.411] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.411] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.423] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.423] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.428] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.436] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.438] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.440] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:21.448] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.454] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.458] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.458] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.462] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.465] [W8] wrote: "!"
[00:44:21.472] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.478] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:21.479] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:21.480] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.490] [W6] wrote: "!"
[00:44:21.498] [R2] read: "!"
[00:44:21.504] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.507] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.508] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.511] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.518] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:21.523] [W2] wrote: "!"
[00:44:21.524] [R2] read: "!"
[00:44:21.526] [R4] read: "!"
[00:44:21.533] [R1] read: "!"
[00:44:21.545] [R2] read: "!"
[00:44:21.546] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.546] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.546] [W3] wrote: "!"
[00:44:21.549] [R5] read: "!"
[00:44:21.550] [R3] read: "!"
[00:44:21.559] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.560] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.570] [W1] wrote: "!"
[00:44:21.572] [W5] wrote: "!"
[00:44:21.573] [W7] wrote: "!"
[00:44:21.580] [R4] read: "!"
[00:44:21.582] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.583] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.584] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.588] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:21.593] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.595] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.597] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:21.604] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:21.606] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.606] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:21.610] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.620] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:44:21.620] [W4] wrote: "A"
[00:44:21.624] [W6] wrote: "A"
[00:44:21.631] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.632] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.632] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.634] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.635] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.648] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.654] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.658] [W4] wrote: "Hello World!"
[00:44:21.661] [R4] read: "Hello World!"
[00:44:21.671] [W8] wrote: "A"
[00:44:21.685] [R1] read: "A"
[00:44:21.687] [R2] read: "A"
[00:44:21.687] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.690] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.692] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.701] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.703] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:21.704] [W6] wrote: "Hello World!"
[00:44:21.711] [W3] wrote: "A"
[00:44:21.717] [R1] read: "A"
[00:44:21.719] [W5] wrote: "A"
[00:44:21.722] [R3] read: "A"
[00:44:21.722] [W2] wrote: "A"
[00:44:21.734] [R5] read: "A"
[00:44:21.736] [W1] wrote: "A"
[00:44:21.739] [R4] read: "A"
[00:44:21.744] [R2] read: "A"
[00:44:21.744] [W8] wrote: "Hello World!"
[00:44:21.749] [R1] read: "Hello World!"
[00:44:21.752] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.754] [W7] wrote: "A"
[00:44:21.762] [W2] wrote: "Hello World!"
[00:44:21.771] [R4] read: "Hello World!"
[00:44:21.772] [R3] read: "Hello World!"
[00:44:21.774] [R2] read: "Hello World!"
[00:44:21.775] [R1] read: "Hello World!"
[00:44:21.779] [W3] wrote: "Hello World!"
[00:44:21.780] [W1] wrote: "Hello World!"
[00:44:21.784] [R5] read: "Hello World!"
[00:44:21.797] [R4] read: "Hello World!"
[00:44:21.802] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.802] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.805] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.814] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.814] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.816] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.816] [W5] wrote: "Hello World!"
[00:44:21.822] [W7] wrote: "Hello World!"
[00:44:21.822] [R2] read: "Hello World!"
[00:44:21.829] [W4] wrote: "Operating systems manage hardware and software resources."
[00:44:21.833] [R4] read: "Operating systems manage hardware and software resources."
[00:44:21.834] [R1] read: "Operating systems manage hardware and software resources."
[00:44:21.834] [W8] wrote: "Operating systems manage hardware and software resources."
[00:44:21.839] [R3] read: "Operating systems manage hardware and software resources."
[00:44:21.845] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.865] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.872] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.875] [W3] wrote: "Operating systems manage hardware and software resources."
[00:44:21.880] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:21.881] [R4] read: "Operating systems manage hardware and software resources."
[00:44:21.890] [R3] read: "Operating systems manage hardware and software resources."
[00:44:21.892] [R1] read: "Operating systems manage hardware and software resources."
[00:44:21.895] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.896] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.900] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:21.904] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:21.906] [W4] wrote: "X"
[00:44:21.910] [W8] wrote: "X"
[00:44:21.911] [W2] wrote: "Operating systems manage hardware and software resources."
[00:44:21.911] [R4] read: "Operating systems manage hardware and software resources."
[00:44:21.911] [W1] wrote: "Operating systems manage hardware and software resources."
[00:44:21.913] [W3] wrote: "X"
[00:44:21.918] [W6] wrote: "X"
[00:44:21.922] [R3] read: "X"
[00:44:21.925] [R2] read: "X"
[00:44:21.936] [R5] read: "X"
[00:44:21.944] [R1] read: "X"
[00:44:21.947] [W7] wrote: "Operating systems manage hardware and software resources."
[00:44:21.955] [R2] read: "Operating systems manage hardware and software resources."
[00:44:21.958] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:21.958] [W2] wrote: "X"
[00:44:21.962] [R4] read: "X"
[00:44:21.965] [W1] wrote: "X"
[00:44:21.968] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:21.969] [W5] wrote: "Operating systems manage hardware and software resources."
[00:44:21.972] [R5] read: "Operating systems manage hardware and software resources."
[00:44:21.974] [R3] read: "Operating systems manage hardware and software resources."
[00:44:21.993] [R5] read: "Operating systems manage hardware and software resources."
[00:44:21.993] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:21.994] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:21.994] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:21.996] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.001] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.006] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.008] [W7] wrote: "X"
[00:44:22.014] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.022] [W5] wrote: "X"
[00:44:22.025] [R3] read: "X"
[00:44:22.027] [R5] read: "X"
[00:44:22.030] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.040] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.040] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:22.051] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.053] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:22.055] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:22.057] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:22.065] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.065] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.078] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.082] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.084] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:22.086] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:22.086] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:22.087] [W2] wrote: "Race!"
[00:44:22.087] [W8] wrote: "Race!"
[00:44:22.093] [R4] read: "Race!"
[00:44:22.102] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:22.113] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.115] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:22.117] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:22.119] [W4] wrote: "Race!"
[00:44:22.121] [R2] read: "Race!"
[00:44:22.132] [R5] read: "Race!"
[00:44:22.132] [R4] read: "Race!"
[00:44:22.134] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.134] [W3] wrote: "Race!"
[00:44:22.136] [R1] read: "Race!"
[00:44:22.150] [W1] wrote: "Race!"
[00:44:22.152] [W6] wrote: "Race!"
[00:44:22.152] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:22.155] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:22.159] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:22.162] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:22.162] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:22.170] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:22.177] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:22.180] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:22.197] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
