=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:44:04.259] [R2] started
[00:44:04.920] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:04.927] [W6] wrote: "AB"
[00:44:04.932] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:04.933] [W2] wrote: "AB"
[00:44:04.934] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.935] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.938] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.946] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.957] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.967] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:04.970] [W1] wrote: "AB"
[00:44:04.970] [R2] read: "AB"
[00:44:04.972] [R4] read: "AB"
[00:44:04.973] [W8] wrote: "AB"
[00:44:04.978] [R5] read: "AB"
[00:44:04.979] [R1] read: "AB"
[00:44:04.982] [R3] read: "AB"
[00:44:04.987] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:04.997] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:05.002] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:05.002] [W7] wrote: "AB"
[00:44:05.002] [R4] read: "AB"
[00:44:05.005] [R5] read: "AB"
[00:44:05.009] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.009] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.009] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.021] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.021] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.026] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.036] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.037] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.037] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.038] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.043] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.044] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.050] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.054] [W4] wrote: "Test"
[00:44:05.070] [W3] wrote: "AB"
[00:44:05.075] [R1] read: "AB"
[00:44:05.081] [R3] read: "AB"
[00:44:05.082] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.083] [W5] wrote: "Test"
[00:44:05.087] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.089] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.090] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.092] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.096] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.098] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.098] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.100] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.117] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.119] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.125] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:05.125] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.133] [W7] wrote: "Test"
[00:44:05.135] [R4] read: "Test"
[00:44:05.144] [R1] read: "Test"
[00:44:05.149] [R2] read: "Test"
[00:44:05.151] [W1] wrote: "Test"
[00:44:05.151] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.155] [W6] wrote: "Test"
[00:44:05.161] [W2] wrote: "Test"
[00:44:05.163] [R3] read: "Test"
[00:44:05.163] [W8] wrote: "Test"
[00:44:05.164] [R4] read: "Test"
[00:44:05.165] [R5] read: "Test"
[00:44:05.172] [R1] read: "Test"
[00:44:05.187] [R4] read: "Test"
[00:44:05.192] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.192] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.192] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:05.200] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.203] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.209] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.210] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.216] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.216] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.222] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.223] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.231] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.231] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.232] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.240] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.242] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.247] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.248] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.257] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.260] [W3] wrote: "Test"
[00:44:05.273] [R3] read: "Test"
[00:44:05.277] [W5] wrote: "!"
[00:44:05.282] [R5] read: "!"
[00:44:05.284] [R1] read: "!"
[00:44:05.285] [R4] read: "!"
[00:44:05.286] [R2] read: "!"
[00:44:05.296] [W4] wrote: "!"
[00:44:05.299] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.312] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.314] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.316] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.318] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.320] [W7] wrote: "!"
[00:44:05.326] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.329] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:05.331] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:05.333] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:05.333] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.337] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.344] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.351] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.352] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:05.353] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:05.367] [W2] wrote: "!"
[00:44:05.368] [R2] read: "!"
[00:44:05.369] [R3] read: "!"
[00:44:05.369] [W1] wrote: "!"
[00:44:05.374] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:05.388] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.395] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.397] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.397] [W8] wrote: "!"
[00:44:05.407] [R5] read: "!"
[00:44:05.412] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.416] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:05.419] [W6] wrote: "!"
[00:44:05.420] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.426] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.426] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:05.428] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:05.429] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:05.437] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.447] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:05.447] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.455] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:05.467] [W3] wrote: "!"
[00:44:05.470] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.471] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:05.474] [W5] wrote: "A"
[00:44:05.476] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.476] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.477] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.479] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.483] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.500] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.502] [W4] wrote: "A"
[00:44:05.503] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.506] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.513] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.514] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.521] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.523] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.537] [W2] wrote: "A"
[00:44:05.539] [R3] read: "A"
[00:44:05.544] [R1] read: "A"
[00:44:05.545] [R2] read: "A"
[00:44:05.546] [W5] wrote: "Hello World!"
[00:44:05.549] [W7] wrote: "A"
[00:44:05.550] [W8] wrote: "A"
[00:44:05.554] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:44:05.555] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:05.557] [W1] wrote: "A"
[00:44:05.559] [R4] read: "A"
[00:44:05.566] [R1] read: "A"
[00:44:05.567] [W2] wrote: "Hello World!"
[00:44:05.568] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.576] [W4] wrote: "Hello World!"
[00:44:05.589] [W7] wrote: "Hello World!"
[00:44:05.590] [R5] read: "Hello World!"
[00:44:05.591] [R4] read: "Hello World!"
[00:44:05.591] [R3] read: "Hello World!"
[00:44:05.592] [R2] read: "Hello World!"
[00:44:05.592] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.605] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:05.611] [W8] wrote: "Hello World!"
[00:44:05.621] [W1] wrote: "Hello World!"
[00:44:05.625] [R3] read: "Hello World!"
[00:44:05.625] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.625] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.626] [W6] wrote: "A"
[00:44:05.630] [R4] read: "A"
[00:44:05.636] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.636] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.646] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.652] [W3] wrote: "A"
[00:44:05.656] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.664] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.664] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.665] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.666] [W4] wrote: "Operating systems manage hardware and software resources."
[00:44:05.670] [R2] read: "Operating systems manage hardware and software resources."
[00:44:05.671] [R3] read: "Operating systems manage hardware and software resources."
[00:44:05.675] [W7] wrote: "Operating systems manage hardware and software resources."
[00:44:05.687] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.700] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.700] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.704] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.707] [W5] wrote: "Operating systems manage hardware and software resources."
[00:44:05.709] [W3] wrote: "Hello World!"
[00:44:05.709] [R1] read: "Hello World!"
[00:44:05.717] [R2] read: "Hello World!"
[00:44:05.723] [R5] read: "Hello World!"
[00:44:05.726] [W6] wrote: "Hello World!"
[00:44:05.727] [R3] read: "Hello World!"
[00:44:05.729] [R4] read: "Hello World!"
[00:44:05.738] [W4] wrote: "X"
[00:44:05.739] [R2] read: "X"
[00:44:05.741] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.741] [W7] wrote: "X"
[00:44:05.745] [W2] wrote: "Operating systems manage hardware and software resources."
[00:44:05.747] [R3] read: "Operating systems manage hardware and software resources."
[00:44:05.760] [W5] wrote: "X"
[00:44:05.761] [R1] read: "X"
[00:44:05.772] [W1] wrote: "Operating systems manage hardware and software resources."
[00:44:05.779] [R5] read: "Operating systems manage hardware and software resources."
[00:44:05.779] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.783] [W8] wrote: "Operating systems manage hardware and software resources."
[00:44:05.783] [R3] read: "Operating systems manage hardware and software resources."
[00:44:05.785] [R4] read: "Operating systems manage hardware and software resources."
[00:44:05.788] [R1] read: "Operating systems manage hardware and software resources."
[00:44:05.792] [W3] wrote: "Operating systems manage hardware and software resources."
[00:44:05.794] [R2] read: "Operating systems manage hardware and software resources."
[00:44:05.802] [W2] wrote: "X"
[00:44:05.808] [R5] read: "X"
[00:44:05.813] [W1] wrote: "X"
[00:44:05.815] [R2] read: "X"
[00:44:05.818] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:05.818] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.829] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:05.830] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.832] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.832] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.836] [W3] wrote: "X"
[00:44:05.836] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.842] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.843] [W8] wrote: "X"
[00:44:05.845] [R4] read: "X"
[00:44:05.848] [R1] read: "X"
[00:44:05.861] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.871] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.882] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.885] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.889] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.892] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:05.900] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:05.902] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:05.902] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:05.903] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.910] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.912] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.915] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:05.915] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:05.920] [W7] wrote: "Race!"
[00:44:05.924] [R1] read: "Race!"
[00:44:05.930] [R4] read: "Race!"
[00:44:05.932] [R3] read: "Race!"
[00:44:05.937] [R2] read: "Race!"
[00:44:05.951] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.953] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:05.955] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.957] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:05.968] [W5] wrote: "Race!"
[00:44:05.972] [W6] wrote: "X"
[00:44:05.975] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.976] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:05.981] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:05.982] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:05.982] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:05.985] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:05.993] [W4] wrote: "Race!"
