=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:07.742] [R1] started
[00:43:08.294] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:08.294] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:08.298] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:08.300] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:43:08.303] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.303] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.311] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.315] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:08.319] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.325] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:43:08.325] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:08.326] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:43:08.326] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:08.328] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:43:08.332] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:08.333] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:08.344] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:08.346] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:08.348] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:08.354] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:08.365] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.366] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.369] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.370] [W4] wrote: "AB"
[00:43:08.379] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.384] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.388] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.396] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.399] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.400] [W7] wrote: "AB"
[00:43:08.402] [W6] wrote: "AB"
[00:43:08.405] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.408] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.418] [W8] wrote: "AB"
[00:43:08.422] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.423] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.426] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.433] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:08.445] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.447] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.449] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.454] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.459] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.462] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.470] [W2] wrote: "AB"
[00:43:08.471] [R1] read: "AB"
[00:43:08.472] [R4] read: "AB"
[00:43:08.473] [W5] wrote: "AB"
[00:43:08.476] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.478] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.493] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.499] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.501] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.505] [W3] wrote: "AB"
[00:43:08.506] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.508] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.511] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.513] [W1] wrote: "AB"
[00:43:08.514] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.523] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.525] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.541] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.541] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.543] [W7] wrote: "Test"
[00:43:08.544] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.555] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.556] [W4] wrote: "Test"
[00:43:08.557] [R5] read: "Test"
[00:43:08.558] [R1] read: "Test"
[00:43:08.561] [R3] read: "Test"
[00:43:08.568] [R2] read: "Test"
[00:43:08.574] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.575] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.581] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.581] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.581] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.588] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.592] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:08.593] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.594] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.601] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.613] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.615] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.617] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.619] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.620] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.630] [W5] wrote: "Test"
[00:43:08.631] [W6] wrote: "Test"
[00:43:08.632] [W8] wrote: "Test"
[00:43:08.636] [R3] read: "Test"
[00:43:08.647] [R4] read: "Test"
[00:43:08.651] [W1] wrote: "Test"
[00:43:08.651] [R5] read: "Test"
[00:43:08.657] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.659] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:08.670] [W2] wrote: "Test"
[00:43:08.672] [R1] read: "Test"
[00:43:08.674] [R4] read: "Test"
[00:43:08.674] [R2] read: "Test"
[00:43:08.676] [R5] read: "Test"
[00:43:08.679] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.679] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.683] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.686] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.694] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.704] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.709] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.710] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.711] [W3] wrote: "Test"
[00:43:08.717] [R5] read: "Test"
[00:43:08.718] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.726] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.728] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.728] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.729] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.734] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.737] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.753] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.754] [W4] wrote: "!"
[00:43:08.763] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.765] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.766] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.766] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.767] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.767] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.769] [W7] wrote: "!"
[00:43:08.770] [W5] wrote: "!"
[00:43:08.771] [R5] read: "!"
[00:43:08.786] [R2] read: "!"
[00:43:08.790] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.791] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.793] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.794] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.798] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:08.801] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.806] [W8] wrote: "!"
[00:43:08.810] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.812] [W6] wrote: "!"
[00:43:08.812] [R2] read: "!"
[00:43:08.819] [R1] read: "!"
[00:43:08.820] [R5] read: "!"
[00:43:08.821] [R4] read: "!"
[00:43:08.827] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.841] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.848] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.859] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:08.863] [W1] wrote: "!"
[00:43:08.868] [W2] wrote: "!"
[00:43:08.869] [R4] read: "!"
[00:43:08.870] [R1] read: "!"
[00:43:08.871] [R5] read: "!"
[00:43:08.874] [R3] read: "!"
[00:43:08.880] [R2] read: "!"
[00:43:08.887] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.890] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.892] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.895] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.896] [W3] wrote: "!"
[00:43:08.898] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.902] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.911] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:08.918] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.924] [W4] wrote: "A"
[00:43:08.928] [R4] read: "A"
[00:43:08.930] [R1] read: "A"
[00:43:08.930] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.932] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.935] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.944] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.944] [W5] wrote: "A"
[00:43:08.953] [R3] read: "A"
[00:43:08.965] [R4] read: "A"
[00:43:08.968] [W7] wrote: "A"
[00:43:08.970] [R2] read: "A"
[00:43:08.973] [R1] read: "A"
[00:43:08.982] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.984] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:08.992] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:08.993] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:09.000] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:09.004] [W8] wrote: "A"
[00:43:09.008] [R4] read: "A"
[00:43:09.011] [W5] wrote: "Hello World!"
[00:43:09.015] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.019] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.021] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.024] [W4] wrote: "Hello World!"
[00:43:09.025] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.037] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.042] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:09.045] [W6] wrote: "A"
[00:43:09.048] [R3] read: "A"
[00:43:09.050] [W2] wrote: "A"
[00:43:09.052] [W7] wrote: "Hello World!"
[00:43:09.052] [R1] read: "Hello World!"
[00:43:09.059] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.065] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.065] [W8] wrote: "Hello World!"
[00:43:09.065] [R5] read: "Hello World!"
[00:43:09.074] [R3] read: "Hello World!"
[00:43:09.074] [R2] read: "Hello World!"
[00:43:09.085] [R4] read: "Hello World!"
[00:43:09.095] [R5] read: "Hello World!"
[00:43:09.097] [R1] read: "Hello World!"
[00:43:09.097] [R2] read: "Hello World!"
[00:43:09.102] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:09.104] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.110] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.112] [W1] wrote: "A"
[00:43:09.113] [W3] wrote: "A"
[00:43:09.115] [W2] wrote: "Hello World!"
[00:43:09.127] [R3] read: "Hello World!"
[00:43:09.130] [R1] read: "Hello World!"
[00:43:09.132] [R5] read: "Hello World!"
[00:43:09.134] [R4] read: "Hello World!"
[00:43:09.138] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:09.139] [R2] read: "Operating systems manage hardware and software resources."
[00:43:09.144] [W6] wrote: "Hello World!"
[00:43:09.145] [W1] wrote: "Hello World!"
[00:43:09.157] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.157] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.160] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.169] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.171] [W5] wrote: "X"
[00:43:09.173] [W3] wrote: "Hello World!"
[00:43:09.174] [R1] read: "Hello World!"
[00:43:09.176] [W4] wrote: "X"
[00:43:09.185] [R3] read: "X"
[00:43:09.191] [R5] read: "X"
[00:43:09.197] [R1] read: "X"
[00:43:09.206] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.207] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:09.208] [R4] read: "Operating systems manage hardware and software resources."
[00:43:09.212] [R3] read: "Operating systems manage hardware and software resources."
[00:43:09.215] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:09.217] [R2] read: "Operating systems manage hardware and software resources."
[00:43:09.223] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.228] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.229] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.235] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.241] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.249] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.251] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:09.255] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:09.258] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:09.259] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.270] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.279] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:09.279] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:09.283] [W2] wrote: "X"
[00:43:09.283] [R4] read: "X"
[00:43:09.284] [R1] read: "X"
[00:43:09.289] [R5] read: "X"
[00:43:09.303] [W8] wrote: "X"
[00:43:09.304] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:09.304] [W7] wrote: "X"
[00:43:09.310] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:09.310] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:09.312] [R1] read: "Operating systems manage hardware and software resources."
[00:43:09.316] [W4] wrote: "Race!"
[00:43:09.319] [R2] read: "Race!"
[00:43:09.320] [R4] read: "Race!"
[00:43:09.325] [R3] read: "Race!"
[00:43:09.325] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.333] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.333] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:09.341] [W5] wrote: "Race!"
[00:43:09.346] [R2] read: "Race!"
[00:43:09.347] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:09.357] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.360] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.366] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.370] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.375] [W1] wrote: "X"
[00:43:09.377] [R4] read: "X"
[00:43:09.382] [W6] wrote: "X"
[00:43:09.383] [R2] read: "X"
[00:43:09.383] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.390] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:09.390] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:09.397] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:09.407] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:43:09.411] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:09.421] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:09.421] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:09.421] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:09.425] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.425] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:09.430] [W3] wrote: "X"
[00:43:09.440] [R4] read: "X"
[00:43:09.440] [R3] read: "X"
[00:43:09.448] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.453] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:09.458] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:09.461] [R3] read: "Readers and writers must coordinate access to shared data."
