=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[00:44:36.602] [R3] started
[00:44:36.834] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:36.838] [R5] read: "Operating systems manage hardware and software resources."
[00:44:36.840] [R4] read: "Operating systems manage hardware and software resources."
[00:44:36.846] [R1] read: "Operating systems manage hardware and software resources."
[00:44:36.847] [R2] read: "Operating systems manage hardware and software resources."
[00:44:36.852] [W8] wrote: "X"
[00:44:36.861] [W4] wrote: "X"
[00:44:36.863] [W7] wrote: "X"
[00:44:36.865] [R3] read: "X"
[00:44:36.870] [W3] wrote: "X"
[00:44:36.870] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.876] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.877] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.884] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.888] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.893] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.895] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.900] [W5] wrote: "X"
[00:44:36.904] [R3] read: "X"
[00:44:36.909] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:36.914] [W6] wrote: "X"
[00:44:36.917] [R2] read: "X"
[00:44:36.917] [R4] read: "X"
[00:44:36.920] [R1] read: "X"
[00:44:36.922] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:36.928] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.937] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.937] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.938] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.939] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.944] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.947] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.949] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:36.955] [W1] wrote: "Race!"
[00:44:36.958] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:36.967] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:36.968] [W2] wrote: "Race!"
[00:44:36.971] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:36.976] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:36.979] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:36.980] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:36.980] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:36.995] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:36.997] [W8] wrote: "Race!"
[00:44:36.999] [R5] read: "Race!"
[00:44:37.001] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:37.003] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:37.007] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:37.008] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:37.008] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:37.016] [W3] wrote: "Race!"
[00:44:37.024] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.027] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.035] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.035] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.036] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.045] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.046] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.047] [W5] wrote: "Race!"
[00:44:37.056] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.062] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.065] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.068] [W7] wrote: "Race!"
[00:44:37.082] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:44:37.084] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.086] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.086] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.086] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:37.086] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.088] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.094] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.096] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.097] [W4] wrote: "Race!"
[00:44:37.115] [R3] read: "Race!"
[00:44:37.116] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.120] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.122] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.123] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.124] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.127] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.132] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:37.143] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.144] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.152] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:37.156] [W2] wrote: "AB"
[00:44:37.158] [R2] read: "AB"
[00:44:37.167] [R1] read: "AB"
[00:44:37.167] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.167] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.170] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.173] [W6] wrote: "Race!"
[00:44:37.174] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.179] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:37.183] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:37.184] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:37.195] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:37.208] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.208] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.212] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.212] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.215] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.216] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:37.218] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.220] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.223] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:37.226] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:37.226] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.235] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.240] [W8] wrote: "AB"
[00:44:37.241] [R5] read: "AB"
[00:44:37.242] [R2] read: "AB"
[00:44:37.244] [W1] wrote: "AB"
[00:44:37.251] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.256] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.277] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.279] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.283] [W3] wrote: "AB"
[00:44:37.284] [R5] read: "AB"
[00:44:37.288] [R3] read: "AB"
[00:44:37.296] [R4] read: "AB"
[00:44:37.296] [R2] read: "AB"
[00:44:37.299] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.305] [W5] wrote: "AB"
[00:44:37.313] [R5] read: "AB"
[00:44:37.314] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.316] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.316] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.317] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:44:37.331] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.331] [W2] wrote: "Test"
[00:44:37.335] [R2] read: "Test"
[00:44:37.338] [R3] read: "Test"
[00:44:37.341] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.344] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.355] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.363] [W7] wrote: "AB"
[00:44:37.366] [R5] read: "AB"
[00:44:37.369] [W4] wrote: "AB"
[00:44:37.370] [R1] read: "AB"
[00:44:37.377] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.380] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.380] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.382] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.383] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.386] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.387] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.397] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.399] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:37.406] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.409] [W1] wrote: "Test"
[00:44:37.410] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.420] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.422] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.426] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.426] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.430] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.444] [W6] wrote: "AB"
[00:44:37.445] [W8] wrote: "Test"
[00:44:37.446] [R5] read: "Test"
[00:44:37.446] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.453] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.460] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.463] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.472] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.472] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.472] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.474] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.484] [W5] wrote: "Test"
[00:44:37.486] [R1] read: "Test"
[00:44:37.491] [R2] read: "Test"
[00:44:37.496] [R3] read: "Test"
[00:44:37.501] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:37.501] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.502] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.509] [W3] wrote: "Test"
[00:44:37.511] [R4] read: "Test"
[00:44:37.514] [R1] read: "Test"
[00:44:37.516] [R2] read: "Test"
[00:44:37.520] [W2] wrote: "!"
[00:44:37.522] [W4] wrote: "Test"
[00:44:37.527] [R5] read: "Test"
[00:44:37.538] [R3] read: "Test"
[00:44:37.539] [R2] read: "Test"
[00:44:37.539] [R4] read: "Test"
[00:44:37.541] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.545] [W7] wrote: "Test"
[00:44:37.557] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.567] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.570] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.572] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.574] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.575] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.577] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.580] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:37.585] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:37.591] [W1] wrote: "!"
[00:44:37.591] [R3] read: "!"
[00:44:37.600] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.600] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:37.606] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.606] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.616] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.617] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.628] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.631] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.635] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.637] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.642] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.644] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.654] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.654] [W6] wrote: "Test"
[00:44:37.655] [R1] read: "Test"
[00:44:37.658] [R5] read: "Test"
[00:44:37.662] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.668] [W4] wrote: "!"
[00:44:37.674] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.677] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:37.682] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:37.683] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:37.684] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.685] [W5] wrote: "!"
[00:44:37.685] [R2] read: "!"
[00:44:37.699] [W3] wrote: "!"
[00:44:37.701] [W8] wrote: "!"
[00:44:37.702] [W2] wrote: "A"
[00:44:37.704] [R5] read: "A"
[00:44:37.717] [R4] read: "A"
[00:44:37.718] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:37.722] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.723] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:37.732] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:37.733] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.742] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:37.748] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:37.757] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:37.757] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:37.757] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:37.757] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.758] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.762] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.765] [W7] wrote: "!"
[00:44:37.769] [R3] read: "!"
[00:44:37.776] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.780] [W2] wrote: "Hello World!"
[00:44:37.785] [R4] read: "Hello World!"
[00:44:37.792] [R5] read: "Hello World!"
[00:44:37.793] [R1] read: "Hello World!"
[00:44:37.794] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.794] [W6] wrote: "!"
[00:44:37.795] [R2] read: "!"
[00:44:37.799] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.808] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.808] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:37.810] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:37.815] [W4] wrote: "A"
[00:44:37.818] [R3] read: "A"
[00:44:37.821] [R2] read: "A"
[00:44:37.829] [R1] read: "A"
[00:44:37.830] [R4] read: "A"
[00:44:37.831] [R5] read: "A"
[00:44:37.834] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.839] [W1] wrote: "A"
[00:44:37.864] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:44:37.869] [W8] wrote: "A"
[00:44:37.871] [W2] wrote: "Operating systems manage hardware and software resources."
[00:44:37.872] [R5] read: "Operating systems manage hardware and software resources."
[00:44:37.874] [R2] read: "Operating systems manage hardware and software resources."
[00:44:37.876] [R3] read: "Operating systems manage hardware and software resources."
[00:44:37.878] [W3] wrote: "A"
[00:44:37.881] [R1] read: "A"
[00:44:37.882] [W1] wrote: "Hello World!"
[00:44:37.884] [W5] wrote: "A"
[00:44:37.888] [R4] read: "A"
[00:44:37.891] [W4] wrote: "Hello World!"
[00:44:37.896] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.901] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.901] [W2] wrote: "X"
[00:44:37.911] [R2] read: "X"
[00:44:37.914] [R4] read: "X"
[00:44:37.917] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.918] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:37.921] [W3] wrote: "Hello World!"
[00:44:37.921] [R5] read: "Hello World!"
[00:44:37.933] [R3] read: "Hello World!"
[00:44:37.939] [R1] read: "Hello World!"
[00:44:37.939] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:37.940] [W5] wrote: "Hello World!"
[00:44:37.948] [W6] wrote: "A"
[00:44:37.959] [R3] read: "A"
[00:44:37.961] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:37.962] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:37.967] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:37.968] [W8] wrote: "Hello World!"
[00:44:37.971] [R4] read: "Hello World!"
[00:44:37.973] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:37.976] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:37.981] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:44:37.983] [W7] wrote: "A"
[00:44:37.994] [W4] wrote: "Operating systems manage hardware and software resources."
[00:44:38.005] [R3] read: "Operating systems manage hardware and software resources."
[00:44:38.006] [W1] wrote: "Operating systems manage hardware and software resources."
[00:44:38.008] [R1] read: "Operating systems manage hardware and software resources."
[00:44:38.009] [R4] read: "Operating systems manage hardware and software resources."
[00:44:38.012] [W6] wrote: "Hello World!"
[00:44:38.019] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:38.020] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.022] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.036] [W3] wrote: "Operating systems manage hardware and software resources."
[00:44:38.036] [W7] wrote: "Hello World!"
[00:44:38.040] [R4] read: "Hello World!"
[00:44:38.045] [W1] wrote: "X"
[00:44:38.045] [R1] read: "X"
[00:44:38.048] [R5] read: "X"
[00:44:38.049] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:38.050] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:38.062] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:38.069] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:38.070] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.082] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.085] [W2] wrote: "Race!"
[00:44:38.086] [W5] wrote: "Operating systems manage hardware and software resources."
[00:44:38.087] [R5] read: "Operating systems manage hardware and software resources."
[00:44:38.092] [W4] wrote: "X"
[00:44:38.093] [W3] wrote: "X"
[00:44:38.093] [R2] read: "X"
[00:44:38.096] [R1] read: "X"
[00:44:38.109] [R3] read: "X"
[00:44:38.110] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:38.117] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:38.120] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.123] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:38.127] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.131] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.133] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.145] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.145] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.146] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.160] [W8] wrote: "Operating systems manage hardware and software resources."
[00:44:38.161] [W5] wrote: "X"
[00:44:38.168] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:38.170] [R5] read: "Operating systems manage hardware and software resources."
[00:44:38.174] [R3] read: "Operating systems manage hardware and software resources."
[00:44:38.175] [R1] read: "Operating systems manage hardware and software resources."
[00:44:38.176] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:38.179] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:38.182] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:38.188] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.197] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.199] [W7] wrote: "Operating systems manage hardware and software resources."
[00:44:38.203] [R1] read: "Operating systems manage hardware and software resources."
[00:44:38.208] [R4] read: "Operating systems manage hardware and software resources."
[00:44:38.211] [R5] read: "Operating systems manage hardware and software resources."
[00:44:38.226] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.228] [W6] wrote: "X"
[00:44:38.230] [R2] read: "X"
[00:44:38.232] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:38.232] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:38.232] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:38.233] [W8] wrote: "X"
[00:44:38.243] [R1] read: "X"
[00:44:38.251] [R5] read: "X"
[00:44:38.256] [R3] read: "X"
[00:44:38.258] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:38.262] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:38.268] [W3] wrote: "Race!"
[00:44:38.271] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:38.281] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:38.284] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.285] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:38.288] [W7] wrote: "X"
[00:44:38.294] [R1] read: "X"
[00:44:38.296] [R3] read: "X"
[00:44:38.303] [R2] read: "X"
[00:44:38.307] [R5] read: "X"
[00:44:38.312] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:38.314] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:38.316] [W5] wrote: "Race!"
[00:44:38.324] [R2] read: "Race!"
[00:44:38.324] [W1] wrote: "Race!"
[00:44:38.329] [R3] read: "Race!"
[00:44:38.330] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:38.336] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
