=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[22:41:49.079] [R1] started
[22:41:49.263] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:41:49.264] [R5] read: "Ohe quick brown fox jumps over the lazy dog."
[22:41:49.272] [W7] wrote: "Operating systems manage hardware and software resources."
[22:41:49.276] [R4] read: "Operating systems manage hardware and software resources."
[22:41:49.278] [W5] wrote: "Operating systems manage hardware and software resources."
[22:41:49.279] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:49.280] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:49.287] [R1] read: "Operating systems manage hardware and software resources."
[22:41:49.287] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:49.297] [R3] read: "Operating systems manage hardware and software resources."
[22:41:49.299] [W4] wrote: "Operating systems manage hardware and software resources."
[22:41:49.311] [W5] wrote: "X"
[22:41:49.314] [W2] wrote: "X"
[22:41:49.314] [W7] wrote: "X"
[22:41:49.319] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:49.319] [R2] read: "X"
[22:41:49.320] [R5] read: "X"
[22:41:49.327] [R1] read: "X"
[22:41:49.328] [R4] read: "Operating systems manage hardware and software resources."
[22:41:49.337] [W8] wrote: "Operating systems manage hardware and software resources."
[22:41:49.342] [R5] read: "Operating systems manage hardware and software resources."
[22:41:49.345] [W3] wrote: "X"
[22:41:49.347] [R1] read: "X"
[22:41:49.350] [R3] read: "X"
[22:41:49.351] [R4] read: "X"
[22:41:49.360] [W6] wrote: "X"
[22:41:49.369] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.370] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.370] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.377] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.386] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.389] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.393] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.393] [W8] wrote: "X"
[22:41:49.395] [W4] wrote: "X"
[22:41:49.401] [W1] wrote: "X"
[22:41:49.406] [R4] read: "X"
[22:41:49.409] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.411] [R1] read: "X"
[22:41:49.415] [R2] read: "Readersnization prevents race conditions in concurrent programs."
[22:41:49.421] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.422] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.427] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.428] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.431] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.432] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.446] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.454] [R2] read: "Readers and writers must coordinate aons in concurrent programs."
[22:41:49.456] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.457] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.462] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:49.463] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:49.477] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:49.478] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:49.486] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.488] [R2] read: "Readers and writers must coordinate access to shared data."
[22:41:49.493] [W7] wrote: "Race!"
[22:41:49.495] [R5] read: "Race!"
[22:41:49.499] [R1] read: "Readers and writers must coordinate access to shared daprograms."
[22:41:49.499] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.499] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.499] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:49.504] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.511] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:49.514] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:49.517] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:49.531] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:49.538] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:49.539] [R2] read: "Raceers and writers must coordinate access to shared data."
[22:41:49.539] [W3] wrote: "Race!"
[22:41:49.540] [R4] read: "Race!"
[22:41:49.546] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.548] [W2] wrote: "Race!"
[22:41:49.564] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.566] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:49.566] [R4] read: "Raaders and writers must coordinate access to shared data."
[22:41:49.567] [W6] wrote: "Race!"
[22:41:49.567] [W5] wrote: "Race!"
[22:41:49.568] [R3] read: "Race!"
[22:41:49.581] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:41:49.584] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:49.587] [R2] read: "Mutuers and writers must coordinate access to shared data."
[22:41:49.591] [R3] read: "Mutual exclusion ensures onlydinate access to shared data."
[22:41:49.594] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.601] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.604] [W8] wrote: "Race!"
[22:41:49.608] [R1] read: "Race!"
[22:41:49.615] [R4] read: "Race!"
[22:41:49.618] [R5] read: "Race!"
[22:41:49.622] [R3] read: "Race!"
[22:41:49.625] [R2] read: "Race!"
[22:41:49.637] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.641] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:41:49.648] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:49.648] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:41:49.650] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.651] [W4] wrote: "Race!"
[22:41:49.651] [R2] read: "Race!"
[22:41:49.658] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.665] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.666] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.667] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:41:49.671] [W1] wrote: "Race!"
[22:41:49.674] [R3] read: "Race!"
[22:41:49.676] [R2] read: "Race!"
[22:41:49.691] [R4] read: "Race!"
[22:41:49.698] [R1] read: "Pthread library provides powerful threer at a time."
[22:41:49.699] [R5] read: "Pthread library provides powerful threading a time."
[22:41:49.701] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.713] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.715] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.715] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.725] [R4] read: "Mutual exclusion ensudes powerful threading primitives."
[22:41:49.726] [R2] read: "Mutual exclusion ensures only ful threading primitives."
[22:41:49.730] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.734] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:49.735] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.746] [R1] read: "Pthral exclusion ensides powerful threading primitives."
[22:41:49.750] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.751] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:49.754] [R2] read: "Concul exclusion ensures only one writer at a time."
[22:41:49.755] [R4] read: "Concurrexclusion ensures only one writer at a time."
[22:41:49.756] [W7] wrote: "AB"
[22:41:49.758] [R3] read: "AB"
[22:41:49.759] [R5] read: "CB"
[22:41:49.764] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.769] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.787] [R5] read: "Pthread library provides powerful teproduce and debug consistently."
[22:41:49.790] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.791] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:49.798] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:49.800] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:49.808] [R3] read: "Concuy barriers enovides powerful threading primitives."
[22:41:49.809] [R5] read: "Concurrencriers ensurees powerful threading primitives."
[22:41:49.813] [R4] read: "Concurrency bugs are difficult to reng of operamitives."
[22:41:49.816] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.818] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.821] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.825] [W2] wrote: "AB"
[22:41:49.833] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.833] [R4] read: "Pthread library provides powerful threading primitbug consistently."
[22:41:49.834] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:41:49.835] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:49.835] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.845] [R1] read: "Concurrency bugs are des powerful threading primitives."
[22:41:49.846] [R5] read: "Concurrency bugs are difficwerful threading primitives."
[22:41:49.852] [W3] wrote: "AB"
[22:41:49.852] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.864] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.867] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.869] [R1] read: "Memory k occurs when threads wait indefinitely for each other."
[22:41:49.870] [R2] read: "Memory barriers when threads wait indefinitely for each other."
[22:41:49.874] [R4] read: "Memory barriers ensure proper ordering of oply for each other."
[22:41:49.878] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.885] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.893] [W8] wrote: "AB"
[22:41:49.895] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.897] [R5] read: "AB"
[22:41:49.897] [W6] wrote: "AB"
[22:41:49.900] [R1] read: "Concry barriers ensure proper ordering of operations across cores."
[22:41:49.903] [W1] wrote: "AB"
[22:41:49.909] [R2] read: "AB"
[22:41:49.909] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:49.912] [W5] wrote: "AB"
[22:41:49.915] [R3] read: "AB"
[22:41:49.921] [R4] read: "AB"
[22:41:49.929] [R5] read: "AB"
[22:41:49.939] [R3] read: "AB"
[22:41:49.945] [W7] wrote: "Test"
[22:41:49.947] [R1] read: "Memory barribugs are difficult to reproduce and debug consistently."
[22:41:49.955] [R2] read: "Deadlock occurs when threads wait indefif operations across coresy."
[22:41:49.955] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.958] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.958] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.967] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.970] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.971] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.976] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:49.983] [W4] wrote: "AB"
[22:41:49.988] [R1] read: "AB"
[22:41:49.989] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:49.996] [R3] read: "Memory barriers ensure proper orderidefiniteerations across cores."
[22:41:49.999] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.001] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:50.012] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:50.021] [W2] wrote: "Test"
[22:41:50.026] [R4] read: "Test"
[22:41:50.030] [R2] read: "Test"
[22:41:50.032] [R3] read: "Test"
[22:41:50.038] [R1] read: "Deadlo barriers ensure proper ordering of operations across cores."
[22:41:50.043] [R5] read: "Locklock occurs when threads wait indefif operations across cores."
[22:41:50.047] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.047] [W3] wrote: "Test"
[22:41:50.049] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.053] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.056] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:50.068] [R5] read: "Deadlock ociers ensure proper ordering of operations across cores."
[22:41:50.069] [R2] read: "Deadlock occurs whsure proper ordering of operations across cores."
[22:41:50.072] [R4] read: "Deadlock occurs when threads wait ring of operations across cores."
[22:41:50.076] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.085] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.085] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.090] [W1] wrote: "Test"
[22:41:50.096] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.100] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.105] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.106] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:50.109] [W5] wrote: "Test"
[22:41:50.111] [R5] read: "Test"
[22:41:50.121] [R3] read: "Thread pools improve performance by reusing worker threads er."
[22:41:50.123] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.129] [W6] wrote: "Test"
[22:41:50.142] [R3] read: "Lock-free data structures use atomic operations for synchronizatiently."
[22:41:50.143] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.144] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.146] [W8] wrote: "Test"
[22:41:50.157] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.163] [R4] read: "Thread pools improvetures use atomic operations for synchronization."
[22:41:50.164] [W7] wrote: "!"
[22:41:50.165] [R5] read: "!"
[22:41:50.165] [R2] read: "!"
[22:41:50.171] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.180] [R3] read: "Test-frpools improve performance by reusing worker threads efficiently."
[22:41:50.180] [W4] wrote: "Test"
[22:41:50.188] [R2] read: "Test"
[22:41:50.190] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.193] [R1] read: "Test"
[22:41:50.199] [R4] read: "Test"
[22:41:50.201] [R5] read: "Cest"
[22:41:50.211] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.216] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.217] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.224] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.227] [R3] read: "Lock-free data structures rmance by reusing worker threads efficiently."
[22:41:50.234] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.238] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.247] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.251] [R3] read: "Critical sections must be kse atomic operations for synchronization."
[22:41:50.253] [R4] read: "Critical sections must be kept as shooperations for synchronization."
[22:41:50.257] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:50.258] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.261] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.270] [R1] read: "Thitical sections must be kept as short as possible for efficiency."
[22:41:50.271] [W2] wrote: "!"
[22:41:50.274] [R4] read: "!"
[22:41:50.275] [R2] read: "!"
[22:41:50.278] [W1] wrote: "!"
[22:41:50.281] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.284] [R3] read: "!"
[22:41:50.290] [W3] wrote: "!"
[22:41:50.298] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.308] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.313] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.315] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.316] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.324] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.329] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.333] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.336] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:50.342] [W7] wrote: "A"
[22:41:50.346] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.357] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:50.362] [R5] read: "Context switching between threads has performance overhead costs."
[22:41:50.362] [R2] read: "Context switching between threads has performance overhead costs."
[22:41:50.366] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.370] [R3] read: "Context switching between threads has performance overhead costs."
[22:41:50.372] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:50.375] [W4] wrote: "!"
[22:41:50.379] [W6] wrote: "!"
[22:41:50.380] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.381] [W8] wrote: "!"
[22:41:50.389] [R5] read: "!"
[22:41:50.390] [R1] read: "!"
[22:41:50.395] [R2] read: "!"
[22:41:50.397] [W7] wrote: "Hello World!"
[22:41:50.398] [W5] wrote: "!"
[22:41:50.402] [R4] read: "!"
[22:41:50.411] [R3] read: "Critical sections must be kept as short as possibleverhead costs."
[22:41:50.414] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.418] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.418] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.430] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.432] [R4] read: "Context switching betwebe kept as short as possible for efficiency."
[22:41:50.436] [R2] read: "Context switching between threads has performance ovfor efficiency."
[22:41:50.438] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.443] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.447] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.451] [R1] read: "Context swections must be kept as short as possible for efficiency."
[22:41:50.457] [R5] read: "Context switching between threads has performance o for efficiency."
[22:41:50.457] [R3] read: "Context switching between threads has performance ovfor efficiency."
[22:41:50.459] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.469] [W3] wrote: "A"
[22:41:50.475] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:41:50.475] [R4] read: "Crntext switching between threads has performance overhead costs."
[22:41:50.484] [W2] wrote: "A"
[22:41:50.484] [W1] wrote: "A"
[22:41:50.485] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.485] [R2] read: "A"
[22:41:50.498] [R1] read: "The quick brown foxust be kept as short as possible for efficiency."
[22:41:50.499] [R4] read: "The quick brown fox jumps kept as short as possible for efficiency."
[22:41:50.499] [R3] read: "The quick brown fox jumps ovet as short as possible for efficiency."
[22:41:50.502] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.504] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:41:50.505] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.506] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:41:50.511] [W3] wrote: "Hello World!"
[22:41:50.519] [W8] wrote: "A"
[22:41:50.531] [R3] read: "Critical sections mujumps over the lazy dog."
[22:41:50.539] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.541] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.542] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:50.553] [W4] wrote: "A"
[22:41:50.554] [R1] read: "A"
[22:41:50.554] [W2] wrote: "Hello World!"
[22:41:50.556] [R5] read: "A"
[22:41:50.558] [R3] read: "The quick b!"
[22:41:50.561] [W7] wrote: "Operating systems manage hardware and software resources."
[22:41:50.563] [R2] read: "The quick brown fox jumps over the lazy dogare resources."
[22:41:50.564] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.570] [W5] wrote: "A"
[22:41:50.575] [W6] wrote: "A"
[22:41:50.579] [R1] read: "Hel quick brown fox jumps over the lazy dog."
[22:41:50.580] [W1] wrote: "Hello World!"
[22:41:50.582] [R4] read: "Hello World!"
[22:41:50.583] [R2] read: "Hello World!"
[22:41:50.601] [W8] wrote: "Hello World!"
[22:41:50.601] [R3] read: "Hello World!"
[22:41:50.606] [R1] read: "Hello World!"
[22:41:50.607] [R5] read: "Hello World!"
[22:41:50.609] [W5] wrote: "Hello World!"
[22:41:50.615] [R2] read: "Hello World!"
[22:41:50.621] [R4] read: "Hello World!"
[22:41:50.630] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.631] [W7] wrote: "X"
[22:41:50.632] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:50.634] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.634] [W6] wrote: "Hello World!"
[22:41:50.637] [R5] read: "Hello World!"
[22:41:50.648] [W4] wrote: "Hello World!"
[22:41:50.656] [R2] read: "Hello World!"
[22:41:50.657] [R3] read: "Hello World!"
[22:41:50.663] [R4] read: "Synchronization fox jumps over the lazy dog."
[22:41:50.665] [R1] read: "Synchronization prevents racer the lazy dog."
[22:41:50.671] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.673] [W3] wrote: "X"
[22:41:50.682] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.684] [R3] read: "Operating systems manage hardware and software resoent programs."
[22:41:50.685] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:50.689] [R5] read: "The quick brownms manage hardware and software resources."
[22:41:50.694] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.698] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:50.707] [R2] read: "Operating systems manage hardware and software resources."
[22:41:50.717] [R4] read: "Readers and writers must coorr the lazsoftware resources."
[22:41:50.718] [R1] read: "Readers and writers must coordinate azy dog.re resources."
[22:41:50.718] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.719] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:50.722] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:50.730] [W5] wrote: "Operating systems manage hardware and software resources."
[22:41:50.732] [R5] read: "Operating systems manage hardware and software resources."
[22:41:50.734] [R2] read: "Operating systems manage hardware and software resources."
[22:41:50.741] [R3] read: "Operating systems manage hardware and software resources."
[22:41:50.752] [R4] read: "Operating systems manage hardware and software resources."
[22:41:50.761] [W4] wrote: "Operating systems manage hardware and software resources."
[22:41:50.763] [R2] read: "Operating systems manage hardware and software resources."
[22:41:50.765] [W1] wrote: "X"
[22:41:50.767] [R1] read: "Operating systems manage hardware and software resources."
[22:41:50.773] [R3] read: "Synchrong systems manage hardware and software resources."
[22:41:50.775] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:50.781] [R5] read: "Operating systems manage hardware and softn concurrent programs."
[22:41:50.782] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.783] [R4] read: "Operating systems manage hardware and software resourceprograms."
[22:41:50.784] [W8] wrote: "Operating systems manage hardware and software resources."
[22:41:50.784] [W2] wrote: "X"
[22:41:50.802] [R2] read: "X"
[22:41:50.817] [W5] wrote: "X"
[22:41:50.817] [R3] read: "X"
[22:41:50.822] [W7] wrote: "Race!"
[22:41:50.824] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.824] [W8] wrote: "X"
[22:41:50.824] [R1] read: "X"
[22:41:50.829] [R4] read: "X"
[22:41:50.832] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.839] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.841] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:50.859] [W4] wrote: "X"
[22:41:50.865] [R5] read: "X"
