=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:42:05.229] [R1] started
[22:42:05.402] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:05.402] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:05.405] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:05.405] [W5] wrote: "X"
[22:42:05.409] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:05.419] [R1] read: "Operating systems manage hardware and software resources."
[22:42:05.420] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:05.422] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:05.424] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:05.427] [R5] read: "Operating systems manage hardware and software resources."
[22:42:05.430] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:05.439] [R1] read: "Operating systems manage hardware and software resources."
[22:42:05.444] [R4] read: "Operating systems manage hardware and software resources."
[22:42:05.450] [W1] wrote: "X"
[22:42:05.453] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:05.457] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:05.460] [R3] read: "Operating systems manage hardware and software resources."
[22:42:05.464] [R5] read: "Operating systems manage hardware and software resources."
[22:42:05.470] [W6] wrote: "X"
[22:42:05.476] [R2] read: "X"
[22:42:05.484] [W7] wrote: "X"
[22:42:05.485] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.486] [W8] wrote: "X"
[22:42:05.489] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.497] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.498] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.498] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.502] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.503] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.512] [W4] wrote: "X"
[22:42:05.513] [W3] wrote: "X"
[22:42:05.517] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.524] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.537] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.538] [W2] wrote: "X"
[22:42:05.539] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.543] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.548] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.548] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.549] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.550] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:05.554] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.557] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.583] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.584] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.585] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:05.586] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:05.589] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.594] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.597] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:05.606] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:05.608] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:05.611] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:05.623] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.623] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.626] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:05.629] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:05.632] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:05.632] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:05.634] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.635] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:05.648] [W1] wrote: "Race!"
[22:42:05.651] [R4] read: "Race!"
[22:42:05.657] [R3] read: "Race!"
[22:42:05.658] [W6] wrote: "Race!"
[22:42:05.663] [W7] wrote: "Race!"
[22:42:05.672] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:05.672] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:05.678] [W5] wrote: "Race!"
[22:42:05.679] [R5] read: "Race!"
[22:42:05.680] [R2] read: "Race!"
[22:42:05.684] [W8] wrote: "Race!"
[22:42:05.684] [R1] read: "Race!"
[22:42:05.693] [W3] wrote: "Race!"
[22:42:05.694] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.706] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.724] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.724] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.727] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.727] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.732] [W2] wrote: "Race!"
[22:42:05.735] [W4] wrote: "Race!"
[22:42:05.738] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.739] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.739] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.746] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.748] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.762] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.764] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.768] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.768] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.769] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.769] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:05.771] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.771] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.781] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.785] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.795] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:05.798] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.802] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.803] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:05.806] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.813] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.822] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:05.825] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.835] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.842] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.845] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.846] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.848] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.850] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:05.851] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.853] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:05.860] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:05.863] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:05.868] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.874] [W6] wrote: "AB"
[22:42:05.877] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.881] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.884] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.887] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.896] [W7] wrote: "AB"
[22:42:05.897] [R4] read: "AB"
[22:42:05.904] [R5] read: "AB"
[22:42:05.913] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.914] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.915] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.920] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.927] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.928] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.929] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:05.934] [W5] wrote: "AB"
[22:42:05.937] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:05.937] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:05.951] [W1] wrote: "AB"
[22:42:05.956] [R5] read: "AB"
[22:42:05.959] [R4] read: "AB"
[22:42:05.960] [R2] read: "AB"
[22:42:05.960] [R3] read: "AB"
[22:42:05.968] [W8] wrote: "AB"
[22:42:05.979] [W2] wrote: "AB"
[22:42:05.983] [W4] wrote: "AB"
[22:42:05.985] [R1] read: "AB"
[22:42:05.986] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:05.996] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:05.998] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.003] [W3] wrote: "AB"
[22:42:06.010] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.011] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.016] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.016] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.017] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.025] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.026] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.029] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.040] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.040] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.041] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.043] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.044] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.049] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:06.051] [W6] wrote: "Test"
[22:42:06.056] [R5] read: "Test"
[22:42:06.058] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.062] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.063] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.067] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.072] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.079] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.082] [W7] wrote: "Test"
[22:42:06.083] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.084] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.089] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.091] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.095] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.102] [W5] wrote: "Test"
[22:42:06.115] [W8] wrote: "Test"
[22:42:06.116] [R4] read: "Test"
[22:42:06.120] [W2] wrote: "Test"
[22:42:06.120] [R1] read: "Test"
[22:42:06.120] [R5] read: "Test"
[22:42:06.140] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:06.141] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.143] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.143] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.143] [W1] wrote: "Test"
[22:42:06.148] [W4] wrote: "Test"
[22:42:06.149] [R3] read: "Test"
[22:42:06.163] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.166] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.167] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.171] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.175] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.176] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.177] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.178] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.184] [W3] wrote: "Test"
[22:42:06.193] [R4] read: "Test"
[22:42:06.197] [R2] read: "Test"
[22:42:06.198] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.205] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.211] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.212] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.214] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.216] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.217] [W6] wrote: "!"
[22:42:06.224] [R3] read: "!"
[22:42:06.225] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.230] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.235] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.239] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.240] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.242] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.254] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.257] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:06.262] [W8] wrote: "!"
[22:42:06.262] [R4] read: "!"
[22:42:06.272] [R3] read: "!"
[22:42:06.275] [W5] wrote: "!"
[22:42:06.285] [R2] read: "!"
[22:42:06.292] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.293] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.300] [W2] wrote: "!"
[22:42:06.302] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.306] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.306] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.308] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:06.309] [W7] wrote: "!"
[22:42:06.320] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.321] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.332] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:06.339] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.342] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.342] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:06.347] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:06.349] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:06.355] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:06.366] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.373] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.375] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.377] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.384] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.386] [W1] wrote: "!"
[22:42:06.387] [W3] wrote: "!"
[22:42:06.389] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.391] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:06.395] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:06.399] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.400] [W4] wrote: "!"
[22:42:06.401] [R4] read: "!"
[22:42:06.414] [R2] read: "!"
[22:42:06.419] [R1] read: "!"
[22:42:06.430] [R3] read: "!"
[22:42:06.433] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.439] [W6] wrote: "A"
[22:42:06.443] [R5] read: "A"
[22:42:06.447] [R4] read: "A"
[22:42:06.451] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.454] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.459] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.463] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.468] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.473] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.474] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.475] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:06.479] [W8] wrote: "A"
[22:42:06.480] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:42:06.489] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.492] [W5] wrote: "A"
[22:42:06.502] [R4] read: "A"
[22:42:06.513] [W8] wrote: "Hello World!"
[22:42:06.513] [R5] read: "Hello World!"
[22:42:06.521] [R2] read: "Hello World!"
[22:42:06.526] [R3] read: "Hello World!"
[22:42:06.526] [R1] read: "Hello World!"
[22:42:06.534] [W6] wrote: "Hello World!"
[22:42:06.534] [W2] wrote: "A"
[22:42:06.548] [R3] read: "A"
[22:42:06.550] [R1] read: "A"
[22:42:06.551] [R2] read: "A"
[22:42:06.551] [W7] wrote: "A"
[22:42:06.558] [R4] read: "A"
[22:42:06.564] [R5] read: "A"
[22:42:06.572] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.575] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:06.577] [W3] wrote: "A"
[22:42:06.577] [R1] read: "A"
[22:42:06.585] [R4] read: "A"
[22:42:06.586] [R2] read: "A"
[22:42:06.588] [W5] wrote: "Hello World!"
[22:42:06.589] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.589] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.594] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.605] [W7] wrote: "Hello World!"
[22:42:06.611] [W1] wrote: "A"
[22:42:06.619] [R5] read: "A"
[22:42:06.625] [W2] wrote: "Hello World!"
[22:42:06.627] [R1] read: "Hello World!"
[22:42:06.631] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.633] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:06.639] [R4] read: "Operating systems manage hardware and software resources."
[22:42:06.640] [R3] read: "Operating systems manage hardware and software resources."
[22:42:06.644] [W1] wrote: "Hello World!"
[22:42:06.646] [R2] read: "Hello World!"
[22:42:06.650] [W4] wrote: "A"
[22:42:06.654] [R1] read: "A"
[22:42:06.660] [R4] read: "A"
[22:42:06.663] [W3] wrote: "Hello World!"
[22:42:06.674] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:06.675] [R5] read: "Operating systems manage hardware and software resources."
[22:42:06.679] [R2] read: "Operating systems manage hardware and software resources."
[22:42:06.681] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.684] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.688] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.692] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.693] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.701] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.705] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.708] [W4] wrote: "Hello World!"
[22:42:06.712] [R1] read: "Hello World!"
[22:42:06.712] [R5] read: "Hello World!"
[22:42:06.717] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:06.718] [W8] wrote: "X"
[22:42:06.724] [R4] read: "X"
[22:42:06.727] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:06.730] [R2] read: "Operating systems manage hardware and software resources."
[22:42:06.736] [W6] wrote: "X"
[22:42:06.739] [R3] read: "X"
[22:42:06.743] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.745] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.746] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:06.758] [R1] read: "Operating systems manage hardware and software resources."
[22:42:06.758] [W5] wrote: "X"
[22:42:06.762] [R4] read: "X"
[22:42:06.765] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.770] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:06.771] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.776] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.777] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:06.784] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:06.788] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.792] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:06.793] [R4] read: "Operating systems manage hardware and software resources."
[22:42:06.794] [W2] wrote: "X"
[22:42:06.801] [R5] read: "X"
[22:42:06.813] [R2] read: "X"
[22:42:06.813] [R1] read: "X"
[22:42:06.818] [W7] wrote: "X"
[22:42:06.823] [W1] wrote: "X"
[22:42:06.824] [R3] read: "X"
[22:42:06.825] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.832] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:06.833] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:06.841] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:06.844] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:06.845] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.850] [W3] wrote: "X"
[22:42:06.853] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.854] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.865] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:06.868] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:06.868] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:06.869] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.871] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.872] [W8] wrote: "Race!"
[22:42:06.884] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.885] [W6] wrote: "Race!"
[22:42:06.893] [R5] read: "Race!"
[22:42:06.894] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.900] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.905] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:06.908] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:06.908] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:06.917] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:06.921] [W4] wrote: "X"
[22:42:06.923] [R5] read: "X"
[22:42:06.935] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.937] [W1] wrote: "Race!"
[22:42:06.939] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:06.945] [W5] wrote: "Race!"
[22:42:06.952] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.953] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:06.955] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:06.965] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:06.965] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:06.965] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:06.968] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:06.972] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:06.972] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:06.987] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:06.988] [R4] read: "Synchronization prevents race conditions in concurrent programs."
