=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[00:42:51.595] [R2] started
[00:42:51.972] [R4] read: "Synchronization prevents race conditions in concurrentata."
[00:42:51.974] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.976] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.978] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.979] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.987] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.998] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:51.999] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:52.001] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:52.005] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:52.008] [W6] wrote: "Race!"
[00:42:52.008] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:52.012] [R2] read: "Race!"
[00:42:52.015] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.021] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.023] [R3] read: "Readers and writers must coordinate access to shared data."
[00:42:52.024] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.030] [R5] read: "Readers and writers must coordinate access to shared data."
[00:42:52.037] [R1] read: "Readers and writers must coordinate access to shared data."
[00:42:52.052] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.061] [R1] read: "Readers and writers must coordinate access to shared data."
[00:42:52.061] [W1] wrote: "Race!"
[00:42:52.062] [R4] read: "Reae!"
[00:42:52.064] [R2] read: "Readers and writers must coordinate access to shared data."
[00:42:52.064] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.071] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.082] [R3] read: "Readers and writers must coordinate access to shared data."
[00:42:52.088] [R5] read: "Mutual exclusion ensmust coordinate access to shared data."
[00:42:52.088] [R2] read: "Mutual exclusion ensuust coordinate access to shared data."
[00:42:52.092] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.100] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:42:52.103] [R4] read: "Readers and writers must coordinate access to shared data."
[00:42:52.106] [W5] wrote: "Race!"
[00:42:52.107] [W7] wrote: "Race!"
[00:42:52.109] [R1] read: "Race!"
[00:42:52.120] [R3] read: "Race!"
[00:42:52.122] [R5] read: "Race!"
[00:42:52.122] [W2] wrote: "Race!"
[00:42:52.125] [R2] read: "Race!"
[00:42:52.125] [W4] wrote: "Race!"
[00:42:52.135] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.147] [W3] wrote: "Race!"
[00:42:52.155] [R1] read: "Race!"
[00:42:52.155] [R4] read: "Race!"
[00:42:52.158] [R3] read: "Race!"
[00:42:52.159] [R5] read: "Race!"
[00:42:52.170] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.174] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:42:52.176] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.187] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.192] [R3] read: "Mutual exclusry provides powerful threading primitives."
[00:42:52.195] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.195] [W8] wrote: "Race!"
[00:42:52.197] [R5] read: "Race!"
[00:42:52.197] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.206] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.207] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.211] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:42:52.215] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:42:52.223] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:42:52.227] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:42:52.242] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.249] [R5] read: "Pthread library provides powerful threading primitives."
[00:42:52.251] [R3] read: "Pthread library provides powerful threading primitives."
[00:42:52.255] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.262] [R4] read: "Pthread library provides powerful threading primitives."
[00:42:52.267] [R1] read: "Pthread library provides powerful threading primitives."
[00:42:52.270] [R5] read: "Concurrelibrary provides powerful threading primitives."
[00:42:52.271] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.275] [R2] read: "Mutual excl bugs are difficult to reproding primitives."
[00:42:52.279] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.279] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.281] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:52.294] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.296] [R1] read: "Pthread library provides powerful threading primitives."
[00:42:52.304] [R3] read: "Concuad library provides powerful threading primitives."
[00:42:52.306] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.306] [R5] read: "Concurrency bugs areides powerful threading primitives."
[00:42:52.310] [R4] read: "Concurrency bugs are difficult to reproducg primitives."
[00:42:52.314] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.325] [W6] wrote: "AB"
[00:42:52.335] [R2] read: "AB"
[00:42:52.346] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.347] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.351] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.355] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.355] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.356] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.357] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.368] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.375] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:42:52.380] [W1] wrote: "AB"
[00:42:52.380] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.381] [W7] wrote: "AB"
[00:42:52.387] [W4] wrote: "AB"
[00:42:52.389] [R5] read: "AB"
[00:42:52.391] [R2] read: "AB"
[00:42:52.398] [R4] read: "AB"
[00:42:52.400] [R1] read: "AB"
[00:42:52.401] [W5] wrote: "AB"
[00:42:52.402] [R3] read: "AB"
[00:42:52.420] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.421] [W3] wrote: "AB"
[00:42:52.422] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.424] [R1] read: "AB"
[00:42:52.425] [R3] read: "AB"
[00:42:52.429] [R2] read: "AB"
[00:42:52.430] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:52.436] [R5] read: "AB"
[00:42:52.442] [W2] wrote: "AB"
[00:42:52.450] [R4] read: "Memory barriers ensure proper ordering of operations acrossstently."
[00:42:52.451] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.454] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.456] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.459] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.461] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.462] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.476] [W8] wrote: "AB"
[00:42:52.482] [R4] read: "Memory barriers when threads waitering of operations across cores."
[00:42:52.485] [R5] read: "Deadry barriers ensure proper ort indefinitely for s across cores."
[00:42:52.486] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.488] [R1] read: "Deadlock occurs when thrroper ordering of operationeach other."
[00:42:52.490] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.494] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.499] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.503] [R2] read: "Memory barrcurs when threads wait indefinitely for each other."
[00:42:52.503] [R4] read: "Memory barriers when threads wait indefinitely for each other."
[00:42:52.511] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.522] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.524] [R5] read: "Deaory barriers ensure props wait indefinitely for each other."
[00:42:52.530] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.533] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.536] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.537] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.539] [R3] read: "Memory barriers enen threads wait indefinitely for each other."
[00:42:52.547] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:52.551] [W6] wrote: "Test"
[00:42:52.553] [R4] read: "Test"
[00:42:52.560] [R3] read: "Deadlock occurs when threads wait iing of operations across cores."
[00:42:52.562] [R2] read: "Deadlock occurs when threads wait indefinitely forns across cores."
[00:42:52.564] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.578] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.582] [W1] wrote: "Test"
[00:42:52.585] [W4] wrote: "Test"
[00:42:52.586] [R2] read: "Test"
[00:42:52.586] [R4] read: "Test"
[00:42:52.588] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.588] [R1] read: "Test"
[00:42:52.590] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.600] [W7] wrote: "Test"
[00:42:52.601] [R5] read: "Test"
[00:42:52.608] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:52.612] [R3] read: "Lock-free data structures use atomic operations for syh other."
[00:42:52.614] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.614] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.629] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.629] [W2] wrote: "Test"
[00:42:52.632] [R2] read: "Test"
[00:42:52.633] [R5] read: "Test"
[00:42:52.642] [R1] read: "Test"
[00:42:52.642] [W5] wrote: "Test"
[00:42:52.644] [W8] wrote: "Test"
[00:42:52.650] [R3] read: "Test"
[00:42:52.655] [R4] read: "Test"
[00:42:52.662] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.667] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.677] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.678] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.684] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.685] [R4] read: "Thread pools improve performe atomic operations for synchronization."
[00:42:52.688] [R2] read: "Thread pools improve performance by reusing wos for synchronization."
[00:42:52.689] [R1] read: "Thread pools improve performance by reusing worker thynchronization."
[00:42:52.692] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.693] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.695] [W3] wrote: "Test"
[00:42:52.716] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.722] [R2] read: "Thread pools improve perforse ae by reusing worker threads efficiently."
[00:42:52.722] [W4] wrote: "!"
[00:42:52.728] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.728] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.729] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.729] [R5] read: "!"
[00:42:52.732] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.733] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.741] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.743] [R1] read: "Lock-free data structures use atomic operations for sreads efficiently."
[00:42:52.745] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.750] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:52.751] [W6] wrote: "!"
[00:42:52.758] [R4] read: "!"
[00:42:52.766] [R2] read: "Thread po data structures use atomic operations for synchronization."
[00:42:52.776] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.776] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.777] [W7] wrote: "!"
[00:42:52.786] [R3] read: "!"
[00:42:52.789] [R1] read: "!"
[00:42:52.801] [R2] read: "Thread pools improve performance by reusing mance overhead efficiently."
[00:42:52.802] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.803] [W2] wrote: "!"
[00:42:52.804] [R5] read: "!"
[00:42:52.806] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.810] [W5] wrote: "!"
[00:42:52.811] [R4] read: "!"
[00:42:52.817] [R3] read: "Context switching between threads has using worker threads efficiently."
[00:42:52.818] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:52.821] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.825] [R1] read: "Context switching between threads has performance overhead costs."
[00:42:52.827] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.828] [W1] wrote: "!"
[00:42:52.842] [R5] read: "Critica switching between threads has performance overhead costs."
[00:42:52.843] [R4] read: "Critical sectiong between threads has performance overhead costs."
[00:42:52.845] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.851] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.854] [R1] read: "!ritical sections must be kept as short as possible for efficiency."
[00:42:52.854] [W3] wrote: "!"
[00:42:52.854] [R2] read: "!"
[00:42:52.856] [W8] wrote: "!"
[00:42:52.867] [R3] read: "!"
[00:42:52.886] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.887] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.889] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.890] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.890] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.892] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.899] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.903] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.907] [R2] read: "Context switching between threads has performance overhead costs."
[00:42:52.907] [R1] read: "Context switching between threads has performance overhead costs."
[00:42:52.921] [R3] read: "Context switching between threads has performance overhead costs."
[00:42:52.928] [R5] read: "Context switching between threads has performance overhead costs."
[00:42:52.938] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.939] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:42:52.942] [R4] read: "Context switching between threads has performance overhead costs."
[00:42:52.943] [R1] read: "Context switching between threads has performance overhead costs."
[00:42:52.945] [R2] read: "Context switching between threads has performance overhead costs."
[00:42:52.946] [W2] wrote: "A"
[00:42:52.948] [W6] wrote: "A"
[00:42:52.951] [W4] wrote: "A"
[00:42:52.952] [R5] read: "A"
[00:42:52.957] [W7] wrote: "A"
[00:42:52.966] [R4] read: "Critical secching between threads has performance overhead costs."
[00:42:52.970] [R1] read: "Critical sections must be kept as shorterformance overhead costs."
[00:42:52.974] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.975] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.983] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.987] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.992] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:52.998] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:53.000] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:53.003] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:53.008] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:53.017] [W7] wrote: "Hello World!"
[00:42:53.019] [W2] wrote: "Hello World!"
[00:42:53.020] [R3] read: "Hello World!"
[00:42:53.024] [R2] read: "Hello World!"
[00:42:53.030] [R5] read: "Hello World!"
[00:42:53.037] [R1] read: "Hello World!"
[00:42:53.040] [W8] wrote: "A"
[00:42:53.046] [W4] wrote: "Hello World!"
[00:42:53.048] [W6] wrote: "Hello World!"
[00:42:53.048] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:53.049] [R3] read: "Hello World!"
[00:42:53.055] [W5] wrote: "A"
[00:42:53.060] [R4] read: "A"
[00:42:53.068] [W1] wrote: "A"
[00:42:53.073] [R5] read: "A"
[00:42:53.079] [R2] read: "The quick brown fox jumps over the lazt as possible for efficiency."
[00:42:53.080] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.094] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:42:53.097] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.099] [W5] wrote: "Hello World!"
[00:42:53.104] [R3] read: "Hello World!"
[00:42:53.104] [R2] read: "Hello World!"
[00:42:53.105] [R4] read: "Hello World!"
[00:42:53.128] [R3] read: "Hello World!"
[00:42:53.128] [W3] wrote: "A"
[00:42:53.133] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:42:53.138] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.142] [W8] wrote: "Hello World!"
[00:42:53.143] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.145] [R1] read: "Hello World!"
[00:42:53.157] [W1] wrote: "Hello World!"
[00:42:53.157] [R2] read: "Hello World!"
[00:42:53.160] [R4] read: "Hello World!"
[00:42:53.171] [W3] wrote: "Hello World!"
[00:42:53.173] [W7] wrote: "Operating systems manage hardware and software resources."
[00:42:53.174] [W2] wrote: "Operating systems manage hardware and software resources."
[00:42:53.176] [R1] read: "The quick brown fox jumps over te and software resources."
[00:42:53.178] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.179] [R3] read: "Operatink brown fox jumps over the lazy dog."
[00:42:53.186] [W6] wrote: "Operating systems manage hardware and software resources."
[00:42:53.187] [R5] read: "Operating systems manage hardware and software resources."
[00:42:53.192] [R4] read: "The quick bystems manage hardware and software resources."
[00:42:53.197] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.207] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:42:53.211] [R1] read: "Operatick brown fox jumps over the lazy dog."
[00:42:53.211] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.219] [W4] wrote: "Operating systems manage hardware and software resources."
[00:42:53.221] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:53.228] [R5] read: "Operauick brown fox jumps over the lazy dog."
[00:42:53.233] [R3] read: "Operating systems manage hardware alazy dog."
[00:42:53.234] [R2] read: "Operating systems manage hardware and sofog."
[00:42:53.236] [W1] wrote: "Operating systems manage hardware and software resources."
[00:42:53.239] [R4] read: "Xperating systems manage hardware and software resources."
[00:42:53.239] [W7] wrote: "X"
[00:42:53.261] [R1] read: "X"
[00:42:53.266] [W2] wrote: "X"
[00:42:53.267] [R5] read: "X"
[00:42:53.269] [R2] read: "X"
[00:42:53.271] [W3] wrote: "Operating systems manage hardware and software resources."
[00:42:53.276] [W6] wrote: "X"
[00:42:53.282] [W4] wrote: "X"
[00:42:53.284] [W5] wrote: "Operating systems manage hardware and software resources."
[00:42:53.293] [R3] read: "X"
[00:42:53.293] [R4] read: "X"
[00:42:53.294] [R5] read: "X"
[00:42:53.297] [R1] read: "X"
[00:42:53.307] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.311] [W1] wrote: "X"
[00:42:53.315] [R2] read: "Operating stion prevents race conditions in concurrent programs."
[00:42:53.322] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.322] [W8] wrote: "Operating systems manage hardware and software resources."
[00:42:53.327] [R4] read: "Operating systems manage hardware and software resources."
[00:42:53.332] [R1] read: "Synchronization prevnage hardware and software resources."
[00:42:53.339] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.343] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.344] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.345] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.351] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.359] [W3] wrote: "X"
[00:42:53.368] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:42:53.372] [W8] wrote: "X"
[00:42:53.376] [W5] wrote: "X"
[00:42:53.383] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.384] [R1] read: "X"
[00:42:53.386] [R3] read: "X"
[00:42:53.387] [R4] read: "X"
[00:42:53.392] [R5] read: "X"
[00:42:53.392] [R2] read: "X"
[00:42:53.412] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:42:53.416] [R4] read: "Readers and writers must coordinate access to shared data."
[00:42:53.418] [R5] read: "Readers and writers must coordinate access to shared data."
[00:42:53.420] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:42:53.422] [R1] read: "Readers and writers must coordinate access to shared data."
[00:42:53.430] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:42:53.432] [R3] read: "Synchronization prevents race conditiocess to shared data."
[00:42:53.436] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:53.445] [R2] read: "Synchronization prevents race conditions in concurrent programs."
