=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:42:45.598] [R1] started
[22:42:45.750] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:45.750] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:45.750] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:45.757] [R4] read: "Operating systems manage hardware and software resources."
[22:42:45.758] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:45.759] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:45.760] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:45.765] [R3] read: "Operating systems manage hardware and software resources."
[22:42:45.767] [R2] read: "Operating systems manage hardware and software resources."
[22:42:45.777] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:45.783] [R5] read: "Operating systems manage hardware and software resources."
[22:42:45.791] [R3] read: "Operating systems manage hardware and software resources."
[22:42:45.797] [R1] read: "Operating systems manage hardware and software resources."
[22:42:45.797] [R2] read: "Operating systems manage hardware and software resources."
[22:42:45.799] [W5] wrote: "X"
[22:42:45.799] [W2] wrote: "X"
[22:42:45.803] [R4] read: "X"
[22:42:45.807] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:45.808] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:45.811] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:45.816] [W6] wrote: "X"
[22:42:45.819] [R5] read: "X"
[22:42:45.820] [W1] wrote: "X"
[22:42:45.840] [W3] wrote: "X"
[22:42:45.846] [R1] read: "X"
[22:42:45.848] [R4] read: "X"
[22:42:45.849] [R3] read: "X"
[22:42:45.851] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.853] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.854] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.880] [W7] wrote: "X"
[22:42:45.883] [R4] read: "X"
[22:42:45.885] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.891] [W4] wrote: "X"
[22:42:45.895] [R5] read: "X"
[22:42:45.896] [W8] wrote: "X"
[22:42:45.899] [R3] read: "X"
[22:42:45.899] [R2] read: "X"
[22:42:45.901] [R1] read: "X"
[22:42:45.904] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.906] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.909] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.913] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.923] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:45.939] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:45.942] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:45.944] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:45.944] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.946] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:45.950] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:45.953] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.954] [W2] wrote: "Race!"
[22:42:45.956] [R2] read: "Race!"
[22:42:45.961] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:45.968] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:45.971] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:45.975] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:45.981] [W5] wrote: "Race!"
[22:42:45.983] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:45.990] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:45.993] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:45.993] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:46.003] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:46.005] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:46.006] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:46.008] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:46.009] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.016] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.023] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.027] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:46.031] [W6] wrote: "Race!"
[22:42:46.031] [W7] wrote: "Race!"
[22:42:46.034] [W1] wrote: "Race!"
[22:42:46.037] [R3] read: "Race!"
[22:42:46.043] [W3] wrote: "Race!"
[22:42:46.047] [R2] read: "Race!"
[22:42:46.048] [R1] read: "Race!"
[22:42:46.051] [R4] read: "Race!"
[22:42:46.055] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.058] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:46.059] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:46.067] [W4] wrote: "Race!"
[22:42:46.069] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.078] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.086] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.090] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.090] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.093] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.096] [W8] wrote: "Race!"
[22:42:46.097] [R3] read: "Race!"
[22:42:46.099] [R5] read: "Race!"
[22:42:46.104] [R1] read: "Race!"
[22:42:46.105] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.121] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:46.121] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:46.131] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.133] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.138] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.138] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.141] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.142] [W5] wrote: "AB"
[22:42:46.144] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.147] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.153] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.155] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:46.156] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.163] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:46.166] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.170] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:46.175] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:46.178] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.191] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:46.192] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.194] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.198] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.199] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.199] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.207] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.207] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.210] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.219] [W2] wrote: "AB"
[22:42:46.229] [R4] read: "AB"
[22:42:46.234] [R1] read: "AB"
[22:42:46.234] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.235] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:46.238] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.242] [W7] wrote: "AB"
[22:42:46.249] [R4] read: "AB"
[22:42:46.252] [R5] read: "AB"
[22:42:46.255] [R3] read: "AB"
[22:42:46.260] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.260] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.267] [W6] wrote: "AB"
[22:42:46.269] [W3] wrote: "AB"
[22:42:46.273] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.277] [W1] wrote: "AB"
[22:42:46.281] [R5] read: "AB"
[22:42:46.284] [R3] read: "AB"
[22:42:46.284] [R1] read: "AB"
[22:42:46.285] [R2] read: "AB"
[22:42:46.291] [W8] wrote: "AB"
[22:42:46.294] [R4] read: "AB"
[22:42:46.295] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.296] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.304] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.305] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.305] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.313] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.313] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.315] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.319] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:46.323] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.325] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.335] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.338] [W5] wrote: "Test"
[22:42:46.348] [R2] read: "Test"
[22:42:46.352] [R3] read: "Test"
[22:42:46.355] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.355] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.356] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.357] [W4] wrote: "AB"
[22:42:46.366] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.369] [W2] wrote: "Test"
[22:42:46.376] [R5] read: "Test"
[22:42:46.377] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.381] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.395] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.400] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.400] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.402] [W8] wrote: "Test"
[22:42:46.404] [W7] wrote: "Test"
[22:42:46.407] [R2] read: "Test"
[22:42:46.415] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.418] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.421] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.423] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.427] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.432] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.436] [W3] wrote: "Test"
[22:42:46.440] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.440] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.441] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.445] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.458] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.460] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.464] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.464] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.469] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:46.475] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.476] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.482] [W1] wrote: "Test"
[22:42:46.483] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.483] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:46.485] [W6] wrote: "Test"
[22:42:46.486] [R1] read: "Test"
[22:42:46.490] [R2] read: "Test"
[22:42:46.501] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.505] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.506] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.511] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.515] [W2] wrote: "!"
[22:42:46.518] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.519] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.526] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.537] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.538] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.540] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.542] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.546] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.549] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.554] [W8] wrote: "!"
[22:42:46.563] [R4] read: "!"
[22:42:46.563] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.563] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:46.571] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:46.573] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.579] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.582] [W4] wrote: "Test"
[22:42:46.583] [W7] wrote: "!"
[22:42:46.586] [R3] read: "!"
[22:42:46.589] [R1] read: "!"
[22:42:46.591] [R4] read: "!"
[22:42:46.597] [R5] read: "!"
[22:42:46.604] [R2] read: "!"
[22:42:46.605] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.610] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.612] [W5] wrote: "!"
[22:42:46.618] [R1] read: "!"
[22:42:46.620] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.623] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.625] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:46.637] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:46.648] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.649] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.651] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.655] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.658] [W3] wrote: "!"
[22:42:46.660] [R1] read: "!"
[22:42:46.664] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.670] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:46.672] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.676] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.678] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.684] [W6] wrote: "!"
[22:42:46.685] [R4] read: "!"
[22:42:46.699] [R3] read: "!"
[22:42:46.711] [R2] read: "!"
[22:42:46.712] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:46.713] [W7] wrote: "A"
[22:42:46.714] [R5] read: "A"
[22:42:46.716] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.717] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:46.719] [W2] wrote: "A"
[22:42:46.720] [W8] wrote: "A"
[22:42:46.728] [R4] read: "A"
[22:42:46.736] [W1] wrote: "!"
[22:42:46.741] [R2] read: "!"
[22:42:46.743] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.749] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.751] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:46.757] [R4] read: "Context switching between threads has performance overhead costs."
[22:42:46.759] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:46.760] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:46.763] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:46.763] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.778] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.784] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:46.784] [W2] wrote: "Hello World!"
[22:42:46.785] [R5] read: "Hello World!"
[22:42:46.789] [R3] read: "Hello World!"
[22:42:46.789] [R4] read: "Hello World!"
[22:42:46.791] [W4] wrote: "!"
[22:42:46.794] [W7] wrote: "Hello World!"
[22:42:46.800] [R1] read: "Hello World!"
[22:42:46.805] [W8] wrote: "Hello World!"
[22:42:46.807] [R5] read: "Hello World!"
[22:42:46.817] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.819] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.824] [W5] wrote: "A"
[22:42:46.827] [R1] read: "A"
[22:42:46.828] [R2] read: "A"
[22:42:46.828] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.834] [W3] wrote: "A"
[22:42:46.837] [R5] read: "A"
[22:42:46.838] [R4] read: "A"
[22:42:46.843] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:46.851] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:46.852] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:46.856] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:46.859] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:46.859] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:46.862] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:46.864] [W6] wrote: "A"
[22:42:46.873] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:42:46.878] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:46.893] [W1] wrote: "A"
[22:42:46.894] [R3] read: "A"
[22:42:46.898] [R4] read: "A"
[22:42:46.900] [R1] read: "A"
[22:42:46.911] [W5] wrote: "Hello World!"
[22:42:46.913] [R5] read: "Hello World!"
[22:42:46.916] [R2] read: "Hello World!"
[22:42:46.916] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:46.918] [R4] read: "Operating systems manage hardware and software resources."
[22:42:46.925] [W6] wrote: "Hello World!"
[22:42:46.927] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:46.932] [W3] wrote: "Hello World!"
[22:42:46.943] [R5] read: "Hello World!"
[22:42:46.944] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:46.945] [R3] read: "Operating systems manage hardware and software resources."
[22:42:46.948] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:46.955] [W1] wrote: "Hello World!"
[22:42:46.961] [R1] read: "Hello World!"
[22:42:46.965] [R2] read: "Hello World!"
[22:42:46.967] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.977] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.977] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.989] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.990] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:46.993] [W7] wrote: "X"
[22:42:46.995] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:47.000] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:47.001] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:47.001] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:47.005] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:47.006] [W8] wrote: "X"
[22:42:47.006] [W2] wrote: "X"
[22:42:47.007] [R3] read: "X"
[22:42:47.020] [R2] read: "X"
[22:42:47.023] [R1] read: "X"
[22:42:47.023] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:47.034] [W4] wrote: "A"
[22:42:47.042] [R3] read: "A"
[22:42:47.045] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.050] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.055] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.056] [W5] wrote: "X"
[22:42:47.057] [R5] read: "X"
[22:42:47.065] [R3] read: "X"
[22:42:47.078] [R4] read: "X"
[22:42:47.079] [R2] read: "X"
[22:42:47.080] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:47.082] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:47.084] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.087] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.088] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:47.098] [R5] read: "Operating systems manage hardware and software resources."
[22:42:47.099] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.106] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.107] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.115] [W4] wrote: "Hello World!"
[22:42:47.115] [R1] read: "Hello World!"
[22:42:47.122] [R3] read: "Hello World!"
[22:42:47.133] [R2] read: "Hello World!"
[22:42:47.133] [R5] read: "Hello World!"
[22:42:47.140] [W6] wrote: "X"
[22:42:47.155] [W1] wrote: "X"
[22:42:47.155] [R4] read: "X"
[22:42:47.157] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.163] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.165] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:47.165] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.168] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:47.171] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:47.175] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:47.182] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:47.183] [W3] wrote: "X"
[22:42:47.184] [W2] wrote: "Race!"
[22:42:47.187] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.190] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:47.197] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:47.199] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:47.204] [W7] wrote: "Race!"
[22:42:47.205] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.207] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.208] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.220] [W8] wrote: "Race!"
[22:42:47.222] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.224] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:47.234] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:47.234] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.237] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:47.243] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:47.246] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:47.249] [W5] wrote: "Race!"
[22:42:47.253] [R2] read: "Race!"
[22:42:47.259] [R3] read: "Race!"
[22:42:47.266] [R4] read: "Race!"
[22:42:47.272] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:47.272] [W1] wrote: "Race!"
[22:42:47.273] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:47.276] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.286] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:47.289] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:47.291] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:47.292] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:47.296] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:47.297] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:47.304] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:47.311] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:47.315] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:47.321] [W5] wrote: "Pthread library provides powerful threading primitives."
