=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[00:44:12.351] [R3] started
[00:44:12.765] [R2] read: "Readers and writers must coordinate access to shared data."
[00:44:12.767] [R3] read: "Readers and writers must coordinate access to shared data."
[00:44:12.769] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:12.771] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:12.773] [W5] wrote: "Race!"
[00:44:12.775] [R4] read: "Race!"
[00:44:12.783] [W6] wrote: "Race!"
[00:44:12.783] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.790] [W3] wrote: "Race!"
[00:44:12.794] [R2] read: "Race!"
[00:44:12.797] [R1] read: "Race!"
[00:44:12.798] [R3] read: "Race!"
[00:44:12.811] [R5] read: "Race!"
[00:44:12.821] [W4] wrote: "Race!"
[00:44:12.821] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.822] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.827] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:12.830] [W7] wrote: "Race!"
[00:44:12.830] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.831] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:12.833] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:12.837] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.841] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:12.843] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.846] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.861] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:12.862] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:12.864] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.874] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.874] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.875] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.884] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:12.891] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:12.892] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:12.894] [W8] wrote: "AB"
[00:44:12.901] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:12.902] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.903] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:12.905] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.906] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.910] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:12.917] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:12.928] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:12.930] [R4] read: "Pthread library provides powerful threading primitives."
[00:44:12.930] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.945] [W3] wrote: "AB"
[00:44:12.946] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.949] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.950] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.952] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:12.953] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.953] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.954] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.959] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.966] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.972] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:44:12.974] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:12.979] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:12.981] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:12.990] [W6] wrote: "AB"
[00:44:12.991] [R5] read: "AB"
[00:44:12.998] [R3] read: "AB"
[00:44:13.004] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:13.016] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:13.019] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:13.025] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.031] [W2] wrote: "AB"
[00:44:13.036] [R3] read: "AB"
[00:44:13.036] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.038] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.039] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.048] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.052] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.053] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:13.054] [W7] wrote: "AB"
[00:44:13.058] [R3] read: "AB"
[00:44:13.063] [W1] wrote: "AB"
[00:44:13.064] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.065] [W5] wrote: "AB"
[00:44:13.073] [R5] read: "AB"
[00:44:13.074] [R1] read: "AB"
[00:44:13.079] [R2] read: "AB"
[00:44:13.086] [R4] read: "AB"
[00:44:13.088] [R3] read: "AB"
[00:44:13.089] [W4] wrote: "AB"
[00:44:13.094] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.109] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.111] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.121] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.121] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.127] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.131] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.131] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.136] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.136] [W3] wrote: "Test"
[00:44:13.142] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.144] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.146] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.146] [W8] wrote: "Test"
[00:44:13.152] [R4] read: "Test"
[00:44:13.156] [R5] read: "Test"
[00:44:13.157] [W6] wrote: "Test"
[00:44:13.181] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:13.181] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.187] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.189] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.190] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.192] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.196] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.198] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.201] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.208] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.213] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.223] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.228] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.230] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.232] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.232] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.234] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.242] [W1] wrote: "Test"
[00:44:13.246] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.248] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:13.251] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.255] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.260] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.261] [W5] wrote: "Test"
[00:44:13.266] [W7] wrote: "Test"
[00:44:13.273] [R2] read: "Test"
[00:44:13.277] [R5] read: "Test"
[00:44:13.278] [R1] read: "Test"
[00:44:13.279] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.295] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.296] [W2] wrote: "Test"
[00:44:13.300] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.304] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.305] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.309] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.311] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.316] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.320] [W8] wrote: "!"
[00:44:13.324] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.335] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.335] [W4] wrote: "Test"
[00:44:13.342] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.345] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.346] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.351] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.351] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.352] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.362] [W6] wrote: "!"
[00:44:13.369] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.375] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.377] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.381] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.381] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.384] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.392] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.395] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.398] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.405] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.410] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:13.415] [W3] wrote: "!"
[00:44:13.420] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.423] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.426] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.430] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:13.436] [W5] wrote: "!"
[00:44:13.437] [R1] read: "!"
[00:44:13.441] [R3] read: "!"
[00:44:13.444] [W2] wrote: "!"
[00:44:13.450] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.461] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.461] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.464] [W7] wrote: "!"
[00:44:13.466] [W1] wrote: "!"
[00:44:13.468] [R4] read: "!"
[00:44:13.470] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.470] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.473] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.481] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.483] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:13.498] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.504] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:13.512] [W6] wrote: "A"
[00:44:13.513] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.513] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.517] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:13.520] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:13.524] [W8] wrote: "A"
[00:44:13.525] [R5] read: "A"
[00:44:13.527] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.531] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:13.536] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.542] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.552] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.562] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.565] [W4] wrote: "!"
[00:44:13.573] [R1] read: "!"
[00:44:13.573] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.581] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.582] [W6] wrote: "Hello World!"
[00:44:13.582] [R4] read: "Hello World!"
[00:44:13.583] [R2] read: "Hello World!"
[00:44:13.584] [R3] read: "Hello World!"
[00:44:13.585] [W8] wrote: "Hello World!"
[00:44:13.589] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.595] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.595] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.599] [W5] wrote: "A"
[00:44:13.602] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.608] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.617] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.617] [W2] wrote: "A"
[00:44:13.627] [R3] read: "A"
[00:44:13.634] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:44:13.640] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:13.641] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.648] [W2] wrote: "Hello World!"
[00:44:13.654] [R5] read: "Hello World!"
[00:44:13.655] [R1] read: "Hello World!"
[00:44:13.659] [W7] wrote: "A"
[00:44:13.660] [R3] read: "A"
[00:44:13.661] [W1] wrote: "A"
[00:44:13.664] [R4] read: "A"
[00:44:13.670] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:13.670] [W5] wrote: "Hello World!"
[00:44:13.680] [R5] read: "Hello World!"
[00:44:13.681] [W3] wrote: "A"
[00:44:13.683] [R2] read: "A"
[00:44:13.687] [R1] read: "A"
[00:44:13.690] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:13.702] [W8] wrote: "Operating systems manage hardware and software resources."
[00:44:13.703] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.704] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:44:13.709] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:44:13.713] [W7] wrote: "Hello World!"
[00:44:13.724] [R5] read: "Hello World!"
[00:44:13.728] [W1] wrote: "Hello World!"
[00:44:13.729] [R3] read: "Hello World!"
[00:44:13.730] [R4] read: "Hello World!"
[00:44:13.731] [W6] wrote: "X"
[00:44:13.736] [R2] read: "X"
[00:44:13.736] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.739] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:44:13.741] [W3] wrote: "Hello World!"
[00:44:13.752] [W8] wrote: "X"
[00:44:13.759] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.762] [W5] wrote: "Operating systems manage hardware and software resources."
[00:44:13.766] [R4] read: "Operating systems manage hardware and software resources."
[00:44:13.774] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.777] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.778] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.780] [W4] wrote: "A"
[00:44:13.784] [R3] read: "A"
[00:44:13.786] [R2] read: "A"
[00:44:13.786] [R1] read: "A"
[00:44:13.801] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.802] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.805] [W7] wrote: "Operating systems manage hardware and software resources."
[00:44:13.805] [R3] read: "Operating systems manage hardware and software resources."
[00:44:13.818] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.819] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:13.821] [W4] wrote: "Hello World!"
[00:44:13.824] [R1] read: "Hello World!"
[00:44:13.834] [W2] wrote: "Operating systems manage hardware and software resources."
[00:44:13.837] [W3] wrote: "Operating systems manage hardware and software resources."
[00:44:13.846] [R2] read: "Operating systems manage hardware and software resources."
[00:44:13.847] [R4] read: "Operating systems manage hardware and software resources."
[00:44:13.849] [R3] read: "Operating systems manage hardware and software resources."
[00:44:13.857] [W5] wrote: "X"
[00:44:13.860] [R1] read: "X"
[00:44:13.863] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:44:13.867] [W7] wrote: "X"
[00:44:13.873] [R3] read: "X"
[00:44:13.876] [R5] read: "X"
[00:44:13.877] [R2] read: "X"
[00:44:13.878] [W1] wrote: "Operating systems manage hardware and software resources."
[00:44:13.885] [W2] wrote: "X"
[00:44:13.886] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:13.894] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:13.897] [W3] wrote: "X"
[00:44:13.900] [R2] read: "X"
[00:44:13.906] [R4] read: "X"
[00:44:13.908] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:13.909] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.917] [W8] wrote: "Race!"
[00:44:13.927] [R5] read: "Race!"
[00:44:13.928] [R3] read: "Race!"
[00:44:13.934] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.941] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.941] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.942] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.950] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.953] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.959] [W6] wrote: "Race!"
[00:44:13.960] [W1] wrote: "X"
[00:44:13.961] [R3] read: "X"
[00:44:13.961] [W4] wrote: "Operating systems manage hardware and software resources."
[00:44:13.966] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:13.973] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:13.980] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.984] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.994] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:13.999] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:14.001] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:14.003] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:14.009] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:14.010] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:14.015] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:14.022] [W4] wrote: "X"
[00:44:14.023] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:14.026] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:14.027] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:14.028] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:14.028] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:14.028] [R1] read: "Readers and writers must coordinate access to shared data."
[00:44:14.030] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:14.034] [R4] read: "Readers and writers must coordinate access to shared data."
[00:44:14.040] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:44:14.041] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:14.053] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:14.064] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:14.064] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:14.070] [R2] read: "Readers and writers must coordinate access to shared data."
