=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:23.906] [R3] started
[00:43:24.586] [R2] read: "AB"
[00:43:24.586] [W1] wrote: "AB"
[00:43:24.591] [W4] wrote: "AB"
[00:43:24.592] [R1] read: "AB"
[00:43:24.595] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:24.605] [W3] wrote: "AB"
[00:43:24.605] [R5] read: "AB"
[00:43:24.609] [W2] wrote: "AB"
[00:43:24.621] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.628] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.628] [W8] wrote: "AB"
[00:43:24.632] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.633] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.636] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.638] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.641] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.642] [W5] wrote: "AB"
[00:43:24.647] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.651] [W7] wrote: "AB"
[00:43:24.666] [R5] read: "AB"
[00:43:24.671] [R2] read: "AB"
[00:43:24.674] [R1] read: "AB"
[00:43:24.676] [R4] read: "AB"
[00:43:24.684] [R3] read: "AB"
[00:43:24.685] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.692] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.700] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.701] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.704] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.705] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.708] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.713] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.716] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.717] [W1] wrote: "Test"
[00:43:24.717] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.718] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:24.718] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.719] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.735] [W2] wrote: "Test"
[00:43:24.741] [R2] read: "Test"
[00:43:24.744] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.748] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.750] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.750] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.750] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.752] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.757] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.772] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.777] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.782] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.786] [W4] wrote: "Test"
[00:43:24.791] [R4] read: "Test"
[00:43:24.792] [R5] read: "Test"
[00:43:24.794] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.804] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.807] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.809] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:24.809] [W6] wrote: "Test"
[00:43:24.825] [W7] wrote: "Test"
[00:43:24.829] [R3] read: "Test"
[00:43:24.829] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.830] [W8] wrote: "Test"
[00:43:24.833] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.834] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.837] [W3] wrote: "Test"
[00:43:24.839] [R4] read: "Test"
[00:43:24.846] [W5] wrote: "Test"
[00:43:24.851] [R2] read: "Test"
[00:43:24.860] [R3] read: "Test"
[00:43:24.862] [R1] read: "Test"
[00:43:24.867] [R4] read: "Test"
[00:43:24.868] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.871] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.874] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.877] [W1] wrote: "!"
[00:43:24.882] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.887] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.888] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.899] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.901] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.903] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.909] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.911] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.913] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.915] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.917] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:24.930] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.932] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.932] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.946] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:24.950] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:24.955] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:24.958] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:24.959] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:24.960] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:24.970] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.977] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.978] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.982] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.985] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.986] [W7] wrote: "!"
[00:43:24.987] [R2] read: "!"
[00:43:24.990] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.998] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:24.999] [W6] wrote: "!"
[00:43:25.001] [W4] wrote: "!"
[00:43:25.009] [R1] read: "!"
[00:43:25.011] [W2] wrote: "!"
[00:43:25.025] [R4] read: "!"
[00:43:25.030] [R1] read: "!"
[00:43:25.030] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.037] [W8] wrote: "!"
[00:43:25.039] [R3] read: "!"
[00:43:25.045] [R2] read: "!"
[00:43:25.047] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.048] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:25.048] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.052] [W5] wrote: "!"
[00:43:25.055] [W3] wrote: "!"
[00:43:25.064] [R1] read: "!"
[00:43:25.070] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.072] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.081] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:25.081] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.084] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:25.086] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.088] [W1] wrote: "A"
[00:43:25.092] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.097] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:25.104] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:25.104] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:25.109] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:25.109] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:25.114] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.121] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:25.124] [W1] wrote: "Hello World!"
[00:43:25.132] [R4] read: "Hello World!"
[00:43:25.136] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.137] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.142] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.146] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.150] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.151] [W6] wrote: "A"
[00:43:25.151] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.156] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.163] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.165] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.172] [W4] wrote: "A"
[00:43:25.184] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.186] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.187] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.187] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.196] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:25.199] [W7] wrote: "A"
[00:43:25.201] [R5] read: "A"
[00:43:25.202] [W2] wrote: "A"
[00:43:25.209] [R3] read: "A"
[00:43:25.215] [W5] wrote: "A"
[00:43:25.217] [R1] read: "A"
[00:43:25.218] [R2] read: "A"
[00:43:25.218] [W3] wrote: "A"
[00:43:25.236] [W6] wrote: "Hello World!"
[00:43:25.240] [R4] read: "Hello World!"
[00:43:25.249] [W2] wrote: "Hello World!"
[00:43:25.255] [R1] read: "Hello World!"
[00:43:25.257] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:25.259] [R2] read: "Operating systems manage hardware and software resources."
[00:43:25.260] [R5] read: "Operating systems manage hardware and software resources."
[00:43:25.264] [R3] read: "Operating systems manage hardware and software resources."
[00:43:25.266] [W8] wrote: "A"
[00:43:25.268] [R4] read: "A"
[00:43:25.268] [W4] wrote: "Hello World!"
[00:43:25.275] [W7] wrote: "Hello World!"
[00:43:25.284] [R1] read: "Hello World!"
[00:43:25.285] [R5] read: "Hello World!"
[00:43:25.287] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.287] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.289] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.298] [W3] wrote: "Hello World!"
[00:43:25.306] [W5] wrote: "Hello World!"
[00:43:25.317] [R2] read: "Hello World!"
[00:43:25.320] [W8] wrote: "Hello World!"
[00:43:25.321] [W1] wrote: "X"
[00:43:25.322] [R5] read: "X"
[00:43:25.327] [R4] read: "X"
[00:43:25.332] [R1] read: "X"
[00:43:25.335] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:25.341] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.342] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.358] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:25.359] [R4] read: "Operating systems manage hardware and software resources."
[00:43:25.362] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.366] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.369] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.372] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.375] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.378] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:25.378] [R3] read: "Operating systems manage hardware and software resources."
[00:43:25.382] [R5] read: "Operating systems manage hardware and software resources."
[00:43:25.389] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:25.409] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.414] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:25.416] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.419] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:25.424] [W2] wrote: "X"
[00:43:25.427] [R5] read: "X"
[00:43:25.427] [R1] read: "X"
[00:43:25.429] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:25.433] [R4] read: "Operating systems manage hardware and software resources."
[00:43:25.435] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:25.437] [R3] read: "Operating systems manage hardware and software resources."
[00:43:25.439] [W6] wrote: "X"
[00:43:25.441] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:25.454] [R4] read: "Operating systems manage hardware and software resources."
[00:43:25.456] [R5] read: "Operating systems manage hardware and software resources."
[00:43:25.457] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.459] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.464] [W5] wrote: "X"
[00:43:25.464] [W7] wrote: "X"
[00:43:25.470] [R1] read: "X"
[00:43:25.476] [R5] read: "X"
[00:43:25.484] [R4] read: "X"
[00:43:25.486] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.486] [W3] wrote: "X"
[00:43:25.487] [R3] read: "X"
[00:43:25.494] [R1] read: "X"
[00:43:25.506] [R2] read: "X"
[00:43:25.510] [R4] read: "X"
[00:43:25.511] [R3] read: "X"
[00:43:25.517] [R1] read: "X"
[00:43:25.520] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.521] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.521] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:25.525] [W8] wrote: "X"
[00:43:25.531] [W4] wrote: "X"
[00:43:25.532] [R3] read: "X"
[00:43:25.533] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.539] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.541] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.543] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.545] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.551] [W2] wrote: "Race!"
[00:43:25.553] [R3] read: "Race!"
[00:43:25.560] [R4] read: "Race!"
[00:43:25.566] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.568] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.569] [W1] wrote: "Race!"
[00:43:25.576] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.579] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:25.589] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:25.593] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.597] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.598] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:25.600] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:25.612] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:25.616] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:25.617] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.617] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:25.624] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:25.627] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:25.629] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.631] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:25.636] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:25.637] [W8] wrote: "Race!"
[00:43:25.648] [R2] read: "Race!"
[00:43:25.648] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:25.648] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:25.651] [R5] read: "Pthread library provides powerful threading primitives."
