=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[22:41:40.994] [R1] started
[22:41:41.193] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:41.198] [R1] read: "Operating systems manage hardware and software resources."
[22:41:41.201] [R2] read: "Operating systems manage hardware and software resources."
[22:41:41.206] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:41.211] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:41.218] [R3] read: "Operating systems manage hardware and software resources."
[22:41:41.220] [W4] wrote: "Operating systems manage hardware and software resources."
[22:41:41.221] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:41.228] [R4] read: "Operating systems manage hardware and software resources."
[22:41:41.235] [R5] read: "Operating systems manage hardware and software resources."
[22:41:41.236] [W7] wrote: "X"
[22:41:41.241] [R1] read: "X"
[22:41:41.244] [R2] read: "X"
[22:41:41.247] [W8] wrote: "X"
[22:41:41.261] [R4] read: "X"
[22:41:41.266] [R5] read: "X"
[22:41:41.267] [W1] wrote: "X"
[22:41:41.267] [W5] wrote: "X"
[22:41:41.268] [R2] read: "X"
[22:41:41.275] [R1] read: "X"
[22:41:41.277] [R3] read: "X"
[22:41:41.280] [W2] wrote: "X"
[22:41:41.283] [W4] wrote: "X"
[22:41:41.287] [R4] read: "Synchronization s manage hardware and software resources."
[22:41:41.295] [W6] wrote: "X"
[22:41:41.295] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.303] [R5] read: "X"
[22:41:41.303] [R1] read: "X"
[22:41:41.307] [R3] read: "X"
[22:41:41.312] [R2] read: "X"
[22:41:41.313] [W3] wrote: "X"
[22:41:41.325] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.325] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.328] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.329] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.342] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.345] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.354] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.356] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.359] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.361] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.362] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.372] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.375] [R4] read: "Synchronization prevents race conditions into shared data."
[22:41:41.378] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.383] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.395] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.395] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:41.396] [R2] read: "Readers and writers must coordinate access to shared data."
[22:41:41.402] [R3] read: "Synchroniza writers must coordinate access to shared data."
[22:41:41.410] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:41.412] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.413] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:41.425] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.426] [R2] read: "Readers and writers must coordinate access to shared data."
[22:41:41.431] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:41.436] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.436] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:41.444] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:41.445] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:41.447] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.447] [R2] read: "Race!rs and writers must coordinate access to shared data."
[22:41:41.447] [W8] wrote: "Race!"
[22:41:41.452] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.464] [R4] read: "Race!"
[22:41:41.467] [W7] wrote: "Race!"
[22:41:41.475] [R2] read: "Race!"
[22:41:41.481] [W1] wrote: "Race!"
[22:41:41.483] [R1] read: "Readersexclusion es must coordinate access to shared data."
[22:41:41.485] [R3] read: "Readers and writerssures only inate access to shared data."
[22:41:41.488] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.491] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:41:41.491] [W4] wrote: "Race!"
[22:41:41.496] [R5] read: "Race!"
[22:41:41.499] [W5] wrote: "Race!"
[22:41:41.503] [W6] wrote: "Race!"
[22:41:41.515] [R3] read: "Race!"
[22:41:41.524] [R4] read: "Race!"
[22:41:41.526] [R2] read: "Mutual  and writers must coordinate access to shared data."
[22:41:41.532] [R5] read: "Mutual exclusion ensures only one writer at o shared data."
[22:41:41.533] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.535] [W2] wrote: "Race!"
[22:41:41.536] [R1] read: "Race!"
[22:41:41.538] [R3] read: "Race!"
[22:41:41.548] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.553] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.555] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:41:41.557] [W3] wrote: "Race!"
[22:41:41.565] [R5] read: "Mace!"
[22:41:41.568] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:41:41.573] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.580] [R3] read: "Cotual exclusion ensures only one writer at a time."
[22:41:41.584] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.588] [R2] read: "Mutual exclusion ensures only one writer at a tidebug coa."
[22:41:41.589] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.590] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.593] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:41:41.595] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.601] [R4] read: "Pthread library pensures only one writer at a time."
[22:41:41.607] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.621] [R3] read: "Mutual exclusion ensures only one writer ng primitives."
[22:41:41.623] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:41.623] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:41.634] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.635] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:41.636] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:41.642] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:41.645] [W8] wrote: "AB"
[22:41:41.646] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.655] [R3] read: "Concurrency ary provides powerful threading primitives."
[22:41:41.664] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.667] [R5] read: "Pthread library provides powlt to reproduce and debug consistently."
[22:41:41.668] [R1] read: "Pthread library provides powerful thrroduce and debug consistently."
[22:41:41.671] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.681] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.683] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:41.684] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:41.693] [R5] read: "Pthread library provides powerful threading primitives."
[22:41:41.700] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.703] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:41.704] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:41.705] [R3] read: "Memorad library provides powerful threading primitives."
[22:41:41.708] [W5] wrote: "AB"
[22:41:41.713] [R5] read: "AB"
[22:41:41.715] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.717] [R1] read: "AB"
[22:41:41.729] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.729] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.731] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:41:41.736] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:41.740] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:41.750] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.759] [W4] wrote: "AB"
[22:41:41.761] [R2] read: "AB"
[22:41:41.764] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.766] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.766] [R4] read: "AB"
[22:41:41.770] [W7] wrote: "AB"
[22:41:41.771] [R1] read: "AB"
[22:41:41.773] [R5] read: "AB"
[22:41:41.790] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.790] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.794] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.795] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.797] [W8] wrote: "Test"
[22:41:41.799] [W1] wrote: "AB"
[22:41:41.811] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:41.814] [R2] read: "Memory barriers ensure proper ordering of opand debug consistently."
[22:41:41.817] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.818] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.820] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.821] [W2] wrote: "AB"
[22:41:41.821] [R5] read: "AB"
[22:41:41.822] [W6] wrote: "AB"
[22:41:41.822] [R3] read: "AB"
[22:41:41.840] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.845] [R4] read: "Lock-free data structures use atomic opof operations across cores."
[22:41:41.850] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:41.859] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:41.861] [R1] read: "Memoryck occua structures use atomic operations for synchronization."
[22:41:41.868] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.870] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.872] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.874] [R2] read: "Deadlock occurs when thproper ordering of operations across cores."
[22:41:41.877] [R4] read: "Deadlock occurs when threads wait indefiniteerations across cores."
[22:41:41.878] [R5] read: "Deadlock occurs when threads wait indefinitely tions across cores."
[22:41:41.880] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.885] [W3] wrote: "AB"
[22:41:41.890] [R1] read: "AB"
[22:41:41.891] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.902] [R2] read: "AB"
[22:41:41.909] [R3] read: "Thread pools im ensure proper ordering of operations across cores."
[22:41:41.916] [W4] wrote: "Test"
[22:41:41.918] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:41.925] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.926] [R4] read: "Dest"
[22:41:41.927] [R5] read: "Dest"
[22:41:41.928] [R1] read: "Dest"
[22:41:41.933] [W7] wrote: "Test"
[22:41:41.945] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.948] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:41.957] [R1] read: "Deadlock occurs when threads wait indefinitely for each oss cores."
[22:41:41.958] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.959] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.963] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.967] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.973] [R4] read: "Lock-free ccurs when threads wait indefinitely for each other."
[22:41:41.980] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:41.982] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:41.987] [R3] read: "Deadlock occurs when threads wait indoperations for synchronization."
[22:41:41.991] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:42.000] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:42.001] [W5] wrote: "Test"
[22:41:42.001] [R1] read: "Test"
[22:41:42.003] [W8] wrote: "!"
[22:41:42.006] [R2] read: "!"
[22:41:42.011] [W2] wrote: "Test"
[22:41:42.021] [R4] read: "Thread pools improve performance by reusing worker threadsonization."
[22:41:42.022] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.023] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.025] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.030] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.032] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.038] [W3] wrote: "Test"
[22:41:42.048] [W1] wrote: "Test"
[22:41:42.048] [R3] read: "Test"
[22:41:42.050] [R4] read: "Test"
[22:41:42.055] [R5] read: "Tock-free data structuerformance by reusing worker threads efficiently."
[22:41:42.056] [W6] wrote: "Test"
[22:41:42.062] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.067] [R1] read: "Test"
[22:41:42.080] [R5] read: "Context switchintructures use atomic operations for synchronization."
[22:41:42.084] [R3] read: "Context switching between threads has perftions for synchronization."
[22:41:42.088] [W7] wrote: "!"
[22:41:42.088] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.088] [R2] read: "!"
[22:41:42.089] [R4] read: "!"
[22:41:42.095] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.095] [R1] read: "!"
[22:41:42.107] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.108] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.109] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.119] [R5] read: "Lock-free data stove ures usenae by reusing workeo tsynchronificiently."
[22:41:42.127] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.127] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.127] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.131] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.134] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:42.142] [W4] wrote: "!"
[22:41:42.144] [R2] read: "Critical seata structures use atomic operations for synchronization."
[22:41:42.152] [R5] read: "Critical sections must be kept as short as possible for efficietion."
[22:41:42.152] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.163] [R1] read: "Thread p sections must be kept as short as possible for efficiency."
[22:41:42.167] [R3] read: "Thread pools improve performance by reusas possible for efficiency."
[22:41:42.172] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.184] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.186] [R4] read: "Context switching between threads has psing worker threads efficiently."
[22:41:42.190] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.197] [R3] read: "Thread pools improve performance by reusing worker threads efsts."
[22:41:42.198] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.200] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.205] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.216] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.216] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:42.219] [R3] read: "Conted pools improve performance by reusing worker threads efficiently."
[22:41:42.223] [W6] wrote: "!"
[22:41:42.226] [R2] read: "!"
[22:41:42.227] [W5] wrote: "!"
[22:41:42.228] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.231] [R4] read: "!"
[22:41:42.234] [W1] wrote: "!"
[22:41:42.235] [R5] read: "!"
[22:41:42.251] [W2] wrote: "!"
[22:41:42.253] [W8] wrote: "A"
[22:41:42.253] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.255] [R4] read: "A"
[22:41:42.257] [W3] wrote: "!"
[22:41:42.265] [R5] read: "!"
[22:41:42.268] [R1] read: "!"
[22:41:42.278] [R3] read: "!"
[22:41:42.279] [R2] read: "!"
[22:41:42.290] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.292] [R4] read: "Critical sections must be kept as has performance overhead costs."
[22:41:42.297] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.305] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.311] [R3] read: "Context switching between threads has performance overhead costs."
[22:41:42.315] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:42.318] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.321] [R5] read: "Context switching between threads has performance overhead costs."
[22:41:42.321] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:42.322] [W7] wrote: "A"
[22:41:42.327] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.332] [R2] read: "Context switching between threads has performance overhead costs."
[22:41:42.341] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:41:42.345] [W8] wrote: "Hello World!"
[22:41:42.355] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.356] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.357] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.363] [W4] wrote: "A"
[22:41:42.366] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.367] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.373] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.381] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.383] [W7] wrote: "Hello World!"
[22:41:42.389] [R2] read: "Hello World!"
[22:41:42.399] [R4] read: "The quick b!"
[22:41:42.403] [R3] read: "The quick brown fox jumps over the lart as possible for efficiency."
[22:41:42.404] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.409] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.414] [W4] wrote: "Hello World!"
[22:41:42.416] [R5] read: "Hello World!"
[22:41:42.420] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.424] [W1] wrote: "A"
[22:41:42.431] [W5] wrote: "A"
[22:41:42.435] [R2] read: "A"
[22:41:42.436] [R3] read: "A"
[22:41:42.451] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.453] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:42.460] [R1] read: "Operating systems manages over the lazy dogpossible for efficiency."
[22:41:42.460] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.464] [R2] read: "Operating systems manage hardware and software rele for efficiency."
[22:41:42.465] [W8] wrote: "Operating systems manage hardware and software resources."
[22:41:42.466] [R5] read: "Operating systems manage hardware and software resources."
[22:41:42.468] [W3] wrote: "A"
[22:41:42.483] [W5] wrote: "Hello World!"
[22:41:42.486] [R3] read: "Hello World!"
[22:41:42.487] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.490] [R1] read: "Hello World!"
[22:41:42.491] [W6] wrote: "A"
[22:41:42.501] [R2] read: "A"
[22:41:42.505] [R4] read: "A"
[22:41:42.518] [W1] wrote: "Hello World!"
[22:41:42.523] [R5] read: "Hello World!"
[22:41:42.524] [W2] wrote: "A"
[22:41:42.528] [W8] wrote: "X"
[22:41:42.530] [R4] read: "X"
[22:41:42.532] [R3] read: "X"
[22:41:42.532] [R1] read: "X"
[22:41:42.546] [R5] read: "The quick brown s manage hardware and software resources."
[22:41:42.547] [W7] wrote: "Operating systems manage hardware and software resources."
[22:41:42.548] [R2] read: "The quick brown fox jumps ordware and software resources."
[22:41:42.550] [W4] wrote: "Operating systems manage hardware and software resources."
[22:41:42.551] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.556] [W3] wrote: "Hello World!"
[22:41:42.563] [R1] read: "Hello World!"
[22:41:42.572] [W2] wrote: "Hello World!"
[22:41:42.574] [R5] read: "Hello World!"
[22:41:42.581] [R4] read: "Hello World!"
[22:41:42.582] [W4] wrote: "X"
[22:41:42.585] [R3] read: "S"
[22:41:42.585] [R2] read: "Synch World!"
[22:41:42.591] [W6] wrote: "Hello World!"
[22:41:42.594] [R5] read: "Hello World!"
[22:41:42.594] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.605] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.610] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.613] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.614] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.616] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.619] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.633] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.643] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.643] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.647] [W7] wrote: "X"
[22:41:42.650] [R1] read: "Readers and wri pre jumps over the lazy dog."
[22:41:42.650] [R2] read: "Readers and writersventps over the lazy dog."
[22:41:42.655] [R5] read: "Operating systems manage hoordinate access to shurrent programs."
[22:41:42.656] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:42.657] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.660] [W5] wrote: "Operating systems manage hardware and software resources."
[22:41:42.664] [R4] read: "Operating systems manage hardware and software resources."
[22:41:42.673] [R3] read: "Operating systems manage hardware and software resources."
[22:41:42.673] [R1] read: "Operating systems manage hardware and software resources."
[22:41:42.678] [R2] read: "Operating systems manage hardware and software resources."
[22:41:42.689] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:42.694] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:42.695] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:42.696] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:41:42.705] [R4] read: "Synchuick brown fox jumps over the lazy dog."
[22:41:42.714] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.714] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.723] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.728] [R2] read: "Operating systn prevents race conditions in concurrent programs."
[22:41:42.728] [R3] read: "Operating syste prevents race conditions in concurrent programs."
[22:41:42.729] [W3] wrote: "X"
[22:41:42.729] [R4] read: "X"
[22:41:42.735] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:42.736] [W8] wrote: "Race!"
[22:41:42.742] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:42.751] [R5] read: "Race!"
[22:41:42.752] [R2] read: "Readering systems manage hardware and software resources."
[22:41:42.757] [W5] wrote: "X"
[22:41:42.759] [R4] read: "X"
[22:41:42.760] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:41:42.763] [R1] read: "X"
[22:41:42.774] [R2] read: "Mutual exclusion rs must coordinate access to shared data."
[22:41:42.777] [W1] wrote: "X"
[22:41:42.779] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:42.781] [R5] read: "X"
[22:41:42.782] [W2] wrote: "X"
[22:41:42.787] [R3] read: "X"
[22:41:42.793] [R4] read: "Readers and writers must cnly one writer at a time."
[22:41:42.798] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:42.803] [W4] wrote: "Race!"
[22:41:42.807] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:42.809] [R3] read: "Race!"
