=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[00:42:59.685] [R3] started
[00:42:59.845] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:59.850] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:42:59.852] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:59.854] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:42:59.857] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:42:59.869] [R5] read: "Operating systems manage hardware alazy dog."
[00:42:59.873] [W8] wrote: "Operating systems manage hardware and software resources."
[00:42:59.879] [W5] wrote: "Operating systems manage hardware and software resources."
[00:42:59.891] [R2] read: "Operating systems manage hardware and software resources."
[00:42:59.900] [R1] read: "Operating systems manage hardware and software resources."
[00:42:59.900] [W2] wrote: "Operating systems manage hardware and software resources."
[00:42:59.902] [R3] read: "Operating systems manage hardware and software resources."
[00:42:59.903] [R5] read: "Operating systems manage hardware and software resources."
[00:42:59.912] [R4] read: "Operating systems manage hardware and software resources."
[00:42:59.918] [W6] wrote: "Operating systems manage hardware and software resources."
[00:42:59.921] [W1] wrote: "X"
[00:42:59.923] [R1] read: "X"
[00:42:59.931] [R5] read: "Operating systems manage hardware and software resources."
[00:42:59.936] [R3] read: "Operating systems manage hardware and software resources."
[00:42:59.937] [W4] wrote: "Operating systems manage hardware and software resources."
[00:42:59.939] [W3] wrote: "Operating systems manage hardware and software resources."
[00:42:59.940] [W5] wrote: "X"
[00:42:59.943] [W7] wrote: "Operating systems manage hardware and software resources."
[00:42:59.943] [R1] read: "X"
[00:42:59.947] [R4] read: "X"
[00:42:59.949] [W6] wrote: "X"
[00:42:59.949] [R2] read: "X"
[00:42:59.961] [W8] wrote: "X"
[00:42:59.974] [R2] read: "X"
[00:42:59.976] [W2] wrote: "X"
[00:42:59.980] [R3] read: "X"
[00:42:59.980] [R5] read: "X"
[00:42:59.996] [W4] wrote: "X"
[00:42:59.998] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:59.998] [W7] wrote: "X"
[00:42:59.998] [R1] read: "X"
[00:43:00.001] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.004] [R4] read: "X"
[00:43:00.010] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.019] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.019] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.022] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.025] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.029] [R4] read: "Readeronization prevents race conditions in concurrent programs."
[00:43:00.031] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.037] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.038] [W3] wrote: "X"
[00:43:00.045] [R1] read: "Synchronization prevents race conditions in o shared data."
[00:43:00.048] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.056] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.064] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.066] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.067] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.070] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.070] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.076] [W1] wrote: "Race!"
[00:43:00.082] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:00.088] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.090] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.092] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:00.092] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:00.093] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:00.096] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:00.103] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.116] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:00.119] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.125] [R5] read: "Reader exclusion ensures only one writer s to shared data."
[00:43:00.127] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.133] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.134] [R2] read: "Race!rs and writers must coordinate access to shared data."
[00:43:00.134] [W8] wrote: "Race!"
[00:43:00.136] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.139] [R1] read: "Race!"
[00:43:00.142] [R3] read: "Race!"
[00:43:00.147] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:00.152] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:00.152] [W4] wrote: "Race!"
[00:43:00.163] [W6] wrote: "Race!"
[00:43:00.166] [R1] read: "Ptce!"
[00:43:00.166] [R5] read: "Pthe!"
[00:43:00.169] [W2] wrote: "Race!"
[00:43:00.172] [R2] read: "Race!"
[00:43:00.174] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.180] [W7] wrote: "Race!"
[00:43:00.189] [R5] read: "Race!"
[00:43:00.197] [R3] read: "Race!"
[00:43:00.199] [R4] read: "Race!"
[00:43:00.202] [R1] read: "Race!"
[00:43:00.213] [W5] wrote: "Race!"
[00:43:00.219] [R2] read: "Race!"
[00:43:00.224] [R5] read: "Race!"
[00:43:00.229] [R3] read: "Race!"
[00:43:00.239] [W3] wrote: "Race!"
[00:43:00.241] [R4] read: "Race!"
[00:43:00.242] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.244] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.250] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.250] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:43:00.254] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.256] [R1] read: "Concurrency bugs are difficult to reprer at a time."
[00:43:00.259] [R3] read: "Concurrency bugs are difficult to reproduce and debug c"
[00:43:00.261] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.271] [R4] read: "Mutual exclusion ensures onult to reproduce and debug consistently."
[00:43:00.275] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.275] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:00.281] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:00.288] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.292] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:00.293] [R1] read: "Pthual exclusion ensures only one writer at a time."
[00:43:00.295] [R2] read: "Pthread library pensures only one writer at a time."
[00:43:00.301] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.308] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:00.324] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.324] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:00.325] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:00.340] [W1] wrote: "AB"
[00:43:00.342] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:00.343] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.349] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.353] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:00.354] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:00.364] [R5] read: "Concurrency bugs are des powerful threading primitives."
[00:43:00.365] [R1] read: "Concurrency bugs are difficult to threading primitives."
[00:43:00.371] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.375] [R4] read: "Pthread library provides powerful threading primitbug consistently."
[00:43:00.376] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.377] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:00.377] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.397] [R3] read: "Conread library provides powerful threading primitives."
[00:43:00.400] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:00.407] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.409] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.412] [R5] read: "Memory barriers ensure proper ordering of opand debug consistently."
[00:43:00.415] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.417] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.421] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.433] [R5] read: "Concurrency bugs are difficult to reproduce and dens across cores."
[00:43:00.435] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistores."
[00:43:00.435] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.442] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.446] [W4] wrote: "AB"
[00:43:00.455] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.461] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.461] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.462] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.466] [W2] wrote: "AB"
[00:43:00.469] [W6] wrote: "AB"
[00:43:00.470] [W8] wrote: "AB"
[00:43:00.474] [R4] read: "AB"
[00:43:00.474] [R2] read: "DB"
[00:43:00.484] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.487] [R5] read: "Concurrency bugs are difficult to reproduce and debug consier."
[00:43:00.488] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.491] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.501] [R3] read: "Moncurrency bugs are difficult to reproduce and debug consistently."
[00:43:00.503] [R2] read: "Memory barr bugs are difficult to reproduce and debug consistently."
[00:43:00.511] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.517] [W7] wrote: "AB"
[00:43:00.527] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.528] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.537] [W5] wrote: "AB"
[00:43:00.543] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.543] [W3] wrote: "AB"
[00:43:00.545] [R5] read: "AB"
[00:43:00.549] [R3] read: "AB"
[00:43:00.551] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.557] [R4] read: "AB"
[00:43:00.561] [R2] read: "AB"
[00:43:00.563] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.569] [W1] wrote: "Test"
[00:43:00.571] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.583] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.585] [R4] read: "Deadly barriers ensure proper ordering of operations across cores."
[00:43:00.585] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.593] [R3] read: "Memory barriers ensure proper ordering onitely for each oss cores."
[00:43:00.594] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.597] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.599] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.604] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:00.615] [R2] read: "Deadlock occurs when threads wait indefinitely for each othecores."
[00:43:00.615] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.619] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.623] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.628] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.636] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.637] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.662] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.662] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.664] [W6] wrote: "Test"
[00:43:00.667] [R4] read: "Deadlock occursstructureeads wait indefinitely for each other."
[00:43:00.670] [W7] wrote: "Test"
[00:43:00.673] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.673] [R3] read: "Test"
[00:43:00.674] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.675] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.685] [R5] read: "Test"
[00:43:00.694] [W4] wrote: "Test"
[00:43:00.701] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.705] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.706] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:00.710] [W8] wrote: "Test"
[00:43:00.721] [R4] read: "Test"
[00:43:00.725] [R5] read: "Lock-fck occurs when threads wait indefinitely for each other."
[00:43:00.729] [R3] read: "Thread po data structures use atomic ofinitely for each other."
[00:43:00.734] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.739] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.739] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.750] [R4] read: "Lock-free ls improve performance by reusing worker threads efficiently."
[00:43:00.751] [R3] read: "Lock-free ds improve performance by reusing worker threads efficiently."
[00:43:00.754] [R2] read: "Lock-free data structures use atoby reusing worker threads efficiently."
[00:43:00.758] [W5] wrote: "Test"
[00:43:00.759] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.760] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.764] [W2] wrote: "Test"
[00:43:00.765] [W3] wrote: "Test"
[00:43:00.773] [R5] read: "Test"
[00:43:00.786] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.791] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.793] [W1] wrote: "!"
[00:43:00.796] [R1] read: "!"
[00:43:00.798] [R5] read: "!"
[00:43:00.798] [R2] read: "!"
[00:43:00.799] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.801] [R4] read: "!"
[00:43:00.821] [R3] read: "Lock-free data structures usance by reusing worker threads efficiently."
[00:43:00.822] [R4] read: "Lock-free data structures use atomy reusing worker threads efficiently."
[00:43:00.824] [R5] read: "Lock-free data structures use atomic operations er threads efficiently."
[00:43:00.827] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.831] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.842] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.854] [R1] read: "Thread pools improve performance by reusing worker threads effatiently."
[00:43:00.854] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.855] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:00.856] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.865] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.867] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.867] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.879] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.882] [W4] wrote: "!"
[00:43:00.889] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:00.893] [R5] read: "!"
[00:43:00.894] [R3] read: "!"
[00:43:00.895] [R1] read: "!"
[00:43:00.899] [W7] wrote: "!"
[00:43:00.901] [R2] read: "!"
[00:43:00.910] [R4] read: "Thread pools improve performance by s performance overhead costs."
[00:43:00.915] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.918] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.921] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.931] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:00.933] [W8] wrote: "!"
[00:43:00.939] [R1] read: "!"
[00:43:00.942] [R2] read: "!"
[00:43:00.943] [R4] read: "!"
[00:43:00.951] [R5] read: "!"
[00:43:00.952] [W6] wrote: "!"
[00:43:00.955] [W2] wrote: "!"
[00:43:00.960] [R3] read: "!"
[00:43:00.973] [R4] read: "!"
[00:43:00.985] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:00.987] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:00.991] [R1] read: "Critical sections must be kept as has performance overhead costs."
[00:43:00.995] [W5] wrote: "!"
[00:43:00.995] [R3] read: "!"
[00:43:00.996] [R2] read: "!"
[00:43:00.996] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.004] [R5] read: "!"
[00:43:01.007] [W3] wrote: "!"
[00:43:01.008] [R4] read: "!"
[00:43:01.021] [R2] read: "!"
[00:43:01.040] [R3] read: "Critical sections must be keptads has p aformancble for efficiency."
[00:43:01.043] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:01.043] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:01.044] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:01.044] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.046] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.047] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.048] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.056] [R5] read: "Contecal sections must be kept as short as possible for efficiency."
[00:43:01.066] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:01.074] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:01.085] [R4] read: "Critica switching between threads has performance overhead costs."
[00:43:01.091] [W1] wrote: "A"
[00:43:01.095] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.095] [R3] read: "Context switching between thpt as short as possible for efficiency."
[00:43:01.099] [R1] read: "Context switching between threads has performance e for efficiency."
[00:43:01.101] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:01.105] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:01.116] [W4] wrote: "A"
[00:43:01.120] [R2] read: "Critical sections metween threads has performance overhead costs."
[00:43:01.120] [R1] read: "Critical sections metween threads has performance overhead costs."
[00:43:01.126] [W7] wrote: "A"
[00:43:01.127] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.132] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.141] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.152] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.156] [R2] read: "Hello World!tions must be kept as short as possible for efficiency."
[00:43:01.156] [W1] wrote: "Hello World!"
[00:43:01.159] [R5] read: "Hello World!"
[00:43:01.163] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.163] [R4] read: "Hello World!"
[00:43:01.165] [W6] wrote: "A"
[00:43:01.169] [R1] read: "A"
[00:43:01.172] [W2] wrote: "A"
[00:43:01.187] [R4] read: "Aritical sections must be kept as short as possible for efficiency."
[00:43:01.187] [W8] wrote: "A"
[00:43:01.192] [R3] read: "A"
[00:43:01.193] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:01.195] [R2] read: "A"
[00:43:01.199] [W4] wrote: "Hello World!"
[00:43:01.202] [W3] wrote: "A"
[00:43:01.206] [R1] read: "A"
[00:43:01.210] [R5] read: "A"
[00:43:01.214] [R4] read: "A"
[00:43:01.218] [R3] read: "A"
[00:43:01.226] [W6] wrote: "Hello World!"
[00:43:01.227] [W7] wrote: "Hello World!"
[00:43:01.237] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.239] [W3] wrote: "Hello World!"
[00:43:01.240] [R1] read: "Hello World!"
[00:43:01.244] [R2] read: "Hello World!"
[00:43:01.252] [R5] read: "Hello World!"
[00:43:01.254] [W2] wrote: "Hello World!"
[00:43:01.263] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.263] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.266] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.270] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.274] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.274] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.277] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.281] [W5] wrote: "A"
[00:43:01.284] [W8] wrote: "Hello World!"
[00:43:01.306] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.307] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.308] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.310] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.310] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.321] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:01.329] [R3] read: "Operating systems manage hardware and software resources."
[00:43:01.331] [R5] read: "Operating systems manage hardware and software resources."
[00:43:01.332] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:01.332] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:01.335] [R2] read: "Operating systems manage hardware and software resources."
[00:43:01.343] [R1] read: "Operating systems manage hardware and software resources."
[00:43:01.362] [R4] read: "Operating systems manage hardware and software resources."
[00:43:01.365] [R1] read: "Operating systems manage hardware and software resources."
[00:43:01.367] [W1] wrote: "X"
[00:43:01.369] [W4] wrote: "X"
[00:43:01.370] [R5] read: "X"
[00:43:01.373] [W5] wrote: "Hello World!"
[00:43:01.381] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:01.381] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.383] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.390] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:01.396] [W7] wrote: "X"
[00:43:01.403] [R3] read: "X"
[00:43:01.417] [R1] read: "Operating systems manage hardware and software resources."
[00:43:01.417] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:01.417] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:01.420] [R5] read: "Operating systems manage hardware and software resources."
[00:43:01.422] [R4] read: "Operating systems manage hardware and software resources."
[00:43:01.440] [R3] read: "Synchronization prevents race conditions in concurrentes."
[00:43:01.442] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.447] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.450] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.451] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.457] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.460] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.467] [W2] wrote: "X"
[00:43:01.472] [R3] read: "The hronization prevents race conditions in concurrent programs."
[00:43:01.477] [R4] read: "The quick brown fox jumps over theitions in concurrent programs."
[00:43:01.479] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:01.488] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:01.488] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:01.489] [W3] wrote: "X"
[00:43:01.490] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:01.491] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:01.497] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:01.498] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:01.498] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:01.499] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:01.516] [W6] wrote: "X"
[00:43:01.529] [R2] read: "X"
[00:43:01.535] [R4] read: "X"
[00:43:01.536] [R5] read: "X"
[00:43:01.541] [R3] read: "X"
[00:43:01.541] [R1] read: "X"
[00:43:01.555] [W8] wrote: "X"
[00:43:01.559] [W1] wrote: "Race!"
[00:43:01.563] [R1] read: "Race!"
[00:43:01.564] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:01.565] [R5] read: "Race!"
