=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:48.108] [R3] started
[00:43:48.935] [W7] wrote: "Test"
[00:43:48.940] [R5] read: "Test"
[00:43:48.953] [R2] read: "Test"
[00:43:48.955] [R4] read: "Test"
[00:43:48.962] [W3] wrote: "AB"
[00:43:48.970] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:48.972] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.973] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.975] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.978] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.989] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.990] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.992] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:48.993] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.011] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.015] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.016] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.021] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.024] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.025] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.026] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.030] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.031] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.032] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.034] [W4] wrote: "Test"
[00:43:49.047] [R3] read: "Test"
[00:43:49.048] [W8] wrote: "Test"
[00:43:49.050] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:49.056] [W1] wrote: "Test"
[00:43:49.058] [R1] read: "Test"
[00:43:49.063] [R2] read: "Test"
[00:43:49.067] [R4] read: "Test"
[00:43:49.067] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.077] [W6] wrote: "Test"
[00:43:49.078] [R5] read: "Test"
[00:43:49.079] [R1] read: "Test"
[00:43:49.085] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.090] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.098] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.102] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.108] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.108] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.113] [W5] wrote: "Test"
[00:43:49.117] [R2] read: "Test"
[00:43:49.125] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.127] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.135] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.137] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:49.138] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.144] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.148] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.152] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.160] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.164] [W7] wrote: "!"
[00:43:49.167] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.169] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.172] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.175] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.178] [W2] wrote: "!"
[00:43:49.187] [R4] read: "!"
[00:43:49.199] [R3] read: "!"
[00:43:49.200] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.206] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.206] [W1] wrote: "!"
[00:43:49.208] [R5] read: "!"
[00:43:49.210] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.214] [W3] wrote: "Test"
[00:43:49.214] [R1] read: "Test"
[00:43:49.215] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.217] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:49.233] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:49.236] [W8] wrote: "!"
[00:43:49.237] [W4] wrote: "!"
[00:43:49.240] [R5] read: "!"
[00:43:49.244] [R1] read: "!"
[00:43:49.247] [R2] read: "!"
[00:43:49.255] [R4] read: "!"
[00:43:49.261] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.284] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.285] [W5] wrote: "!"
[00:43:49.286] [R3] read: "!"
[00:43:49.289] [W6] wrote: "!"
[00:43:49.293] [R5] read: "!"
[00:43:49.294] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.295] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:49.295] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:49.297] [R2] read: "Context switching between threads has performance overhead costs."
[00:43:49.307] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:49.313] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.321] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.322] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.323] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.324] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.325] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.325] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.326] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.337] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.338] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.342] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.342] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:49.348] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.357] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.359] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:49.363] [W2] wrote: "A"
[00:43:49.370] [W7] wrote: "A"
[00:43:49.371] [R4] read: "A"
[00:43:49.372] [R5] read: "A"
[00:43:49.381] [W1] wrote: "A"
[00:43:49.384] [R2] read: "A"
[00:43:49.388] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.388] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.395] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.407] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.408] [W8] wrote: "A"
[00:43:49.408] [R2] read: "A"
[00:43:49.412] [R4] read: "A"
[00:43:49.427] [R5] read: "A"
[00:43:49.429] [W3] wrote: "!"
[00:43:49.430] [W7] wrote: "Hello World!"
[00:43:49.438] [R4] read: "Hello World!"
[00:43:49.438] [R1] read: "Hello World!"
[00:43:49.440] [R2] read: "Hello World!"
[00:43:49.447] [W4] wrote: "A"
[00:43:49.457] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.462] [W2] wrote: "Hello World!"
[00:43:49.465] [R3] read: "Hello World!"
[00:43:49.470] [R5] read: "Hello World!"
[00:43:49.479] [W1] wrote: "Hello World!"
[00:43:49.479] [W8] wrote: "Hello World!"
[00:43:49.481] [R1] read: "Hello World!"
[00:43:49.482] [W5] wrote: "A"
[00:43:49.483] [R4] read: "A"
[00:43:49.489] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:49.497] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.499] [W4] wrote: "Hello World!"
[00:43:49.500] [R2] read: "Hello World!"
[00:43:49.501] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.502] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.512] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.515] [W6] wrote: "A"
[00:43:49.523] [R4] read: "A"
[00:43:49.523] [R1] read: "A"
[00:43:49.536] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.542] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.543] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.546] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:49.549] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.556] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:49.557] [W5] wrote: "Hello World!"
[00:43:49.565] [R1] read: "Hello World!"
[00:43:49.567] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.570] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.572] [W6] wrote: "Hello World!"
[00:43:49.575] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:49.579] [R4] read: "Operating systems manage hardware and software resources."
[00:43:49.583] [R2] read: "Operating systems manage hardware and software resources."
[00:43:49.592] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:49.595] [R5] read: "Operating systems manage hardware and software resources."
[00:43:49.612] [R3] read: "Operating systems manage hardware and software resources."
[00:43:49.618] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:49.621] [R5] read: "Operating systems manage hardware and software resources."
[00:43:49.622] [R1] read: "Operating systems manage hardware and software resources."
[00:43:49.623] [R2] read: "Operating systems manage hardware and software resources."
[00:43:49.625] [W3] wrote: "A"
[00:43:49.625] [W1] wrote: "X"
[00:43:49.625] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:49.632] [W2] wrote: "X"
[00:43:49.633] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.633] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.648] [W7] wrote: "X"
[00:43:49.651] [W4] wrote: "X"
[00:43:49.653] [R3] read: "X"
[00:43:49.655] [R2] read: "X"
[00:43:49.659] [R1] read: "X"
[00:43:49.670] [R4] read: "X"
[00:43:49.672] [R5] read: "X"
[00:43:49.672] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.674] [W3] wrote: "Hello World!"
[00:43:49.683] [R1] read: "Hello World!"
[00:43:49.687] [R3] read: "Hello World!"
[00:43:49.695] [R5] read: "Hello World!"
[00:43:49.697] [R4] read: "Hello World!"
[00:43:49.697] [R2] read: "Hello World!"
[00:43:49.698] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.706] [W8] wrote: "X"
[00:43:49.708] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.708] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.710] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.711] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.716] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.719] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.722] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:49.723] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:49.734] [R1] read: "Operating systems manage hardware and software resources."
[00:43:49.741] [R3] read: "Operating systems manage hardware and software resources."
[00:43:49.746] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.750] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.754] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.761] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:49.764] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.765] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:49.776] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:49.778] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:49.778] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:49.780] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:49.791] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:49.792] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:49.796] [W6] wrote: "X"
[00:43:49.797] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:49.798] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:49.800] [W5] wrote: "X"
[00:43:49.803] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:49.804] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:49.807] [R2] read: "Operating systems manage hardware and software resources."
[00:43:49.811] [R3] read: "Operating systems manage hardware and software resources."
[00:43:49.819] [R1] read: "Operating systems manage hardware and software resources."
[00:43:49.829] [R5] read: "Operating systems manage hardware and software resources."
[00:43:49.832] [W7] wrote: "Race!"
[00:43:49.835] [W3] wrote: "X"
[00:43:49.838] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.839] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:49.845] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:49.853] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:49.854] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:49.858] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:49.864] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:49.867] [W2] wrote: "Race!"
[00:43:49.868] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:49.872] [W4] wrote: "Race!"
[00:43:49.880] [R4] read: "Race!"
[00:43:49.895] [R2] read: "Race!"
[00:43:49.900] [R3] read: "Race!"
[00:43:49.901] [W1] wrote: "Race!"
[00:43:49.903] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:49.906] [R4] read: "Mutual exclusion ensures only one writer at a time."
