=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[22:41:32.917] [R3] started
[22:41:33.162] [R2] read: "Operating systems manage hardware and software resources."
[22:41:33.163] [W5] wrote: "X"
[22:41:33.163] [R5] read: "X"
[22:41:33.165] [W7] wrote: "Operating systems manage hardware and software resources."
[22:41:33.168] [R1] read: "X"
[22:41:33.173] [R4] read: "X"
[22:41:33.174] [W3] wrote: "X"
[22:41:33.177] [R3] read: "X"
[22:41:33.184] [W8] wrote: "X"
[22:41:33.202] [W6] wrote: "X"
[22:41:33.205] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:33.207] [W7] wrote: "X"
[22:41:33.208] [W4] wrote: "X"
[22:41:33.210] [R5] read: "X"
[22:41:33.217] [R1] read: "Synchronizsystems manage hardware and software resources."
[22:41:33.221] [R4] read: "Synchronization prevents race coe and software resources."
[22:41:33.221] [R2] read: "Synchronization prevents race conditd software resources."
[22:41:33.226] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.226] [W1] wrote: "X"
[22:41:33.229] [R3] read: "X"
[22:41:33.240] [W2] wrote: "X"
[22:41:33.241] [R5] read: "X"
[22:41:33.255] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.258] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.262] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.262] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.264] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.272] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.279] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.285] [R5] read: "Synchroniza writers must coordinate accs in concurrent programs."
[22:41:33.285] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.287] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.287] [R2] read: "Synchronization prevents racedinate access to shared dataograms."
[22:41:33.288] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.293] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.305] [R3] read: "Synchroniza ion prevents race conditions in concurrent programs."
[22:41:33.312] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.313] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:33.323] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:33.323] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:33.324] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.342] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:33.342] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.343] [R2] read: "Readers and writers must coordinate access to shared data."
[22:41:33.350] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:33.360] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:33.361] [W5] wrote: "Race!"
[22:41:33.364] [R2] read: "Race!"
[22:41:33.365] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.372] [W3] wrote: "Race!"
[22:41:33.373] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.381] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:33.383] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:33.383] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.383] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:33.390] [W6] wrote: "Race!"
[22:41:33.392] [R2] read: "Race!"
[22:41:33.402] [R3] read: "Race!"
[22:41:33.406] [W1] wrote: "Race!"
[22:41:33.407] [R1] read: "Readers and writers must coordinate access to shared data."
[22:41:33.408] [R5] read: "Readers and writers must coordinate access to shared data."
[22:41:33.412] [R2] read: "Mutual exclusion ensmust coordinate access to shared data."
[22:41:33.415] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:33.416] [W4] wrote: "Race!"
[22:41:33.417] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.421] [W2] wrote: "Race!"
[22:41:33.424] [R3] read: "Race!"
[22:41:33.428] [R5] read: "Race!"
[22:41:33.434] [W8] wrote: "Race!"
[22:41:33.435] [R4] read: "Race!"
[22:41:33.451] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.451] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.457] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.460] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.461] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.463] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.464] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.473] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.475] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.484] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.494] [R4] read: "Mutual  library provides only one writer at a time."
[22:41:33.495] [R1] read: "Mutual excluary provides powe one writer at a time."
[22:41:33.499] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.501] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.506] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:41:33.508] [W7] wrote: "Race!"
[22:41:33.510] [R5] read: "Race!"
[22:41:33.514] [R2] read: "Race!"
[22:41:33.517] [R1] read: "Pace!"
[22:41:33.525] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.537] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.542] [R4] read: "Pthread library provides powe one writer at a time."
[22:41:33.546] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.547] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:33.548] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:33.555] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:33.559] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.560] [R5] read: "Pthread library provides powerful threading primitives."
[22:41:33.567] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.567] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.569] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:33.573] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:33.576] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:33.588] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.596] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.599] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.610] [R2] read: "Mutual exclusion are difficult to reproduce and debug consistently."
[22:41:33.611] [R5] read: "Mutual exclusion ene difficult to reproduce and debug consistently."
[22:41:33.616] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:33.617] [R3] read: "Concurrexclusion ensures only one writer at a time."
[22:41:33.626] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.626] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.635] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.637] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.638] [R5] read: "Pthread library provides powerful threading primitives."
[22:41:33.640] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:33.642] [W6] wrote: "AB"
[22:41:33.648] [R2] read: "Concurrency bugs are difficult to threading primitives."
[22:41:33.654] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.656] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.659] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.676] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.682] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.682] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.694] [R2] read: "Memory barriers ensure p powerfto reproduce and debug consistently."
[22:41:33.695] [R5] read: "Memory barriers ensure proowerful reproduce and debug consistently."
[22:41:33.696] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.696] [W5] wrote: "AB"
[22:41:33.698] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:41:33.699] [W2] wrote: "AB"
[22:41:33.701] [W1] wrote: "AB"
[22:41:33.701] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.702] [R1] read: "AB"
[22:41:33.711] [R4] read: "AB"
[22:41:33.717] [R3] read: "AB"
[22:41:33.726] [W4] wrote: "AB"
[22:41:33.727] [W8] wrote: "AB"
[22:41:33.729] [W3] wrote: "AB"
[22:41:33.732] [R5] read: "AB"
[22:41:33.736] [R2] read: "AB"
[22:41:33.740] [R3] read: "AB"
[22:41:33.740] [R4] read: "AB"
[22:41:33.762] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.764] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.766] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.778] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.782] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:33.782] [R3] read: "Memory bncy bugs are difficult to reproduce and debug consistently."
[22:41:33.783] [R2] read: "Memory barriergs are difficult to reproduce and debug consistently."
[22:41:33.783] [R5] read: "Memory barriers  are difficult to reproduce and debug consistently."
[22:41:33.791] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.798] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.804] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.810] [R1] read: "Memory barriers ensure proper ordering of oply for each other."
[22:41:33.811] [R4] read: "Deadlo barriers ensure proper ordering of operations ch other."
[22:41:33.812] [R3] read: "Deadlock oriers ensure proper ordering of operations acrother."
[22:41:33.813] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.814] [R5] read: "Deadlock occurs when threoper ordering of operations across cores."
[22:41:33.815] [R2] read: "Deadlock occurs when threads  ordering of operations across cores."
[22:41:33.817] [W7] wrote: "AB"
[22:41:33.820] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.825] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.846] [R1] read: "AB"
[22:41:33.848] [R5] read: "AB"
[22:41:33.849] [R3] read: "AB"
[22:41:33.849] [R4] read: "AB"
[22:41:33.855] [R2] read: "Deadlock occurs when threads  ordering of operations across cores."
[22:41:33.860] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.866] [R1] read: "Deadlock occurs when threoper ordering of operations ch other."
[22:41:33.868] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:33.872] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.873] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.874] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.877] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.878] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.878] [R5] read: "Teadlock occurs when threads wait indefinitely for each other."
[22:41:33.879] [W6] wrote: "Test"
[22:41:33.901] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.906] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.910] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.913] [W2] wrote: "Test"
[22:41:33.916] [R1] read: "Loct"
[22:41:33.918] [R5] read: "Teck-free data sthen threads wait indefinitely for each other."
[22:41:33.919] [W1] wrote: "Test"
[22:41:33.926] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:33.931] [W3] wrote: "Test"
[22:41:33.935] [R3] read: "Test"
[22:41:33.936] [W4] wrote: "Test"
[22:41:33.938] [W5] wrote: "Test"
[22:41:33.951] [R5] read: "Test"
[22:41:33.957] [R4] read: "Deadlock occurs when thes use atomic operations for synchronization."
[22:41:33.963] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.967] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.975] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.980] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:33.985] [R3] read: "Lock-free data structures use ait indefinitely for each other."
[22:41:33.991] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:33.992] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:33.996] [W8] wrote: "Test"
[22:41:33.997] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:33.998] [R2] read: "Lock-freeolsta structures use atomic operations for synchronization."
[22:41:34.002] [W7] wrote: "Test"
[22:41:34.007] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.007] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.011] [R1] read: "Test"
[22:41:34.023] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.026] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.026] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.028] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.033] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.037] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.044] [R1] read: "Thread pools imstructures use atomic operations for synchronization."
[22:41:34.053] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.071] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.072] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.074] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.079] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.083] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.084] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.085] [W6] wrote: "!"
[22:41:34.095] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.097] [R4] read: "Lock-free data structures use atomic opsing worker threads efficiently."
[22:41:34.101] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.104] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.115] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.115] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:34.118] [W2] wrote: "!"
[22:41:34.128] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.129] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.131] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.138] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.138] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.142] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.143] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.151] [W1] wrote: "!"
[22:41:34.159] [R2] read: "Context switching be performance by reusing worker threads efficiently."
[22:41:34.162] [W5] wrote: "!"
[22:41:34.166] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.172] [R5] read: "!"
[22:41:34.179] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:34.182] [W8] wrote: "!"
[22:41:34.189] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.189] [R4] read: "Thread pswitching between threads has performance overhead costs."
[22:41:34.189] [R2] read: "Thread pooitching between threads has performance overhead costs."
[22:41:34.195] [W3] wrote: "!"
[22:41:34.199] [R3] read: "!"
[22:41:34.199] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:34.201] [R5] read: "!"
[22:41:34.203] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.211] [R4] read: "!"
[22:41:34.227] [W4] wrote: "!"
[22:41:34.229] [R1] read: "!"
[22:41:34.231] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.231] [R5] read: "!"
[22:41:34.241] [R2] read: "Context switcions must be kept as short as possible for efficiency."
[22:41:34.244] [R3] read: "Context switching between threads short as possible for efficiency."
[22:41:34.249] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.257] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.257] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.263] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:34.274] [R3] read: "Context switching between threads has performance overhead costs."
[22:41:34.274] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:34.280] [R2] read: "Critical secthing between threads has performance overhead costs."
[22:41:34.288] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.289] [R5] read: "Context switching between threads has perf possible for efficiency."
[22:41:34.289] [W7] wrote: "!"
[22:41:34.293] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.309] [W2] wrote: "A"
[22:41:34.312] [R3] read: "A"
[22:41:34.314] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.314] [R1] read: "A"
[22:41:34.315] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.319] [R4] read: "A"
[22:41:34.332] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.336] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.339] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.339] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.340] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.341] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.345] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.359] [W8] wrote: "A"
[22:41:34.359] [R1] read: "A"
[22:41:34.366] [R3] read: "A"
[22:41:34.374] [R4] read: "A"
[22:41:34.380] [R5] read: "A"
[22:41:34.386] [W2] wrote: "Hello World!"
[22:41:34.386] [W6] wrote: "A"
[22:41:34.393] [W3] wrote: "A"
[22:41:34.394] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:41:34.395] [R4] read: "A"
[22:41:34.397] [R2] read: "A"
[22:41:34.398] [W5] wrote: "A"
[22:41:34.402] [W8] wrote: "Hello World!"
[22:41:34.415] [R4] read: "Hello World!"
[22:41:34.418] [R1] read: "Hello World!"
[22:41:34.422] [W4] wrote: "A"
[22:41:34.425] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.425] [W1] wrote: "A"
[22:41:34.426] [R3] read: "A"
[22:41:34.436] [R5] read: "A"
[22:41:34.445] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.449] [R1] read: "Hello Wck brown fox jumps over the lazy dog."
[22:41:34.450] [W6] wrote: "Hello World!"
[22:41:34.454] [W5] wrote: "Hello World!"
[22:41:34.456] [R2] read: "Hello World!"
[22:41:34.458] [R3] read: "Hello World!"
[22:41:34.462] [W3] wrote: "Hello World!"
[22:41:34.469] [R5] read: "Hello World!"
[22:41:34.472] [W4] wrote: "Hello World!"
[22:41:34.475] [R4] read: "Cello World!"
[22:41:34.480] [R3] read: "Critical sections must be kept as shazy dog."
[22:41:34.485] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:34.486] [W1] wrote: "Hello World!"
[22:41:34.491] [R5] read: "Hello World!"
[22:41:34.503] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:34.504] [R2] read: "The quick brown fox jumps ardware and software resources."
[22:41:34.507] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.509] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:41:34.511] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.516] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:41:34.526] [R5] read: "The quick systems manage hardware and software resources."
[22:41:34.527] [W8] wrote: "Operating systems manage hardware and software resources."
[22:41:34.529] [R4] read: "The quick brown fox jumps overare and software resources."
[22:41:34.529] [W7] wrote: "A"
[22:41:34.530] [R1] read: "A"
[22:41:34.531] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.541] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.548] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.548] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:41:34.549] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:41:34.553] [R2] read: "Ope quick brown fox jumps over the lazy dog."
[22:41:34.556] [R4] read: "Operating systems majumps over the lazy dog."
[22:41:34.562] [W5] wrote: "Operating systems manage hardware and software resources."
[22:41:34.566] [W2] wrote: "X"
[22:41:34.575] [W8] wrote: "X"
[22:41:34.583] [R1] read: "Operating systems manage hardware and software resources."
[22:41:34.585] [R2] read: "Operating systems manage hardware and software resources."
[22:41:34.587] [R5] read: "Operating systems manage hardware and software resources."
[22:41:34.588] [R3] read: "Operating systems manage hardware and software resources."
[22:41:34.590] [W4] wrote: "Operating systems manage hardware and software resources."
[22:41:34.593] [R4] read: "Operating systems manage hardware and software resources."
[22:41:34.603] [W5] wrote: "X"
[22:41:34.603] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:34.610] [R1] read: "X"
[22:41:34.612] [R2] read: "X"
[22:41:34.617] [R3] read: "Synchting systems manage hardware and software resources."
[22:41:34.623] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:34.625] [W7] wrote: "Hello World!"
[22:41:34.626] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.633] [R4] read: "Hello World!"
[22:41:34.634] [R5] read: "Hello World!"
[22:41:34.636] [R2] read: "Hello World!"
[22:41:34.643] [R1] read: "Operating s!"
[22:41:34.650] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:34.659] [W3] wrote: "X"
[22:41:34.665] [R3] read: "X"
[22:41:34.667] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.668] [R5] read: "X"
[22:41:34.672] [W4] wrote: "X"
[22:41:34.686] [W6] wrote: "X"
[22:41:34.688] [R4] read: "X"
[22:41:34.689] [R2] read: "X"
[22:41:34.689] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.691] [R1] read: "X"
[22:41:34.699] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:34.704] [R3] read: "Synchronizationters jumps over the lazy dog."
[22:41:34.710] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:34.711] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.711] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.714] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:34.721] [W1] wrote: "X"
[22:41:34.734] [R1] read: "X"
[22:41:34.737] [R4] read: "Synders azation prevents race conditions in concurrent programs."
[22:41:34.739] [R3] read: "Synchronizatwritersvents race conditions in concurrent programs."
