=== Shared String - Reader-Writer Problem ===
Mode: vanilla
Readers: 5, Writers: 8, Duration: 8 seconds
⚠️  WARNING: Vanilla mode - expect to see TORN READS (corrupted strings)!

[00:42:35.450] [R1] started
[00:42:35.646] [W5] wrote: "Operating systems manage hardware and software resources."
[00:42:35.646] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:35.646] [W7] wrote: "X"
[00:42:35.649] [W8] wrote: "X"
[00:42:35.650] [W1] wrote: "Operating systems manage hardware and software resources."
[00:42:35.651] [R2] read: "X"
[00:42:35.652] [R5] read: "X"
[00:42:35.660] [R1] read: "X"
[00:42:35.669] [R4] read: "X"
[00:42:35.673] [W6] wrote: "X"
[00:42:35.676] [R5] read: "X"
[00:42:35.681] [W3] wrote: "Operating systems manage hardware and software resources."
[00:42:35.685] [R1] read: "X"
[00:42:35.687] [R2] read: "X"
[00:42:35.690] [R3] read: "X"
[00:42:35.694] [W2] wrote: "X"
[00:42:35.700] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.706] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.713] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.713] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.714] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.721] [R3] read: "Opechronization prevents race conditions in concurrent programs."
[00:42:35.722] [W5] wrote: "X"
[00:42:35.728] [W1] wrote: "X"
[00:42:35.730] [W4] wrote: "Operating systems manage hardware and software resources."
[00:42:35.735] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.736] [R4] read: "X"
[00:42:35.738] [R1] read: "X"
[00:42:35.738] [R2] read: "X"
[00:42:35.748] [R5] read: "X"
[00:42:35.757] [W3] wrote: "X"
[00:42:35.762] [R3] read: "X"
[00:42:35.765] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.771] [R1] read: "X"
[00:42:35.777] [R4] read: "X"
[00:42:35.782] [R3] read: "Readers and writers muts race conditions in concurrent programs."
[00:42:35.783] [R2] read: "Readers and writers must coordconditions in concurrent programs."
[00:42:35.784] [R5] read: "Readers and writers must coordinate aons in concurrent programs."
[00:42:35.787] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.801] [R4] read: "Readers and writers must coordinate accessn c shared data."
[00:42:35.803] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.804] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.805] [R3] read: "Readers and writers must coordinate access to shared data."
[00:42:35.807] [R1] read: "Readers and writers must coordinate access to shared data."
[00:42:35.807] [W4] wrote: "X"
[00:42:35.814] [R5] read: "X"
[00:42:35.825] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.834] [R2] read: "Synchronization prevents race conditions in concurrent pr."
[00:42:35.835] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.836] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.838] [W8] wrote: "Race!"
[00:42:35.839] [R4] read: "Race!"
[00:42:35.843] [R5] read: "Race!"
[00:42:35.859] [R1] read: "Readers and writers must coordinate access to sharrent programs."
[00:42:35.860] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.861] [R3] read: "Readers and writers must coordinate access to shared data."
[00:42:35.867] [W7] wrote: "Race!"
[00:42:35.884] [R4] read: "Synchro and writers must coordinate access to shared data."
[00:42:35.887] [R5] read: "Synchronization prevents raordinate access to shared data."
[00:42:35.889] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.892] [W6] wrote: "Race!"
[00:42:35.893] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:35.894] [R2] read: "Race!"
[00:42:35.903] [W5] wrote: "Race!"
[00:42:35.907] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.908] [R5] read: "Mutual exclusion ensures only onete access to shared data."
[00:42:35.910] [R3] read: "Mutual exclusion ensures only one writer atto shared data."
[00:42:35.911] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:35.917] [R1] read: "Reader exclusion ensures only one writer at a time."
[00:42:35.925] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.927] [R4] read: "Readers and writers must coordinate access to shared data."
[00:42:35.937] [W2] wrote: "Race!"
[00:42:35.946] [R1] read: "Mutual exclusion ensures ooordinate access to shared data."
[00:42:35.946] [R2] read: "Mutual exclusion ensures onordinate access to shared data."
[00:42:35.950] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:35.951] [W1] wrote: "Race!"
[00:42:35.954] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:35.958] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:42:35.965] [R3] read: "Readers and wry provides powerful threading primitives."
[00:42:35.966] [R5] read: "Readers and writers mues powerful threading primitives."
[00:42:35.969] [W3] wrote: "Race!"
[00:42:35.972] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:42:35.984] [R4] read: "Race!"
[00:42:35.994] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:35.995] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:42:35.998] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:42:36.000] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:42:36.009] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:36.009] [R5] read: "Pttual exclusion ensures only one writer at a time."
[00:42:36.013] [R4] read: "Pthread library provides poly one writer at a time."
[00:42:36.018] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.023] [R3] read: "Pthread library provides powerful threading primitives."
[00:42:36.028] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.029] [R1] read: "Concurrency bugs are difficult to rhreading primitives."
[00:42:36.034] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.054] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:36.055] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:36.055] [R2] read: "Concurrencyusion ensures only one writer at a time."
[00:42:36.063] [W4] wrote: "Race!"
[00:42:36.064] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.064] [R5] read: "Race!"
[00:42:36.072] [R4] read: "Pthread library provides powerful thrroduce and debug consistently."
[00:42:36.075] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.078] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.079] [R3] read: "Pthread library provides powerful threading primitives."
[00:42:36.084] [R1] read: "Concurrency bugs are dif powerful threading primitives."
[00:42:36.091] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.097] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.100] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.101] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.110] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.119] [W8] wrote: "AB"
[00:42:36.122] [R3] read: "Pthread library providesficult to reproduce and debug consistently."
[00:42:36.123] [R2] read: "Pthread library provides pcult to reproduce and debug consistently."
[00:42:36.127] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.135] [R4] read: "Pthread library provides powerful threading primitives."
[00:42:36.140] [R1] read: "Mutual exclusion ensures onlyrful threading primitives."
[00:42:36.144] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:42:36.151] [R3] read: "Pthread library provides powerful threading primit."
[00:42:36.152] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.155] [W7] wrote: "AB"
[00:42:36.161] [R5] read: "Concurrency bugs are des powerful threading primitives."
[00:42:36.165] [W5] wrote: "AB"
[00:42:36.168] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.171] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.171] [R1] read: "AB"
[00:42:36.172] [R4] read: "AB"
[00:42:36.183] [R2] read: "AB"
[00:42:36.201] [W2] wrote: "AB"
[00:42:36.204] [R3] read: "AB"
[00:42:36.211] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.216] [R5] read: "AB"
[00:42:36.218] [W6] wrote: "AB"
[00:42:36.220] [R1] read: "AB"
[00:42:36.225] [R2] read: "Memory barriers ensure proper ordering of operations aconsistently."
[00:42:36.227] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.229] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.233] [R3] read: "Pthread library proure proper ordering of operations across cores."
[00:42:36.234] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.238] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:42:36.247] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.257] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.259] [R2] read: "Memoryrency bugs are difficult to reproduce and debug consistently."
[00:42:36.268] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.268] [R1] read: "Deadlock ociers ensure proper ordering of operations across cores."
[00:42:36.272] [R4] read: "Deadlock occurs when threads waitering of operations across cores."
[00:42:36.272] [R5] read: "Deadlock occurs when threads waitering of operations across cores."
[00:42:36.273] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.276] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.281] [W3] wrote: "AB"
[00:42:36.297] [R3] read: "AB"
[00:42:36.309] [R1] read: "AB"
[00:42:36.315] [W1] wrote: "AB"
[00:42:36.315] [R2] read: "AB"
[00:42:36.315] [W8] wrote: "Test"
[00:42:36.322] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.326] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.328] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.332] [R4] read: "Concurrencccurs when threads wait indefinitely for each other."
[00:42:36.338] [R2] read: "Memory barriers ensure proper ordering ouce and debeach other."
[00:42:36.341] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:42:36.342] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.349] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.357] [R3] read: "Deadry barriers ensure proper ordering of operations across cores."
[00:42:36.362] [R2] read: "Deadlock occurs when threads wait indefif operations across cores."
[00:42:36.366] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.367] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.370] [R5] read: "Testry barriurs when threads wait indefinitely for each other."
[00:42:36.370] [W7] wrote: "Test"
[00:42:36.375] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.378] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.385] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.388] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.389] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.401] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.401] [W4] wrote: "AB"
[00:42:36.408] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.416] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.422] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.422] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.426] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.431] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.433] [R4] read: "Tock-free data structures use atomic operations for synchronization."
[00:42:36.434] [W3] wrote: "Test"
[00:42:36.438] [R2] read: "Test"
[00:42:36.448] [W2] wrote: "Test"
[00:42:36.453] [W5] wrote: "Test"
[00:42:36.457] [R3] read: "Test"
[00:42:36.458] [R2] read: "Test"
[00:42:36.472] [R5] read: "Deadlock occurs whuctures use atomic operations for synchronization."
[00:42:36.476] [R1] read: "Thread pools im when threads wait indefinitions for synchronization."
[00:42:36.477] [W6] wrote: "Test"
[00:42:36.479] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.482] [R4] read: "Memory barriers ense performance by reusing worker thre other."
[00:42:36.485] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.489] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:42:36.502] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.503] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.511] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.511] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.513] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.532] [R5] read: "Lock-free data structures use atomic operations for synchronization.ly."
[00:42:36.532] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.535] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.536] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.537] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.542] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.543] [W7] wrote: "!"
[00:42:36.546] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.552] [R2] read: "!"
[00:42:36.558] [W1] wrote: "Test"
[00:42:36.559] [R3] read: "Test"
[00:42:36.563] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.565] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:42:36.580] [R1] read: "Test"
[00:42:36.583] [R2] read: "Test"
[00:42:36.589] [R5] read: "Test"
[00:42:36.595] [R4] read: "Context switching betwereads wait indefinitely for each other."
[00:42:36.597] [W8] wrote: "!"
[00:42:36.602] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.603] [R1] read: "Thread pools improve performance by reusing wonce overhead costs."
[00:42:36.607] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.609] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.610] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.616] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.633] [R1] read: "Thread pswitching be performance by reusing worker threads efficiently."
[00:42:36.637] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.637] [R5] read: "Thread pools improve performance by s performanker threads efficiently."
[00:42:36.640] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.641] [R3] read: "Thread pools improve performance by reusing worker threads efsts."
[00:42:36.643] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.644] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.647] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.659] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.660] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.662] [W3] wrote: "!"
[00:42:36.666] [W4] wrote: "Test"
[00:42:36.669] [W5] wrote: "!"
[00:42:36.679] [W6] wrote: "!"
[00:42:36.683] [R1] read: "!"
[00:42:36.687] [R5] read: "!"
[00:42:36.689] [R3] read: "!"
[00:42:36.690] [R4] read: "!"
[00:42:36.690] [R2] read: "!"
[00:42:36.701] [W7] wrote: "A"
[00:42:36.715] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.721] [R5] read: "Context switching between threads has performance overr efficiency."
[00:42:36.722] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.723] [R4] read: "Context switching between threads has performance overhead costs."
[00:42:36.725] [W2] wrote: "!"
[00:42:36.726] [R1] read: "!"
[00:42:36.734] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:42:36.734] [R2] read: "!"
[00:42:36.737] [R3] read: "Cock-free data structures use atomic operations for synchronization."
[00:42:36.746] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.749] [R4] read: "Context switching between threads has performance overhead costs."
[00:42:36.756] [W7] wrote: "Hello World!"
[00:42:36.756] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.770] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.771] [R2] read: "Context switching between threads has perforworker threads efficiently."
[00:42:36.775] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.776] [W8] wrote: "A"
[00:42:36.780] [R1] read: "Critica switching between threads has performance overhead costs."
[00:42:36.780] [R5] read: "Critical witching between threads has performance overhead costs."
[00:42:36.781] [R3] read: "Critical sectiong between threads has performance overhead costs."
[00:42:36.789] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.797] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.804] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.812] [R2] read: "Thread pools improve performpt as short as possible for efficiency."
[00:42:36.818] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.826] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.836] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:42:36.839] [W1] wrote: "!"
[00:42:36.841] [R1] read: "Critical sections must be rmance by reusing worker threads efficiently."
[00:42:36.846] [W6] wrote: "A"
[00:42:36.847] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.848] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.851] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:36.851] [R4] read: "A"
[00:42:36.853] [W8] wrote: "Hello World!"
[00:42:36.855] [W4] wrote: "!"
[00:42:36.863] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:36.868] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:42:36.871] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:42:36.872] [R4] read: "The quick brown fox jumps over the lazy dog."
[00:42:36.873] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:42:36.882] [W3] wrote: "A"
[00:42:36.885] [W6] wrote: "Hello World!"
[00:42:36.886] [R5] read: "Hello World!"
[00:42:36.892] [W2] wrote: "A"
[00:42:36.895] [W5] wrote: "A"
[00:42:36.901] [R1] read: "A"
[00:42:36.904] [R3] read: "Context switchingox jumps over the lazy dog."
[00:42:36.912] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.912] [R4] read: "Context switching between threads has performance overhead costs."
[00:42:36.913] [R2] read: "Context switching between threads has performance overhead costs."
[00:42:36.924] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:36.928] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:42:36.939] [W7] wrote: "Operating systems manage hardware and software resources."
[00:42:36.939] [W3] wrote: "Hello World!"
[00:42:36.944] [R4] read: "Context switching betwee hardware and software resources."
[00:42:36.946] [R1] read: "Context switching between threads had software resources."
[00:42:36.951] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:42:36.953] [R5] read: "Context switching between threads has performance overhead costs."
[00:42:36.964] [R3] read: "Context switching between threads has performance overhead costs."
[00:42:36.969] [R2] read: "Context switching between threads has performance overhead costs."
[00:42:36.975] [W5] wrote: "Hello World!"
[00:42:36.977] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:36.977] [R1] read: "Operating systems manumps over the lazy dog."
[00:42:36.983] [W8] wrote: "Operating systems manage hardware and software resources."
[00:42:36.988] [W2] wrote: "Hello World!"
[00:42:36.990] [R4] read: "Hello World!"
[00:42:37.005] [R5] read: "Critical sections must be kepware and software resources."
[00:42:37.007] [R3] read: "Critical sections must be kept as short asware resources."
[00:42:37.011] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:37.015] [R2] read: "The quick broions must be kept as short as possible for efficiency."
[00:42:37.016] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:42:37.019] [W8] wrote: "X"
[00:42:37.020] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:37.021] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:42:37.022] [W6] wrote: "Operating systems manage hardware and software resources."
[00:42:37.026] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:37.036] [W7] wrote: "X"
[00:42:37.038] [R2] read: "X"
[00:42:37.041] [R4] read: "X"
[00:42:37.047] [R5] read: "X"
[00:42:37.056] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:37.059] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:42:37.065] [R1] read: "Operating systemfox jumps over the lazy dog."
[00:42:37.072] [W3] wrote: "Operating systems manage hardware and software resources."
[00:42:37.072] [R2] read: "Operating systems manage hardware and software resources."
[00:42:37.075] [W4] wrote: "A"
[00:42:37.086] [W2] wrote: "Operating systems manage hardware and software resources."
[00:42:37.087] [R5] read: "Operating systems manage hardware and software resources."
[00:42:37.093] [R3] read: "Operating systems manage hardware and software resources."
[00:42:37.097] [R4] read: "Operating systems manage hardware and software resources."
[00:42:37.104] [W6] wrote: "X"
[00:42:37.112] [R1] read: "Synchronization prevents racdware and software resources."
[00:42:37.116] [W1] wrote: "A"
[00:42:37.118] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.118] [R3] read: "A"
[00:42:37.120] [R2] read: "A"
[00:42:37.122] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.125] [R5] read: "A"
[00:42:37.135] [R4] read: "A"
[00:42:37.148] [R2] read: "Synchronization prevents race conditions iware resrent programs."
[00:42:37.149] [W5] wrote: "Operating systems manage hardware and software resources."
[00:42:37.152] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.153] [W3] wrote: "X"
[00:42:37.155] [R3] read: "X"
[00:42:37.163] [R1] read: "X"
[00:42:37.166] [W2] wrote: "X"
[00:42:37.173] [W4] wrote: "Hello World!"
[00:42:37.177] [R3] read: "Hello World!"
[00:42:37.185] [R5] read: "Hello World!"
[00:42:37.195] [R4] read: "Synchronization prevents coordinate accessn concurrent programs."
[00:42:37.198] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:42:37.202] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.203] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.206] [R1] read: "Henchronization prevents race conditions in concurrent programs."
[00:42:37.207] [W1] wrote: "Hello World!"
[00:42:37.214] [R5] read: "Readers and writers must race conditions in concurrent programs."
[00:42:37.219] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:42:37.226] [R1] read: "Synchronization prevents race conditions in concurrent ta."
[00:42:37.227] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.229] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.231] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:42:37.248] [W5] wrote: "X"
[00:42:37.249] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:42:37.254] [R5] read: "Readers and writers must coordinate access to shared data."
[00:42:37.254] [R2] read: "Readers and writers must coordinate access to shared data."
[00:42:37.258] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:42:37.264] [W8] wrote: "Race!"
[00:42:37.268] [R4] read: "The quick brown ers must coordinate access to shared data."
[00:42:37.269] [R3] read: "Readeuick brown fox jump coordinate access to shared data."
[00:42:37.270] [W7] wrote: "Race!"
[00:42:37.272] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:37.272] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:42:37.277] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:42:37.283] [R1] read: "Race!"
[00:42:37.285] [R5] read: "Race!"
